symbol,em_name,price_hkd,pct_chg,volume_shares,turnover_hkd,turnover_rate_pct,pe_dynamic,pb,pe_ttm,total_mv_hkd,float_mv_hkd,latest_high,latest_low,latest_open,prev_close,ts_code
09483,易方达高股息-U,2.2,-1.52,92000.0,202464.0,,,,,,,2.202,2.2,2.2,2.234,09483.HK
01099,国药控股,16.13,-1.53,2293185.0,37035310.0,0.17,6.34,0.52,6.34,50336184361.0,21643407236.0,16.38,15.96,16.31,16.38,01099.HK
02030,卡宾,1.29,-1.53,5000.0,6530.0,0.0,25.45,0.58,25.45,862484970.0,862484970.0,1.31,1.29,1.31,1.31,02030.HK
02405,力盟科技,0.64,-1.54,0.0,,0.0,-14.5,2.57,-14.5,512000000.0,512000000.0,0.65,0.63,0.65,0.65,02405.HK
02263,富石金融,0.32,-1.54,120000.0,38850.0,0.01,42.2,0.88,42.2,320000000.0,320000000.0,0.325,0.32,0.32,0.325,02263.HK
01866,中国心连心化肥,9.6,-1.54,1398000.0,13355035.0,0.11,11.86,1.14,11.86,12236928000.0,12236928000.0,9.75,9.43,9.75,9.75,01866.HK
00456,新城市建设发展,0.64,-1.54,0.0,,0.0,-0.62,0.75,-0.62,137106486.0,137106486.0,0.65,0.64,0.65,0.65,00456.HK
00354,中国软件国际,3.19,-1.54,10036785.0,31994906.0,0.37,24.49,0.67,24.49,8715333152.0,8715333152.0,3.27,3.15,3.27,3.24,00354.HK
03677,正力新能,6.37,-1.55,1381800.0,8708301.0,0.09,18.18,1.82,18.18,16271662426.0,9461321117.0,6.58,6.24,6.5,6.47,03677.HK
03998,波司登,3.82,-1.55,13851474.0,53400360.0,0.12,11.57,2.52,11.57,44635740691.0,44635740691.0,3.94,3.8,3.94,3.88,03998.HK
00012,恒基地产,25.44,-1.55,6664346.0,168539506.0,0.14,21.79,0.38,21.79,123164885356.0,123164885356.0,25.6,25.0,25.0,25.84,00012.HK
03378,翰思艾泰-B,26.48,-1.56,12100.0,321900.0,0.01,-24.62,4.67,-24.62,3571180978.0,3571180978.0,27.08,26.04,27.0,26.9,03378.HK
01720,普天通信集团,0.63,-1.56,8304000.0,5604760.0,0.75,24.69,1.01,24.69,693000000.0,693000000.0,0.76,0.63,0.65,0.64,01720.HK
00029,达力集团,10.05,-1.57,28000.0,281940.0,0.01,-30.62,0.33,-30.62,2388921994.0,2388921994.0,10.22,10.0,10.22,10.21,00029.HK
00098,兴发铝业,6.89,-1.57,2000.0,13800.0,0.0,4.14,0.42,4.14,2898272533.0,2898272533.0,6.9,6.89,6.9,7.0,00098.HK
01813,合景泰富集团,0.125,-1.57,1006500.0,124820.0,0.03,-0.12,0.23,-0.12,427360493.0,427360493.0,0.125,0.122,0.125,0.127,01813.HK
00169,万达酒店发展,0.125,-1.57,1680000.0,212520.0,0.04,0.33,0.33,0.33,587168311.0,587168311.0,0.128,0.125,0.127,0.127,00169.HK
02806,GX中国消费,37.24,-1.59,4073.0,151400.0,,,,,,,37.7,37.0,37.7,37.84,02806.HK
08188,骏杰集团控股,1.24,-1.59,560000.0,693280.0,0.12,6.78,2.83,6.78,591594080.0,591594080.0,1.25,1.23,1.25,1.26,08188.HK
01780,荣尊国际控股,3.1,-1.59,17897500.0,57438625.0,2.89,-205.69,12.46,-205.69,1922000000.0,1922000000.0,3.25,2.99,3.12,3.15,01780.HK
01745,驴迹科技,0.062,-1.59,100000.0,6200.0,0.0,2.42,0.12,2.42,156909663.0,156909663.0,0.062,0.062,0.062,0.063,01745.HK
01167,加科思-B,4.34,-1.59,1674000.0,7235436.0,0.21,-21.03,4.0,-21.03,3399548821.0,3399548821.0,4.46,4.23,4.41,4.41,01167.HK
00527,瑞风新能源,0.62,-1.59,24000.0,15000.0,0.0,-5.95,-3.45,-5.95,1063125869.0,1063125869.0,0.63,0.62,0.63,0.63,00527.HK
00328,ALCO HOLDINGS,0.62,-1.59,108000.0,65000.0,0.04,-2.99,-0.43,-2.99,177563133.0,177563133.0,0.62,0.6,0.61,0.63,00328.HK
02533,黑芝麻智能,11.75,-1.59,2914300.0,34129004.0,0.41,-5.31,5.87,-5.31,8369802100.0,8369802100.0,12.2,11.5,11.99,11.94,02533.HK
06821,凯莱英,92.65,-1.59,76900.0,7071520.0,0.28,26.86,1.64,26.86,33426356871.0,2578867352.0,94.15,90.5,94.15,94.15,06821.HK
01856,依波路,1.23,-1.6,2000.0,2400.0,0.0,-8.44,7.55,-8.44,443116740.0,443116740.0,1.23,1.2,1.2,1.25,01856.HK
00896,兴胜创建,0.246,-1.6,6000.0,1492.0,0.0,-0.7,0.08,-0.7,263976370.0,263976370.0,0.25,0.246,0.25,0.25,00896.HK
00104,ASIA COMM HOLD,0.246,-1.6,505000.0,121250.0,0.07,8.57,0.4,8.57,183792312.0,183792312.0,0.25,0.24,0.25,0.25,00104.HK
03690,美团-W,70.65,-1.6,23708330.0,1672536784.0,0.42,-9.81,2.57,-9.81,436236832774.0,395319674313.0,72.2,69.5,72.2,71.8,03690.HK
89618,京东集团-SWR,92.1,-1.6,2150.0,197867.0,0.0,18.75,1.2,18.75,259564972539.0,229929400361.0,93.35,92.0,93.35,93.6,89618.HK
01657,桦欣控股,55.1,-1.61,11000.0,609575.0,0.03,-628.59,22.67,-628.59,1763200000.0,1763200000.0,58.0,54.65,56.0,56.0,01657.HK
02665,图达通,3.06,-1.61,6064000.0,18543645.0,0.46,-1.56,11.31,-1.56,3990936845.0,3990936845.0,3.17,2.98,3.11,3.11,02665.HK
08056,生活概念,0.305,-1.61,0.0,,0.0,0.73,-0.48,0.73,34591436.0,34591436.0,0.31,0.305,0.31,0.31,08056.HK
01916,江西银行,0.61,-1.61,244000.0,147575.0,0.02,3.44,0.08,3.44,3674808910.0,820755000.0,0.61,0.6,0.61,0.62,01916.HK
00010,恒隆集团,12.81,-1.61,315467.0,4055693.0,0.02,12.73,0.18,12.73,17442329680.0,17442329680.0,13.03,12.68,13.03,13.02,00010.HK
83069,华夏恒生生科-R,10.27,-1.63,0.0,,,,,,,,10.44,10.14,10.44,10.44,83069.HK
03773,银盛数惠,2.41,-1.63,22000.0,52800.0,0.01,31.49,2.66,31.49,1000150000.0,1000150000.0,2.41,2.4,2.4,2.45,03773.HK
02080,奥克斯国际,0.3,-1.64,0.0,,0.0,5.33,0.54,5.33,147895200.0,147895200.0,0.305,0.3,0.305,0.305,02080.HK
02009,金隅集团,0.6,-1.64,13721000.0,8239890.0,0.59,-3.81,0.15,-3.81,6406662680.0,1403258922.0,0.62,0.59,0.62,0.61,02009.HK
01679,瑞斯康集团,1.8,-1.64,50000.0,90300.0,0.02,-14.83,-7.23,-14.83,388464912.0,388464912.0,1.81,1.8,1.81,1.83,01679.HK
01498,培力农本方,0.3,-1.64,500.0,147.0,0.0,-4.56,1.23,-4.56,160769294.0,160769294.0,0.3,0.295,0.295,0.305,01498.HK
00520,呷哺呷哺,0.3,-1.64,1166000.0,354657.0,0.11,-0.98,0.64,-0.98,325852344.0,325852344.0,0.31,0.3,0.305,0.305,00520.HK
00370,港仔机器人,0.3,-1.64,558000.0,166770.0,0.03,-3.83,1.13,-3.83,629287797.0,629287797.0,0.3,0.295,0.3,0.305,00370.HK
03759,康龙化成,14.97,-1.64,1856600.0,27563460.0,0.53,14.49,1.47,14.49,27395404310.0,5280137367.0,15.12,14.6,15.12,15.22,03759.HK
00639,首钢资源,2.39,-1.65,7694000.0,18399770.0,0.15,19.24,0.74,19.24,12167647190.0,12167647190.0,2.46,2.37,2.45,2.43,00639.HK
00440,大新金融,38.2,-1.65,138400.0,5284968.0,0.04,5.94,0.33,5.94,12207768820.0,12207768820.0,39.3,37.94,39.3,38.84,00440.HK
00696,中国民航信息网络,8.35,-1.65,2864250.0,23953677.0,0.31,9.42,0.92,9.42,24433850068.0,7786892700.0,8.45,8.28,8.45,8.49,00696.HK
02192,医脉通,6.55,-1.65,1348000.0,8830740.0,0.18,13.1,0.9,13.1,4847747519.0,4847747519.0,6.62,6.52,6.62,6.66,02192.HK
01508,中国再保险,1.19,-1.65,8179678.0,9723908.0,0.12,4.67,0.42,4.67,50550971621.0,7948505873.0,1.23,1.17,1.22,1.21,01508.HK
03968,招商银行,46.38,-1.65,6669583.0,309613776.0,0.15,6.93,0.91,6.93,1169696438974.0,212925996357.0,47.16,46.06,47.16,47.16,03968.HK
08066,品创控股,0.295,-1.67,0.0,,0.0,15.69,1.79,15.69,195820041.0,195820041.0,0.3,0.295,0.3,0.3,08066.HK
06989,卓越商企服务,0.59,-1.67,135000.0,80830.0,0.01,6.32,0.17,6.32,720005320.0,720005320.0,0.61,0.59,0.61,0.6,06989.HK
06117,日照港裕廊,0.59,-1.67,0.0,,0.0,5.17,0.29,5.17,979400000.0,483800000.0,0.6,0.59,0.6,0.6,06117.HK
02193,万景控股,0.295,-1.67,0.0,,0.0,-6.68,0.48,-6.68,123780230.0,123780230.0,0.3,0.295,0.3,0.3,02193.HK
01663,汉港控股,0.059,-1.67,112000.0,6508.0,0.0,-150.24,0.08,-150.24,145376000.0,145376000.0,0.059,0.058,0.058,0.06,01663.HK
00042,东北电气,0.295,-1.67,574000.0,160440.0,0.22,-2.81,-0.84,-2.81,257644150.0,76095250.0,0.295,0.26,0.275,0.3,00042.HK
00683,嘉里建设,18.18,-1.68,686791.0,12437601.0,0.05,28.13,0.25,28.13,26384738135.0,26384738135.0,18.46,17.8,18.37,18.49,00683.HK
00874,白云山,14.65,-1.68,558000.0,8126780.0,0.25,7.11,0.53,7.11,23817837403.0,3221535000.0,14.71,14.48,14.71,14.9,00874.HK
02727,上海电气,3.74,-1.68,15816000.0,59149380.0,0.54,40.09,0.93,40.09,58120054919.0,10937562680.0,3.82,3.66,3.82,3.804,02727.HK
02373,美丽田园医疗健康,16.89,-1.69,99500.0,1684867.0,0.04,11.95,3.51,11.95,4200445291.0,4200445291.0,17.03,16.63,17.0,17.18,02373.HK
08195,传承教育集团,1.16,-1.69,100000.0,116520.0,0.02,13.71,1.08,13.71,532051047.0,532051047.0,1.2,1.15,1.2,1.18,08195.HK
02001,新高教集团,0.58,-1.69,1542000.0,880060.0,0.08,1.22,0.19,1.22,1143726234.0,1143726234.0,0.59,0.56,0.57,0.59,02001.HK
01929,周大福,12.18,-1.69,10517878.0,128686717.0,0.11,13.34,3.88,13.34,120155025228.0,120155025228.0,12.45,12.1,12.33,12.39,01929.HK
01568,承达集团,0.58,-1.69,538000.0,315560.0,0.02,4.73,0.35,4.73,1264521800.0,1264521800.0,0.59,0.56,0.59,0.59,01568.HK
00371,北控水务集团,2.32,-1.69,3714171.0,8630778.0,0.04,13.48,0.76,13.48,23308134901.0,23308134901.0,2.37,2.3,2.36,2.36,00371.HK
00080,CAI控股,0.29,-1.69,670000.0,191800.0,0.03,-19.95,2.21,-19.95,631715175.0,631715175.0,0.29,0.28,0.285,0.295,00080.HK
00012,恒基地产,25.4,-1.7,6661346.0,168463186.0,0.14,21.75,0.38,21.75,122971229876.0,122971229876.0,25.6,25.0,25.0,25.84,00012.HK
02078,荣阳实业,0.115,-1.71,2000.0,232.0,0.0,-2.33,0.2,-2.33,138000000.0,138000000.0,0.116,0.115,0.116,0.117,02078.HK
08026,朗华国际集团,0.285,-1.72,5000.0,1425.0,0.0,46.46,1.28,46.46,437324241.0,437324241.0,0.285,0.285,0.285,0.29,08026.HK
06033,电讯数码控股,0.57,-1.72,14000.0,7980.0,0.0,60.4,0.48,60.4,230139210.0,230139210.0,0.57,0.57,0.57,0.58,06033.HK
03681,中国抗体-B,1.14,-1.72,439200.0,495897.0,0.03,-13.6,2.81,-13.6,1580767703.0,1580767703.0,1.14,1.05,1.05,1.16,03681.HK
02016,浙商银行,2.28,-1.72,8706080.0,19926861.0,0.15,4.27,0.3,4.27,62619369996.0,13498056000.0,2.3,2.25,2.3,2.32,02016.HK
01980,天鸽互动,0.57,-1.72,122000.0,72440.0,0.01,-61.37,0.27,-61.37,632352392.0,632352392.0,0.6,0.57,0.59,0.58,01980.HK
00844,广泰国际控股,0.57,-1.72,8000.0,4560.0,0.0,-2.87,1.55,-2.87,281771138.0,281771138.0,0.57,0.57,0.57,0.58,00844.HK
00027,银河娱乐,29.58,-1.73,8000357.0,238386895.0,0.18,12.14,1.56,12.14,129537940261.0,129537940261.0,30.72,29.42,30.7,30.1,00027.HK
01811,中广核新能源,2.27,-1.73,5334000.0,12105160.0,0.12,4.54,0.67,4.54,9738127480.0,9738127480.0,2.32,2.25,2.33,2.31,01811.HK
00778,置富产业信托,4.54,-1.73,2423008.0,11047968.0,0.12,,,,9360861334.0,9360861334.0,4.66,4.52,4.61,4.62,00778.HK
09806,GX中国消费-U,4.75,-1.74,4950.0,23372.0,,,,,,,4.75,4.706,4.706,4.834,09806.HK
02689,玖龙纸业,6.73,-1.75,4213765.0,28252030.0,0.09,8.75,0.58,8.75,31578646058.0,31578646058.0,6.85,6.61,6.85,6.85,02689.HK
06823,香港电讯-SS,11.77,-1.75,3728956.0,43850918.0,0.05,16.88,2.42,16.88,89244829156.0,89244829156.0,11.98,11.61,11.92,11.98,06823.HK
02700,格林国际控股,0.56,-1.75,20000.0,11200.0,0.0,-95.59,9.92,-95.59,369541028.0,369541028.0,0.56,0.56,0.56,0.57,02700.HK
02135,瑞丽医美,0.112,-1.75,60000.0,6720.0,0.01,30.09,0.52,30.09,62392661.0,62392661.0,0.112,0.112,0.112,0.114,02135.HK
01865,鹏高控股集团,0.56,-1.75,3744000.0,2125080.0,0.31,-11.46,1.01,-11.46,682296923.0,682296923.0,0.59,0.56,0.58,0.57,01865.HK
00797,第七大道,1.12,-1.75,12390000.0,14066920.0,0.45,75.08,1.63,75.08,3077471040.0,3077471040.0,1.15,1.11,1.14,1.14,00797.HK
02695,印象大红袍,1.67,-1.76,6000.0,10080.0,0.02,6.15,0.65,6.15,240763900.0,60287000.0,1.7,1.67,1.7,1.7,02695.HK
02508,圣贝拉集团,3.34,-1.76,271875.0,915896.0,0.04,4.6,1.91,4.6,2078136310.0,2078136310.0,3.45,3.31,3.41,3.4,02508.HK
01116,慧源同创科技,0.222,-1.77,10000.0,2220.0,0.0,-9.14,2.26,-9.14,479076000.0,479076000.0,0.222,0.222,0.222,0.226,01116.HK
00486,俄铝,3.32,-1.78,227147.0,741246.0,0.0,-14.25,0.55,-14.25,50440809342.0,50440809342.0,3.38,3.18,3.38,3.38,00486.HK
01882,海天国际,19.35,-1.78,959611.0,18660244.0,0.06,8.45,1.21,8.45,30882600000.0,30882600000.0,19.97,19.21,19.81,19.7,01882.HK
00066,港铁公司,30.96,-1.78,2516337.0,78214819.0,0.04,13.13,1.0,13.13,192720525374.0,192720525374.0,31.56,30.72,31.56,31.52,00066.HK
03320,华润医药,4.42,-1.78,2624000.0,11668175.0,0.04,6.2,0.49,6.2,27768696238.0,27768696238.0,4.51,4.41,4.51,4.5,03320.HK
01347,华虹宏力,165.1,-1.78,27561085.0,4656053248.0,2.07,510.55,5.44,510.55,286890731577.0,219571206577.0,176.2,160.4,175.8,168.1,01347.HK
08040,快意智能,0.55,-1.79,0.0,,0.0,-6.74,5.48,-6.74,187000000.0,187000000.0,0.56,0.55,0.56,0.56,08040.HK
01950,帝王实业控股,0.11,-1.79,248000.0,25920.0,0.03,28.69,0.11,28.69,79200000.0,79200000.0,0.113,0.104,0.112,0.112,01950.HK
01899,兴达国际,1.1,-1.79,1516248.0,1679817.0,0.08,5.6,0.29,5.6,2112137719.0,2112137719.0,1.12,1.08,1.12,1.12,01899.HK
01098,路劲,0.55,-1.79,73000.0,40150.0,0.01,-0.07,0.08,-0.07,412135111.0,412135111.0,0.55,0.55,0.55,0.56,01098.HK
00471,中播数据,0.165,-1.79,112000.0,18756.0,0.02,-27.13,0.1,-27.13,79160752.0,79160752.0,0.168,0.165,0.168,0.168,00471.HK
00396,兴利(香港)控股,0.275,-1.79,270000.0,71090.0,0.03,282.37,4.93,282.37,222226407.0,222226407.0,0.275,0.26,0.26,0.28,00396.HK
02252,微创机器人-B,22.98,-1.79,2388780.0,54786951.0,0.23,-85.74,52.12,-85.74,23699971006.0,23685959066.0,23.98,22.42,23.98,23.4,02252.HK
02257,圣诺医药-B,4.91,-1.8,54401.0,258871.0,0.05,-4.81,-6.82,-4.81,538732752.0,538732752.0,4.91,4.75,4.75,5.0,02257.HK
06100,同道猎聘,2.17,-1.81,230000.0,498462.0,0.05,9.65,0.34,9.65,1095644228.0,1095644228.0,2.21,2.05,2.17,2.21,06100.HK
02169,沧港铁路,0.54,-1.82,526000.0,284540.0,0.01,33.71,2.4,33.71,2160000000.0,2160000000.0,0.55,0.54,0.55,0.55,02169.HK
01522,京投交通科技,0.27,-1.82,1060000.0,286200.0,0.05,4.23,0.19,4.23,566229616.0,566229616.0,0.27,0.27,0.27,0.275,01522.HK
00385,建联集团,0.27,-1.82,6000.0,1620.0,0.0,-53.7,0.08,-53.7,160622796.0,160622796.0,0.27,0.27,0.27,0.275,00385.HK
00365,芯成科技,0.54,-1.82,312000.0,171600.0,0.02,40.93,3.17,40.93,785700000.0,785700000.0,0.57,0.54,0.57,0.55,00365.HK
09989,海普瑞,3.77,-1.82,175000.0,659075.0,0.08,12.87,0.4,12.87,5531706689.0,829756265.0,3.8,3.74,3.8,3.84,09989.HK
01666,同仁堂科技,3.23,-1.82,371000.0,1192890.0,0.06,9.43,0.51,9.43,4136932320.0,2030713920.0,3.25,3.2,3.25,3.29,01666.HK
02291,心泰医疗,8.57,-1.83,89000.0,759760.0,0.03,11.2,1.32,11.2,2971647474.0,2971647474.0,8.82,8.33,8.61,8.73,02291.HK
01313,华润建材科技,1.07,-1.83,13288000.0,14232280.0,0.19,36.98,0.15,36.98,7471743464.0,7471743464.0,1.09,1.06,1.09,1.09,01313.HK
02877,神威药业,7.48,-1.84,1297000.0,9591860.0,0.16,5.88,0.69,5.88,6185960000.0,6185960000.0,7.77,7.29,7.57,7.62,02877.HK
01875,东曜药业-B,3.19,-1.85,623600.0,1987092.0,0.08,-22.18,3.56,-22.18,2465193360.0,2465193360.0,3.27,3.1,3.23,3.25,01875.HK
00358,江西铜业股份,40.3,-1.85,19830958.0,794618688.0,1.43,15.11,1.46,15.11,139547995022.0,55915524600.0,41.48,38.58,40.3,41.06,00358.HK
06058,兴证国际,0.53,-1.85,68000.0,36580.0,0.0,12.69,0.62,12.69,2120000000.0,2120000000.0,0.54,0.53,0.54,0.54,06058.HK
02886,滨海投资,1.06,-1.85,24000.0,25300.0,0.0,6.34,0.63,6.34,1448128659.0,1448128659.0,1.06,1.05,1.06,1.08,02886.HK
01978,叙福楼集团,0.265,-1.85,274000.0,73300.0,0.03,124.85,0.9,124.85,212000000.0,212000000.0,0.27,0.265,0.27,0.27,01978.HK
00367,庄士机构国际,0.265,-1.85,0.0,,0.0,-0.84,0.06,-0.84,443226573.0,443226573.0,0.27,0.265,0.27,0.27,00367.HK
00576,浙江沪杭甬,6.35,-1.85,2888000.0,18367150.0,0.14,6.64,0.65,6.64,38342027977.0,12848182597.0,6.45,6.3,6.43,6.47,00576.HK
02869,绿城服务,4.23,-1.86,1328000.0,5614266.0,0.04,13.59,1.51,13.59,13244754022.0,13244754022.0,4.49,4.16,4.24,4.31,02869.HK
02391,涂鸦智能-W,15.8,-1.86,3000.0,48580.0,0.0,19.84,1.23,19.84,9691238732.0,8582669131.0,16.26,15.8,16.26,16.1,02391.HK
01277,力量发展,1.58,-1.86,10346436.0,16319247.0,0.12,13.7,1.47,13.7,13587222640.0,13587222640.0,1.62,1.55,1.61,1.61,01277.HK
07747,南方两倍做多三星电子,205.2,-1.87,12010590.0,2477221104.0,,,,,,,212.3,201.8,211.4,209.1,07747.HK
03633,中裕能源,2.63,-1.87,1383000.0,3630980.0,0.05,28.78,0.98,28.78,7115741563.0,7115741563.0,2.73,2.59,2.7,2.68,03633.HK
00019,太古股份公司A,81.5,-1.87,311051.0,25436712.0,0.04,21.61,0.24,21.61,63487522000.0,63487522000.0,83.8,81.0,83.3,83.05,00019.HK
09747,南方两倍做多三星电子-U,26.24,-1.87,54500.0,1430086.0,,,,,,,27.0,25.84,26.7,26.74,09747.HK
02402,亿华通,13.64,-1.87,685100.0,9272165.0,1.53,-5.11,1.5,-5.11,3280857585.0,610321282.0,14.52,13.32,14.52,13.9,02402.HK
02815,GX中国小巨人,98.52,-1.87,12700.0,1280404.0,,,,,,,101.85,97.82,101.1,100.4,02815.HK
00220,统一企业中国,6.81,-1.87,4040933.0,27675888.0,0.09,12.96,1.95,12.96,29414664540.0,29414664540.0,6.94,6.75,6.94,6.94,00220.HK
09639,荣利营造,1.04,-1.89,40000.0,42550.0,0.0,28.01,2.8,28.01,1040000000.0,1040000000.0,1.1,1.04,1.08,1.06,09639.HK
01941,烨星集团,0.52,-1.89,108000.0,54460.0,0.03,16.97,0.85,16.97,210761200.0,210761200.0,0.53,0.5,0.53,0.53,01941.HK
01093,石药集团,6.76,-1.89,35842505.0,238322901.0,0.31,21.22,2.12,21.22,77891773708.0,77891773708.0,6.89,6.53,6.89,6.89,01093.HK
00880,澳博控股,1.56,-1.89,9589276.0,14885633.0,0.14,-25.82,0.82,-25.82,11078816371.0,11078816371.0,1.59,1.53,1.59,1.59,00880.HK
00270,粤海投资,7.8,-1.89,4361534.0,34030703.0,0.07,10.95,1.19,10.95,50995007232.0,50995007232.0,7.95,7.76,7.85,7.95,00270.HK
02609,佰泽医疗,5.18,-1.89,3978600.0,20541612.0,0.3,-476.09,4.06,-476.09,6829658143.0,6829658143.0,5.24,5.1,5.23,5.28,02609.HK
09961,携程集团-S,352.2,-1.89,1115825.0,389679728.0,0.18,6.84,1.33,6.84,252145471855.0,221782179188.0,356.4,342.0,356.0,359.0,09961.HK
00806,惠理集团,2.07,-1.9,1048000.0,2182400.0,0.06,5.66,0.89,5.66,3781289350.0,3781289350.0,2.1,2.05,2.08,2.11,00806.HK
01179,华住集团-S,33.06,-1.9,361700.0,11945454.0,0.32,18.22,8.2,18.22,101667374561.0,3790930361.0,33.62,32.66,33.36,33.7,01179.HK
06862,海底捞,11.31,-1.91,9048336.0,101868363.0,0.16,14.06,5.69,14.06,63041940000.0,63041940000.0,11.52,11.13,11.52,11.53,06862.HK
02235,微泰医疗-B,7.17,-1.92,49200.0,351747.0,0.03,67.02,1.34,67.02,2979439725.0,1173301252.0,7.33,6.88,7.33,7.31,02235.HK
02039,中集集团,8.17,-1.92,835300.0,6879255.0,0.03,-401.4,0.82,-401.4,43403443507.0,24590527564.0,8.46,8.12,8.42,8.33,02039.HK
09901,新东方-S,34.72,-1.92,746310.0,25757450.0,0.68,16.57,1.72,16.57,54867620643.0,3833956000.0,35.74,34.26,35.4,35.4,09901.HK
09626,哔哩哔哩-W,132.6,-1.92,2036628.0,265925929.0,0.59,35.92,3.18,35.92,56359522986.0,45791301660.0,134.0,128.8,132.0,135.2,09626.HK
09616,东软睿新集团,2.04,-1.92,46400.0,95168.0,0.01,2.94,0.48,2.94,1318288259.0,1318288259.0,2.08,2.04,2.08,2.08,09616.HK
06978,永泰生物-B,0.51,-1.92,116000.0,61630.0,0.02,-1.23,-20.42,-1.23,314925408.0,314925408.0,0.57,0.51,0.52,0.52,06978.HK
03688,莱蒙国际,0.255,-1.92,0.0,,0.0,-0.12,0.11,-0.12,360246772.0,360246772.0,0.26,0.255,0.26,0.26,03688.HK
02619,香江电器,1.53,-1.92,0.0,,0.0,7.43,0.34,7.43,417505649.0,104376600.0,1.56,1.51,1.56,1.56,02619.HK
02490,乐舱物流,5.1,-1.92,1308000.0,6770952.0,0.23,19.11,1.77,19.11,2919945391.0,2919945391.0,5.59,5.0,5.15,5.2,02490.HK
02297,润迈德-B,0.255,-1.92,10000.0,2527.0,0.0,-4.19,0.9,-4.19,357346494.0,357346494.0,0.26,0.242,0.255,0.26,02297.HK
02236,惠生工程,0.51,-1.92,61000.0,32500.0,0.0,13.2,0.65,13.2,2080690758.0,2080690758.0,0.55,0.5,0.55,0.52,02236.HK
01660,七元投资,0.255,-1.92,400000.0,100680.0,0.01,-22.55,4.88,-22.55,1579725000.0,1579725000.0,0.255,0.25,0.255,0.26,01660.HK
01472,生兴控股,0.102,-1.92,150000.0,15485.0,0.02,-7.34,0.36,-7.34,102000000.0,102000000.0,0.104,0.102,0.104,0.104,01472.HK
01461,中泰期货,0.51,-1.92,14000.0,7140.0,0.01,5.4,0.18,5.4,510969000.0,141315900.0,0.51,0.51,0.51,0.52,01461.HK
01461,中泰期货,0.51,-1.92,14000.0,7140.0,0.01,5.4,0.18,5.4,510969000.0,141315900.0,0.51,0.51,0.51,0.52,01461.HK
03430,MBC比特币,4.378,-1.93,400.0,1756.0,,,,,,,4.402,4.378,4.402,4.464,03430.HK
89888,百度集团-SWR,93.9,-1.93,2750.0,258780.0,0.0,194.08,0.95,194.08,255597797441.0,206392289393.0,95.5,93.7,95.5,95.75,89888.HK
00133,招商局中国基金,18.75,-1.94,330200.0,6061720.0,0.22,1.93,0.44,1.93,2856243994.0,2856243994.0,18.8,18.23,18.79,19.12,00133.HK
02688,新奥能源,43.48,-1.94,3547644.0,155300749.0,0.31,7.53,0.93,7.53,49212371199.0,49212371199.0,45.26,43.08,44.52,44.34,02688.HK
09868,小鹏集团-W,50.5,-1.94,13986260.0,696489504.0,0.89,-37.73,3.0,-37.73,96679951291.0,79070184312.0,51.55,49.04,51.5,51.5,09868.HK
01800,中国交通建设,4.02,-1.95,4389863.0,17587029.0,0.1,4.27,0.2,4.27,65424069785.0,17762273520.0,4.09,3.98,4.09,4.1,01800.HK
08189,泰达生物,0.15,-1.96,0.0,,0.0,-3.18,23.65,-3.18,320085000.0,215460000.0,0.153,0.15,0.153,0.153,08189.HK
03390,满贯集团,0.25,-1.96,486000.0,121154.0,0.05,14.26,0.42,14.26,223500000.0,223500000.0,0.25,0.245,0.25,0.255,03390.HK
01749,杉杉品牌,0.5,-1.96,7000.0,3330.0,0.02,7.63,0.22,7.63,66700000.0,16700000.0,0.5,0.47,0.48,0.51,01749.HK
01606,国银金租,1.5,-1.96,2992000.0,4515320.0,0.11,3.41,0.39,3.41,18963570000.0,4154391000.0,1.53,1.5,1.53,1.53,01606.HK
00472,新丝路控股集团,0.25,-1.96,50000.0,12500.0,0.0,-3.55,0.68,-3.55,962277419.0,962277419.0,0.25,0.25,0.25,0.255,00472.HK
00422,越南制造加工出口,0.25,-1.96,76000.0,19010.0,0.01,7.95,0.6,7.95,226920000.0,226920000.0,0.26,0.25,0.26,0.255,00422.HK
09658,特海国际,9.97,-1.97,279000.0,2799870.0,0.04,29.12,2.09,29.12,6483481030.0,6483481030.0,10.28,9.9,10.28,10.17,09658.HK
09669,北森控股,3.48,-1.97,27400.0,96646.0,0.0,-36.26,2.18,-36.26,2540563389.0,2540563389.0,3.55,3.47,3.55,3.55,09669.HK
03700,映宇宙,1.49,-1.97,3634000.0,5407570.0,0.19,10.81,0.57,10.81,2886788580.0,2886788580.0,1.53,1.46,1.5,1.52,03700.HK
02501,迈越科技,0.99,-1.98,12000.0,11880.0,0.0,78.48,1.41,78.48,495000000.0,495000000.0,0.99,0.99,0.99,1.01,02501.HK
01610,中粮家佳康,0.99,-1.98,30127000.0,29539690.0,0.66,-5.49,0.47,-5.49,4536178340.0,4536178340.0,1.01,0.97,1.01,1.01,01610.HK
03316,滨江服务,21.76,-1.98,290500.0,6279424.0,0.11,9.12,3.25,9.12,6014616320.0,6014616320.0,22.16,21.3,22.16,22.2,03316.HK
07226,南方两倍做多恒生科技,3.258,-1.99,230920116.0,749264400.0,,,,,,,3.332,3.208,3.332,3.324,07226.HK
83168,恒生人币金ETF,57.24,-1.99,0.0,,,,,,,,58.4,57.24,58.4,58.4,83168.HK
