tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence
B+,88.40279771578086,02218.HK,安德利果汁,补充宽筛,,7412289839.999999,28999880.0,2.2979279279279274,20.890253890253888,2.61418862180218,0.034077416356131,0.0111645182239662,4,0.2505096960917749,同比增长,同比增长,0.5479590451809488,0.0357849946945427,85.24324544780855,现金流覆盖弱,Clean,12,暂未命中明显治理红旗,审计/核数师风险 1 次；盈利警告 1 次,0,0,0,0,0,0,1,0,0,0,3,1,audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: RESIGNATION OF DIRECTOR AND CHIEF EXECUTIVE; AND APPOINTMENT OF CHIEF EXECUTIVE || director_auditor_change: PROPOSED CHANGE OF AUDITOR || profit_warning: Profit Warning,,
B+,88.32497737700747,01750.HK,全达电器集团控股,补充宽筛,,153000000.00000003,19640.0,0.8793103448275863,28.37241379310345,4.43112214733357,0.6851956794771241,0.0,0,,同比增长,稳定,3.723959477988637,0.2966808826256258,86.77852417722347,无明显硬伤,Clean,16,暂未命中明显治理红旗,审计/核数师风险 1 次；盈利警告 3 次,0,0,0,0,0,0,1,0,0,0,1,3,audit: CHANGE OF AUDITOR || director_auditor_change: CHANGE OF AUDITOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,87.49134010976822,00179.HK,德昌电机控股,补充宽筛,,22612771222.47019,273338435.0,1.0203577512776831,14.274701873935264,0.6657086883397713,-0.143901904060591,0.0163849529257089,4,0.3912864035778873,稳定,稳定,2.444814407415209,,77.32301646413097,非严格净现金,Clean,10,暂未命中明显治理红旗,关联交易 2 次；盈利警告 3 次,0,0,0,0,2,0,0,0,0,0,0,3,connected: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO CONNECTED TRANSACTION ACQUISITION OF REMAINING 20% INTEREST IN HALLA STACKPOLE CORPORATION PURSUANT TO THE EXERCISE OF PUT OPTION || connected: CONNECTED TRANSACTION ACQUISITION OF REMAINING 20% INTEREST IN HALLA STACKPOLE CORPORATION PURSUANT TO THE EXERCISE OF PUT OPTION || profit_warning: Profit Warning || profit_warning: Profit Warning,,
B+,87.4732150031524,02373.HK,美丽田园医疗健康,补充宽筛,医药,4105941489.307874,2054875.0,3.431030195381883,11.681142687981056,0.6387802008304019,-0.350076591140683,0.0358392832394709,4,0.3850145798300804,同比增长,同比增长,3.309596031751769,0.0918592274894351,79.54629239866436,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,86.76672833935184,00867.HK,康哲药业,原始初筛,医药,24628350901.11968,42224960.0,1.2812660731948566,14.944767556874382,5.1251150298413375,0.2773864164688922,0.0268209188123094,4,0.4436554162424138,高点回落,稳定,0.8563196126540346,0.2032242768447946,85.52449411781218,利润趋势弱,Clean,2,暂未命中明显治理红旗,关联交易 1 次,0,0,0,0,1,0,0,0,0,0,0,0,connected: CONTINUING CONNECTED TRANSACTION RELATED TO DIAZEPAM NASAL SPRAY (VALTOCO),,
B+,86.69905653651091,02020.HK,安踏体育,补充宽筛,,192549579705.0,484247685.75,2.64,12.8,0.7395644632877241,-0.0701845208943298,0.0499871254704694,4,0.5646894318516338,稳定,稳定,1.5342826324963244,0.2207094495142773,81.18313059402185,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,86.59188594265977,01861.HK,保宝龙科技,原始初筛,,671342507.5,406180.0,1.7794,11.413033333333331,1.1490820855451411,0.0295098660649012,0.0170905365470247,4,0.2159676295074721,同比增长,稳定,1.4411724755743471,0.5030687362926946,73.82532030594703,一次性占比高,Clean,16,暂未命中明显治理红旗,审计/核数师风险 1 次；盈利警告 3 次,0,0,0,0,0,0,1,0,0,0,1,3,audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || profit_warning: PROFIT WARNING AND ANNOUNCEMENT IN RELATION TO PROVISION FOR ASSET IMPAIRMENT || profit_warning: PROFIT WARNING,,
B+,86.56483177148648,00027.HK,银河娱乐,补充宽筛,,129450355446.75998,229511051.6,1.55894523326572,12.131791751183233,1.04390955706677,0.0049672149226693,0.0368394342557161,4,0.4930981710764665,同比增长,稳定,1.3049214435876135,0.1359094002912749,68.97382794459972,无明显硬伤,Clean,12,暂未命中明显治理红旗,稀释融资/配股供股 2 次,0,0,2,0,0,0,0,0,0,0,0,0,dilution: Issue of New Shares under General Mandate Pursuant to the Share Award Scheme 2021 || dilution: Issue of New Shares under General Mandate Pursuant to the Share Award Scheme 2021,,
B+,86.24774578043453,06821.HK,凯莱英,补充宽筛,,39000422857.583374,121172748.0,1.9134808418780351,31.33908256880733,2.826534606506377,0.1232347663908845,0.0146022262907148,4,0.3488225893322267,同比增长,高点回落,1.2811892859505036,0.3464209717721642,82.13842025515964,无明显硬伤,Clean,14,暂未命中明显治理红旗,关联交易 5 次；盈利警告 2 次,0,0,0,0,5,0,0,0,0,0,0,2,connected: CONNECTED TRANSACTION IN RELATION TO THE EQUITY DISPOSAL || connected: CONNECTED TRANSACTION - FORMATION OF A FUND WITH A CONNECTED PERSON || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,85.93966142987777,01977.HK,安乐工程,补充宽筛,,1316000000.0,31740.0,0.5659183673469387,7.874897959183674,0.7175262557863943,-0.5516574007598785,0.0441637517781155,4,0.3852168030603265,同比增长,稳定,2.0389176042964725,-0.0341473051526271,76.10125351364924,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,85.82798094947626,01319.HK,霭华押业信贷,原始初筛,金融口径,529184811.8644068,629240.0,0.4567796610169491,6.404237288135594,4.570650723969829,0.4923326185460457,0.0268500555409755,4,0.4061123993642687,同比增长,稳定,0.8333772400919488,0.0607331752690133,96.53695424009425,金融口径另看,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,85.75389884508813,01767.HK,TS WONDERS,原始初筛,,315000000.0,59100.0,0.590625,17.5809375,6.548893302633829,1.1342188746984128,0.0065088866349206,2,0.1266994900503501,同比下滑,稳定,1.16495954080145,0.1213563804360478,97.7333563850136,利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,85.68017924282258,01061.HK,亿胜生物科技,原始初筛,,1513545569.9999998,792210.0,0.6294296577946767,4.761330798479087,0.7276238007765641,-0.1751681171647841,0.0441815842254422,4,0.2317284746432123,稳定,稳定,1.273206771338684,0.0382339197602832,73.31017629818726,非严格净现金,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,0,2,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,85.29063587103501,02306.HK,乐华娱乐,原始初筛,,1528228560.0000002,124290.0,0.9781052631578948,21.508631578947373,1.764497020832427,0.2875564634127763,0.0453067046463259,1,,同比增长,同比增长,1.152707572689916,0.1907025308565016,83.70333132436609,回购多于现金分红,Clean,14,暂未命中明显治理红旗,关联交易 6 次；盈利警告 2 次,0,0,0,0,6,0,0,0,0,0,0,2,connected: CONTINUING CONNECTED TRANSACTION - SECOND BUSINESS COOPERATION FRAMEWORK AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION - BUSINESS COOPERATION FRAMEWORK AGREEMENT || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,85.25266807079944,08066.HK,品创控股,补充宽筛,,182544106.0169492,111325.0,1.6686440677966103,14.62627118644068,1.4510695373931275,0.0644117195923502,0.0,0,,同比增长,同比增长,1.999999457573092,-0.4380645155064032,71.12920275449171,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,84.91468562386738,00690.HK,联康生物科技集团,原始初筛,,489640707.5764706,297920.0,1.1865882352941175,5.248,1.013605033742405,0.0041799966553646,0.0305106551984688,1,0.1772263117854426,稳定,稳定,1.1038671788141168,0.0903168429286273,80.95540565282961,无明显硬伤,Clean,18,暂未命中明显治理红旗,关联交易频繁 9 次,0,0,0,0,9,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION - EXTENSION OF LOANS || connected: CONNECTED TRANSACTION - EXTENSION OF LOANS,,
B+,84.89130941277222,01846.HK,德视佳,补充宽筛,,753659100.0,44480.0,0.6002164502164502,13.845670995670996,1.0415751941513498,0.0332724661056968,0.0464817418113839,4,0.3741965105601469,同比下滑,稳定,2.439966424148112,-0.0040587695133149,86.23652259440988,利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,84.62371572632124,00762.HK,中国联通,补充宽筛,,195827995808.09384,211196423.98,0.4785923753665689,8.839882697947214,0.2283272691974252,-1.1772474055544184,0.0687950665297223,4,0.6471944657955419,稳定,稳定,5.035255868058409,0.1062644119907763,64.97797003524308,非严格净现金,Clean,10,暂未命中明显治理红旗,董事/核数师变动较多 6 次,0,0,0,0,0,0,0,0,0,0,6,0,director_auditor_change: (1) Resignation of Director; (2) Withdrawal of Ordinary Resolution Number 3(i)(a) at the Annual General Meeting; and (3) Updates on Report of Directors in 2024 Annual Report || director_auditor_change: Appointment of Executive Director and President; Appointment of Independent Non-Executive Director; Resignation of Independent Non-Executive Director; and Change in Composition of Board Committees,,
B+,84.52961216647009,00315.HK,数码通电讯,原始初筛,,5119424944.96795,2098215.0,0.953846153846154,10.224038461538465,0.4086206653519471,-0.6217644510227168,0.0339922334267349,4,0.6922374921404832,稳定,稳定,4.233837881921419,,64.25045813459371,非严格净现金,Clean,2,暂未命中明显治理红旗,关联交易 1 次,0,0,0,0,1,0,0,0,0,0,0,0,connected: Continuing Connected Transaction,,
B+,84.06302000067154,06820.HK,友谊时光,补充宽筛,,817818750.0000001,11940.0,0.5958904109589042,7.931506849315069,4.3174785070837975,0.7893900696211721,0.0,2,,稳定,稳定,2.213890551957142,0.3559491225245532,82.42228748328347,一次性偏高,Clean,8,暂未命中明显治理红旗,盈利警告 6 次,0,0,0,0,0,0,0,0,0,0,0,6,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,83.19105312474491,02683.HK,华新手袋国际控股,原始初筛,,424971040.0,2232060.0,1.3304504504504504,4.965765765765766,1.1716243489783025,0.0601039578132194,0.0,0,,同比增长,同比增长,1.6917777115401276,0.0773071982097716,69.74034671871742,无明显硬伤,Clean,12,暂未命中明显治理红旗,关联交易 3 次；盈利警告 3 次,0,0,0,0,3,0,0,0,0,0,0,3,connected: COMPLETION OF CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF THE PROPERTY || connected: CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF THE PROPERTY || profit_warning: PROFIT WARNING ANNOUNCEMENT || profit_warning: PROFIT WARNING ANNOUNCEMENT,,
B+,83.00505814709355,03600.HK,现代牙科,原始初筛,,5487569500.0,1907458.28,1.664017391304348,9.187826086956523,0.6162329398834755,-0.0786233382228689,0.0361867732335781,4,0.3171304516794757,同比增长,稳定,1.288009909369716,0.0899891452195412,77.81637782470713,非严格净现金,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,0,2,profit_warning: PROFIT WARNING AND INSIDE INFORMATION || profit_warning: PROFIT WARNING AND INSIDE INFORMATION,,
B+,82.86549666383829,02603.HK,吉宏股份,补充宽筛,,7988591579.574381,29633470.0,2.563560606060606,24.62980716253444,0.8710019783940138,-0.0253721723937223,0.0288545230662901,3,0.5394679805802798,同比增长,同比增长,1.8241458844264056,0.2471932435556583,71.42905418946889,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,82.73071558692898,01525.HK,建桥教育,补充宽筛,教育,784350000.0,13230.0,0.2814893617021277,2.925478723404255,0.3816691066314401,-0.9235073627844712,0.0925900427105246,4,0.2994170226099576,稳定,稳定,1.6970781392571683,0.2012797466893151,72.53233513793718,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,82.71571097901143,00752.HK,PICO FAR EAST,原始初筛,,2899387021.0486727,850240.0,1.1249557522123896,6.649292035398231,0.6108882723055632,-0.4525044957176745,0.0590401233423767,4,0.4303439228673388,同比增长,稳定,1.586560697571921,0.2954901978772005,71.77722700102078,非严格净现金,Clean,2,暂未命中明显治理红旗,盈利警告 1 次,0,0,0,0,0,0,0,0,0,0,0,1,profit_warning: BUSINESS UPDATE AND PROFIT WARNING,,
B+,82.58069136407624,09998.HK,光荣控股,原始初筛,,296000000.0,140650.0,0.8753658536585366,2.716341463414634,1.0079293188762404,0.0216315466216214,0.0,0,,同比增长,稳定,49.85502574969421,0.1681390296886314,80.47116412945468,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,82.55886135269152,02190.HK,归创通桥,原始初筛,,5874658514.298825,3456201.5,1.6701398992725238,21.71181869054281,5.036898726998281,0.2362722865714805,0.0258163090894316,1,0.1337602815402872,同比增长,同比增长,0.7162906422973085,0.1202889061668781,83.68110314018452,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,1,0,director_auditor_change: RESIGNATION OF DIRECTOR AND SUPERVISOR AND PROPOSED APPOINTMENT OF DIRECTOR AND SUPERVISOR,,
B+,81.8376354867058,00966.HK,中国太平,补充宽筛,,67962890553.27954,153828270.68,0.7135849056603774,2.5069364448858,0.0687484094796209,-22.546956468113265,0.0513074918675856,4,0.1426733506092309,同比增长,同比增长,14.77571264168535,,64.62971893090885,非严格净现金,Clean,12,暂未命中明显治理红旗,关联交易 1 次；审计/核数师风险 1 次,0,0,0,0,1,0,1,0,0,0,3,0,connected: DISCLOSEABLE AND CONNECTED TRANSACTION RELATING TO THE CAPITAL INCREASE OF TPP - DEEMED DISPOSAL OF EQUITY INTERESTS IN TPP AND GRANT OF SHAREHOLDER'S RIGHT TO INCREASE HOLDINGS || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || director_auditor_change: RESIGNATION OF DIRECTOR,,
B+,80.97235459496225,02497.HK,富景中国控股,原始初筛,,325000000.0,101180.0,0.5451612903225806,4.633870967741935,1.2087378877742794,0.1315723076923076,0.0,0,,同比增长,稳定,1.300021741166414,0.0460676816281454,79.00613965648151,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,80.84182711151055,06806.HK,申万宏源,原始初筛,,64352657519.39544,39580464.0,0.4983650190114068,5.824030418250951,0.7457212210991923,-2.37621505910556,0.0473246345589087,4,0.3203317140036431,同比增长,同比增长,6.3412324457373295,0.0243346481928587,54.32835656914378,非严格净现金,Clean,4,暂未命中明显治理红旗,关联交易 2 次,0,0,0,0,2,0,0,0,0,0,0,0,"connected: CONTINUING CONNECTED TRANSACTION || connected: CONTINUING CONNECTED TRANSACTION - RENEWAL OF THE SECURITIES AND FINANCIAL PRODUCTS, TRANSACTIONS AND SERVICES FRAMEWORK AGREEMENT",,
B+,80.50937421661664,06690.HK,海尔智家,补充宽筛,,186989935221.0,220567428.71,1.32,8.92,0.3552332497144001,-0.5855555801470931,0.0685277524956376,4,0.5922364854498031,稳定,稳定,1.4304473942103848,0.2662507032168976,67.0168648481852,非严格净现金,Clean,18,暂未命中明显治理红旗,关联交易频繁 13 次,0,0,0,0,13,0,0,0,0,0,0,0,connected: Continuing Connected Transaction || connected: CONNECTED TRANSACTION ACQUISITION OF EQUITY INTEREST IN THE TARGET COMPANY,,
B+,80.47365549041659,01397.HK,碧瑶绿色集团,原始初筛,,385950000.0,126360.0,0.7861855670103093,3.969278350515464,0.4819942466823719,-0.6144212848814613,0.0369057634408602,4,0.1621110414375147,同比增长,稳定,2.660436041016041,0.2435160723280461,67.46414564483948,非严格净现金,Clean,4,暂未命中明显治理红旗,关联交易 1 次；盈利警告 1 次,0,0,0,0,1,0,0,0,0,0,1,1,connected: EXTENSION OF EXISTING CONTINUING CONNECTED TRANSACTION AND THE PROPOSED ANNUAL CAPS || director_auditor_change: RESIGNATION OF DIRECTOR CHANGE OF COMPANY SECRETARY AND AUTHORISED REPRESENTATIVE || profit_warning: PROFIT WARNING,,
B+,80.4503273112996,02566.HK,九源基因,原始初筛,,1424831120.0000002,56624.0,0.7920826161790018,9.301893287435457,1.3855222654137804,0.1270999751886384,0.0096390370811103,2,0.0992290852341283,稳定,稳定,1.0088543952545417,0.1869992124675775,88.7961595101967,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,80.38608015653415,01621.HK,域高国际控股,补充宽筛,,178000000.0,80264.0,0.73,12.94,1.805827800611234,0.2353180304494381,0.0,0,,同比增长,稳定,1.736047684840183,0.1260999727841785,87.53665516335144,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,104.06223109624024,01936.HK,利特米,原始初筛,,382744840.0,270120.0,1.394,21.525,9.376646106382085,0.4547790218151601,0.1335833905690276,1,3.1835436217435262,同比增长,稳定,1.2526066028550504,0.4278011432028108,120.58586928626838,一次性偏高；派息透支；回购多于现金分红,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,91.10589945771008,03315.HK,金邦达宝嘉,原始初筛,,547945360.0000001,188110.0,0.2463768115942029,12.338550724637685,2.9941535901093674,1.5307018933420655,0.0789896277249249,4,1.0013959517399542,同比下滑,同比下滑,2.702393590462414,0.8738657892112872,122.17065379374412,一次性占比高；派息偏激进；利润趋势弱,Clean,8,暂未命中明显治理红旗,盈利警告 4 次,0,0,0,0,0,0,0,0,0,0,0,4,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,88.30115642679372,01284.HK,新传企划,原始初筛,,258000000.0,128375.0,1.395111111111111,20.24822222222222,2.0233829959292207,0.2613911678294574,0.0875913348837209,4,1.963430903240995,高点回落,稳定,2.372722469865709,0.4440869496978733,110.90624857866943,一次性偏高；派息透支；利润趋势弱,Clean,12,暂未命中明显治理红旗,审计/核数师风险 1 次；盈利警告 1 次,0,0,0,0,0,0,1,0,0,0,1,1,audit: Change of Auditor || director_auditor_change: Change of Auditor || profit_warning: Profit Warning,,
Watch,85.29621437584309,00538.HK,味千(中国),补充宽筛,消费,884146444.548387,254140.0,0.2787096774193549,28.11483870967742,3.104648597337249,2.5678506247454003,0.0740737017083777,4,2.305406927626021,高点回落,稳定,-1.1536875976231271,,128.22211051251332,派息透支；现金流覆盖弱；利润趋势弱,Clean,14,暂未命中明显治理红旗,关联交易 3 次；盈利警告 4 次,0,0,0,0,3,0,0,0,0,0,1,4,connected: CONNECTED TRANSACTION RENEWAL OF THE TENANCY AGREEMENT || connected: CONNECTED TRANSACTION RENEWAL OF THE EXISTING LEASE AGREEMENTS || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,80.04260250279188,00229.HK,利民实业,补充宽筛,,411086385.0,36800.0,0.61,8.86,1.1958921318202755,0.1027850504462706,0.1321324333327166,4,1.295686646270522,高点回落,稳定,2.0504897212684674,0.5887447752833197,101.3746618547658,一次性占比高；派息透支；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,79.53521560034558,01752.HK,澳洲成峰高教,原始初筛,,214996914.00000003,358600.0,0.8516129032258066,11.20935483870968,1.6982968369829683,0.450693114599775,0.1026840487580207,3,1.4023372287145242,同比增长,稳定,-3.748514426018143,0.5976627712854757,112.41369427127036,一次性占比高；派息透支；现金流覆盖弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,77.86444071933215,00623.HK,中视金桥,原始初筛,,888675956.6010362,244480.0,0.4255440414507772,10.025025906735753,6.788816341759164,0.6983636671950851,0.1695072302576396,4,1.8729932661194608,同比下滑,同比下滑,0.2737978316211828,0.057144284946841,126.35398785009922,派息透支；现金流覆盖弱；利润趋势弱,Clean,8,暂未命中明显治理红旗,盈利警告 4 次,0,0,0,0,0,0,0,0,0,0,0,4,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,76.46897598367349,06959.HK,长久股份,补充宽筛,,638825600.0,40134.0,1.1285714285714286,4.071885714285714,0.714672611822456,-0.2005398656534741,0.1999215435323819,2,0.902165083177339,稳定,同比增长,0.2118947618407861,0.0346342669445131,83.01409384647327,非严格净现金；现金流覆盖弱；回购多于现金分红,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,72.27054767394368,00083.HK,信和置业,补充宽筛,地产链,100846205918.1212,61828329.4,0.5877651515151514,27.01727272727273,3.511411719451212,0.3508494616914704,0.0062426179970631,4,0.4546640574037834,同比下滑,同比增长,0.5388677097675095,-0.2420091324200913,81.42626240855884,现金流覆盖弱；利润趋势弱；地产链折价,Clean,10,暂未命中明显治理红旗,审计/核数师风险 1 次,0,0,0,0,0,0,1,0,0,0,1,0,audit: Proposed Change of Auditor || director_auditor_change: Proposed Change of Auditor,,
Watch,71.3718975681106,03689.HK,康华医疗,原始初筛,医药,535030400.0,52480.0,0.3217391304347826,4.852173913043478,0.643925242564297,-0.7670685628330652,0.0930881684479984,1,0.5000953901456959,同比增长,稳定,6.624713191298013,0.617646172846944,79.55249995257114,一次性占比高；非严格净现金；回购多于现金分红,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,70.40101039029464,02602.HK,万物云,原始初筛,,18293219455.82986,18058853.0,1.128923611111111,23.79,0.5163468365187699,-0.5713208123499157,0.1258745080689539,4,3.122749831187847,同比下滑,稳定,1.812119511419044,0.1153523314793991,86.20184773723456,派息透支；非严格净现金；利润趋势弱,Clean,18,暂未命中明显治理红旗,关联交易频繁 10 次,0,0,0,0,10,0,0,0,0,0,0,0,connected: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO THE DELAY IN COMPLETION OF CONNECTED TRANSACTION INVOLVING THE ASSET ACQUISITION AGREEMENT || connected: Discloseable and Connected Transaction,,
Watch,66.68960656407317,01455.HK,科利实业控股,原始初筛,,288955125.0,57495.0,0.6916379310344827,12.293620689655173,5.051750957999772,0.6748380750125127,0.1413916953367759,3,9.430979978925183,同比下滑,同比下滑,1.011066733133477,0.5713382507903055,102.94135019071652,一次性占比高；派息透支；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
Watch,64.96305373982227,06963.HK,阳光保险,补充宽筛,金融口径,41865541900.0,177326837.5,0.6488217522658609,5.993353474320242,0.0612502094965182,-13.646664394424093,0.0476047821084097,4,0.3159980973521484,同比增长,同比增长,6.846922009290863,,57.77595719737897,非严格净现金；金融口径另看,Clean,10,暂未命中明显治理红旗,关联交易 6 次,0,0,0,0,6,0,0,0,0,0,3,0,connected: CONTINUING CONNECTED TRANSACTION || connected: CONNECTED TRANSACTION CAPITAL INCREASE IN SUNSHINE AMC (HK) || director_auditor_change: ANNOUNCEMENT RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND NOMINATION OF CANDIDATE FOR INDEPENDENT NON-EXECUTIVE DIRECTOR || director_auditor_change: ANNOUNCEMENT RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR,,
Watch,64.95493942729448,03347.HK,泰格医药,补充宽筛,医药,28431080171.000004,64268695.44,1.1970019595035928,33.08470280862182,0.4332841312370785,-0.0817724175788227,0.0120874422080711,4,0.3870513339987079,同比增长,稳定,1.274340145160588,0.5952840083725206,48.26411429377119,一次性占比高；非严格净现金,Clean,15,暂未命中明显治理红旗,调查/内控/违规关键词 1 次,0,0,0,0,0,0,0,1,0,0,0,0,investigation: INSIDE INFORMATION INVESTIGATION AGAINST DIRECTORS AND CONTROLLING SHAREHOLDERS,,
Watch,64.52991110863479,03969.HK,中国通号,原始初筛,,35158199080.0,5273280.0,0.65,8.65,0.3399518477634036,-1.236261403428517,0.069151891277703,4,0.659518497163356,稳定,稳定,0.5780284994918882,0.1901547613402724,43.67919664930826,非严格净现金；现金流覆盖弱,Clean,8,暂未命中明显治理红旗,关联交易 4 次,0,0,0,0,4,0,0,0,0,0,1,0,connected: CONTINUING CONNECTED TRANSACTION - RENEWAL OF FINANCIAL SERVICES FRAMEWORK AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION RENEWAL OF FINANCIAL SERVICES FRAMEWORK AGREEMENT || director_auditor_change: ANNOUNCEMENT RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND PROPOSED APPOINTMENT OF NON-EXECUTIVE DIRECTOR,,
Watch,64.4394291555247,01302.HK,先健科技,补充宽筛,,6391763112.0,28160260.0,1.6446575342465752,39.0558904109589,0.7481188041526813,-0.0605814066032927,0.0621318395317902,0,,同比下滑,稳定,1.9857129919966332,0.112083719482909,81.16714931192946,非严格净现金；利润趋势弱；回购多于现金分红,Clean,16,暂未命中明显治理红旗,稀释融资/配股供股 1 次；关联交易 4 次；盈利警告 1 次,0,0,1,0,4,0,0,0,0,0,1,1,"dilution: MAJOR TRANSACTION - PROPOSED ACQUISITION OF APPROXIMATELY 96.46% EQUITY INTEREST IN STARWAY MEDICAL TECHNOLOGY, INC. * INVOLVING ISSUE OF CONVERTIBLE BONDS UNDER SPECIFIC MANDATE || connected: SUPPLEMENTAL ANNOUNCEMENT ON CONNECTED TRANSACTION IN RELATION TO SHARE PURCHASE PURSUANT TO SHARE AWARD SCHEME || connected: CONNECTED TRANSACTION - SHARE PURCHASE PURSUANT TO SHARE AWARD SCHEME || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGES IN THE COMPOSITION OF THE BOARD COMMITTEES || profit_warning: PROFIT WARNING",,
Watch,64.2805628862738,01461.HK,中泰期货,原始初筛,,561064000.0,59460.0,0.1976470588235294,5.929411764705884,0.7092449661636867,-22.05680196965052,0.0048174345707441,4,0.0315981302686835,同比增长,稳定,111.54023357066586,0.1569651112999721,27.359057730533845,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
