ts_code,trade_date,close,vol,amount
02788.HK,20260624,15.32,14641051.0,220706662.26
02580.HK,20260624,9.4,924800.0,8605928.0
01304.HK,20260624,121.3,233600.0,28324862.6
02050.HK,20260624,25.5,14333700.0,365668696.5
02695.HK,20260624,1.67,60000.0,100770.0
00699.HK,20260624,13.69,1546318.0,21336677.78
06980.HK,20260624,21.24,19600.0,419216.0
07666.HK,20260624,14.83,1444900.0,21394280.0
00848.HK,20260624,0.106,28000.0,2968.0
00757.HK,20260624,0.058,2129111.0,124861.106
02378.HK,20260624,102.0,58798.0,6079484.3
00215.HK,20260624,1.1,1550000.0,1704180.0
02233.HK,20260624,1.55,26660000.0,40909700.0
01428.HK,20260624,7.15,8448411.0,60257714.54
02282.HK,20260624,10.2,4219650.0,42703611.6
08193.HK,20260624,0.123,760000.0,97700.0
01910.HK,20260624,13.79,3669620.0,50453470.41
00871.HK,20260624,0.065,340000.0,23580.0
01913.HK,20260624,36.78,2782200.0,102292964.2
01023.HK,20260624,0.47,158000.0,73760.0
01262.HK,20260624,2.41,14000.0,33040.0
01336.HK,20260624,49.88,6895912.0,345958983.26
01929.HK,20260624,11.48,14180540.0,162217120.4
01658.HK,20260624,4.94,52081566.0,259299439.58
01577.HK,20260624,1.03,46000.0,47340.0
06858.HK,20260624,2.87,2000.0,5740.0
01526.HK,20260624,0.88,1486000.0,1293650.0
02166.HK,20260624,4.52,2446000.0,10677700.0
06099.HK,20260624,16.95,15045920.0,259277942.0
06060.HK,20260624,9.52,10308711.0,98476642.44
06036.HK,20260624,1.23,1515000.0,1852400.0
01750.HK,20260624,0.089,590000.0,50470.0
01727.HK,20260624,0.229,14500.0,3287.5
02683.HK,20260624,1.05,982000.0,1041240.0
01621.HK,20260624,0.179,32000.0,5792.0
00772.HK,20260624,19.65,4456200.0,87887971.0
08371.HK,20260624,1.83,452000.0,828000.0
08450.HK,20260624,0.53,10360000.0,5393550.0
02022.HK,20260624,0.056,156000.0,8140.0
08483.HK,20260624,0.127,128000.0,16224.0
01711.HK,20260624,0.145,80000.0,11620.0
06181.HK,20260624,400.2,1150712.0,465481070.2
02460.HK,20260624,7.33,2590200.0,19054101.6
02619.HK,20260624,1.42,42000.0,59460.0
00664.HK,20260624,17.69,7100.0,125752.0
02632.HK,20260624,125.2,60500.0,7531964.45
01812.HK,20260624,0.66,252500.0,167285.0
01028.HK,20260624,1.0,3348000.0,3437635.0
06868.HK,20260624,2.63,3000.0,7910.0
03788.HK,20260624,2.29,1415000.0,3222420.0
06030.HK,20260624,27.44,17673188.0,485153465.6
01289.HK,20260624,2.2,12000.0,26860.0
01305.HK,20260624,0.87,75000.0,63590.0
08070.HK,20260624,1.21,15000.0,18150.0
08427.HK,20260624,5.49,72000.0,375900.0
01582.HK,20260624,0.4,30000.0,12000.0
08490.HK,20260624,0.157,510000.0,77075.0
01723.HK,20260624,0.98,26000.0,24980.0
02119.HK,20260624,0.47,58000.0,27260.0
01709.HK,20260624,1.12,3497000.0,3914650.0
03319.HK,20260624,1.69,1472500.0,2462657.5
08168.HK,20260624,0.089,450000.0,38440.0
08402.HK,20260624,0.1,5000.0,500.0
02139.HK,20260624,0.37,659000.0,243575.0
09936.HK,20260624,16.35,1451500.0,23835190.0
08043.HK,20260624,0.205,105000.0,21555.0
09909.HK,20260624,2.28,156000.0,347370.0
02263.HK,20260624,0.36,3610000.0,1044650.0
09919.HK,20260624,0.79,376052.0,288940.04
09969.HK,20260624,10.74,9569000.0,104680143.0
09916.HK,20260624,0.355,24000.0,8470.0
06968.HK,20260624,0.166,467000.0,74647.0
01855.HK,20260624,0.21,182000.0,37208.0
09958.HK,20260624,0.131,2274000.0,296726.0
02169.HK,20260624,0.53,3400000.0,1824560.0
02257.HK,20260624,5.0,31600.0,154225.0
02392.HK,20260624,1.07,172000.0,186530.0
00587.HK,20260624,0.305,692500.0,210730.0
09857.HK,20260624,1.96,63100.0,123676.0
06929.HK,20260624,3.99,54500.0,211960.0
06655.HK,20260624,12.2,3804943.0,46268943.58
06683.HK,20260624,4.35,3270500.0,14556445.0
02228.HK,20260624,7.01,69171862.0,486748422.38
02592.HK,20260624,1.1,251000.0,277195.0
00325.HK,20260624,40.74,838800.0,34976466.0
02670.HK,20260624,288.6,37400.0,10531640.0
01187.HK,20260624,26.32,66000.0,1769858.0
02525.HK,20260624,128.2,1115752.0,142146497.74
01021.HK,20260624,19.75,888800.0,17519990.0
03625.HK,20260624,100.0,128400.0,12961070.0
01368.HK,20260624,3.78,6749000.0,25698108.0
03813.HK,20260624,0.37,2036000.0,747955.0
02722.HK,20260624,2.18,24378000.0,52645036.0
00602.HK,20260624,0.044,25000.0,1100.0
01382.HK,20260624,0.93,2523000.0,2264290.0
00811.HK,20260624,8.73,759000.0,6606340.0
01991.HK,20260624,0.55,20000.0,11100.0
00819.HK,20260624,4.87,5792270.0,27979660.02
03933.HK,20260624,8.26,11354110.0,95051552.7
02382.HK,20260624,75.9,19419835.0,1482214418.86
01539.HK,20260624,0.34,2000.0,680.0
08133.HK,20260624,0.27,24000.0,6720.0
01530.HK,20260624,16.42,35488388.0,596177953.56
00574.HK,20260624,0.019,1574000.0,28364.0
01499.HK,20260624,0.11,870000.0,94080.0
01683.HK,20260624,0.17,96000.0,16480.0
00974.HK,20260624,0.8,4000.0,3200.0
08245.HK,20260624,0.08,1720000.0,141820.0
01970.HK,20260624,8.5,11300.0,96550.0
02199.HK,20260624,1.77,109000.0,194790.0
08290.HK,20260624,0.042,40000.0,1600.0
01476.HK,20260624,1.46,3886000.0,4804790.0
01917.HK,20260624,0.092,50000.0,4410.0
02885.HK,20260624,0.82,360000.0,303480.0
01865.HK,20260624,0.56,6524800.0,3542872.0
01817.HK,20260624,0.22,11500.0,2550.0
01891.HK,20260624,0.185,48000.0,8868.0
01896.HK,20260624,4.77,3123800.0,14991173.4
01753.HK,20260624,0.159,275600.0,41355.6
03662.HK,20260624,0.355,408000.0,145070.0
03750.HK,20260624,721.5,2129738.0,1520069056.84
02665.HK,20260624,3.01,6110500.0,18278877.5
06051.HK,20260624,0.075,66468000.0,4933560.0
00672.HK,20260624,0.092,1076800.0,92956.2
03800.HK,20260624,0.67,383907600.0,257287283.0
00806.HK,20260624,2.0,2526000.0,5143300.0
03808.HK,20260624,39.36,8371046.0,331259298.82
00390.HK,20260624,3.47,23285672.0,81085103.22
00189.HK,20260624,20.94,80115020.0,1718740267.2
02002.HK,20260624,0.87,82000.0,67800.0
03337.HK,20260624,0.84,4216000.0,3500240.0
00220.HK,20260624,6.71,12694818.0,85399739.99
06898.HK,20260624,0.73,20000.0,14120.0
01255.HK,20260624,3.6,98000.0,360320.0
01661.HK,20260624,1.29,2058000.0,2744460.0
03329.HK,20260624,0.62,25269960.0,15477816.08
02611.HK,20260624,14.66,12167208.0,180695145.36
06038.HK,20260624,0.355,10000.0,3550.0
08509.HK,20260624,0.61,8000.0,4880.0
08473.HK,20260624,0.116,210000.0,23920.0
01815.HK,20260624,0.73,4328000.0,3228530.0
00839.HK,20260624,1.69,31824000.0,54388520.0
01978.HK,20260624,0.26,540000.0,140400.0
01451.HK,20260624,0.98,352000.0,347780.0
01789.HK,20260624,4.79,15494000.0,74937608.0
08401.HK,20260624,0.034,788000.0,26792.0
02025.HK,20260624,12.32,428000.0,5281000.0
01997.HK,20260624,21.7,4912917.0,106194926.22
08532.HK,20260624,0.06,132800.0,8282.4
00150.HK,20260624,0.166,389200.0,63165.2
01425.HK,20260624,0.67,885000.0,571650.0
01921.HK,20260624,2.99,4974243.0,14644017.71
06078.HK,20260624,8.83,3229524.0,28743096.48
01643.HK,20260624,1.69,846000.0,1414530.0
09677.HK,20260624,2.87,1000.0,2870.0
09978.HK,20260624,0.219,184000.0,40296.0
00909.HK,20260624,1.39,10411536.0,14487371.31
06622.HK,20260624,2.55,233500.0,604215.0
02209.HK,20260624,2.61,349000.0,918555.0
02185.HK,20260624,2.13,167400.0,357489.0
02325.HK,20260624,0.74,108000.0,73860.0
02171.HK,20260624,13.91,11690424.0,171088988.34
02518.HK,20260624,35.26,10300.0,364198.0
02076.HK,20260624,51.3,80466.0,4110149.9
02586.HK,20260624,6.49,2152600.0,13967586.0
02496.HK,20260624,3.8,200.0,760.0
02487.HK,20260624,2.9,16800.0,50104.0
02610.HK,20260624,29.24,1021600.0,29484206.7
03388.HK,20260624,25.26,522150.0,13164976.5
01393.HK,20260624,0.048,73000.0,3218.0
03838.HK,20260624,0.159,11090000.0,1718780.0
03377.HK,20260624,0.052,18237500.0,931403.5
02178.HK,20260624,0.137,27141000.0,3701885.0
03836.HK,20260624,0.48,3785500.0,1786125.0
08201.HK,20260624,0.117,862000.0,99126.0
01271.HK,20260624,0.42,8000.0,3240.0
01373.HK,20260624,0.68,566000.0,384880.0
01400.HK,20260624,0.018,20000.0,350.0
00288.HK,20260624,8.58,28395972.0,244040472.86
01375.HK,20260624,1.72,12719000.0,22581020.0
06128.HK,20260624,0.057,7450000.0,421920.0
02298.HK,20260624,0.335,602000.0,202770.0
01588.HK,20260624,4.6,96200.0,424984.0
01778.HK,20260624,0.158,113000.0,17702.0
01626.HK,20260624,13.57,696000.0,9699530.0
03709.HK,20260624,5.0,170000.0,849656.5
00911.HK,20260624,0.65,552800.0,332623.5
03639.HK,20260624,0.034,40000.0,1360.0
06136.HK,20260624,0.77,1438000.0,1118230.0
02202.HK,20260624,2.31,24322680.0,56998262.8
01446.HK,20260624,0.34,188000.0,63930.0
02329.HK,20260624,0.09,120000.0,10936.0
01450.HK,20260624,0.71,810000.0,586900.0
01599.HK,20260624,1.04,487978.0,510077.12
06188.HK,20260624,0.68,80000.0,51055.0
01980.HK,20260624,0.55,379000.0,209860.0
02186.HK,20260624,1.9,30825500.0,59193867.5
08147.HK,20260624,0.74,176000.0,128320.0
02399.HK,20260624,0.325,2538000.0,861570.0
06123.HK,20260624,1.22,358000.0,438600.0
01848.HK,20260624,3.66,132500.0,486805.0
01432.HK,20260624,0.33,1590000.0,525000.0
01856.HK,20260624,1.4,199000.0,277920.0
08237.HK,20260624,0.98,42000.0,41460.0
00866.HK,20260624,1.5,6980000.0,10283960.0
01338.HK,20260624,0.033,1990000.0,63098.0
01680.HK,20260624,0.129,785000.0,105118.0
01316.HK,20260624,4.06,5831000.0,23759132.0
02112.HK,20260624,0.07,4000.0,280.0
01250.HK,20260624,1.19,62000.0,68300.0
01285.HK,20260624,1.01,209000.0,213870.0
01816.HK,20260624,2.8,61830484.0,171511988.27
01669.HK,20260624,1.26,158000.0,203300.0
00520.HK,20260624,0.29,747000.0,213210.0
01858.HK,20260624,8.62,639750.0,5634030.0
00442.HK,20260624,0.61,114000.0,69590.0
01310.HK,20260624,5.9,1168000.0,6813595.0
03919.HK,20260624,0.81,112000.0,90640.0
08403.HK,20260624,3.25,388000.0,1248200.0
06083.HK,20260624,0.79,1092000.0,847960.0
08305.HK,20260624,0.149,1340000.0,198030.0
08451.HK,20260624,0.071,40000.0,2840.0
01592.HK,20260624,0.136,2380000.0,330900.0
08619.HK,20260624,0.106,1340000.0,130750.0
01705.HK,20260624,0.5,72000.0,36260.0
08622.HK,20260624,0.208,120000.0,22184.0
03613.HK,20260624,6.5,546000.0,3564380.0
00788.HK,20260624,9.23,18683683.0,172049293.72
02682.HK,20260624,0.148,4000.0,628.0
06862.HK,20260624,11.16,11808873.0,132075131.42
06162.HK,20260624,0.285,992000.0,278680.0
02680.HK,20260624,6.18,26000.0,159120.0
06069.HK,20260624,7.82,5382100.0,42384990.5
09983.HK,20260624,0.34,196000.0,68200.0
06908.HK,20260624,0.42,1297000.0,540225.0
02219.HK,20260624,2.42,703000.0,1710635.0
02618.HK,20260624,11.72,11712727.0,136329289.89
01948.HK,20260624,4.08,26000.0,109230.0
02521.HK,20260624,0.92,1327500.0,1170675.0
01880.HK,20260624,50.15,1578000.0,79208787.0
02121.HK,20260624,4.05,488263.0,1985510.52
02291.HK,20260624,9.42,1889312.0,17841044.0
06633.HK,20260624,2.53,28000.0,70630.0
02361.HK,20260624,5.07,1000.0,5090.0
06821.HK,20260624,109.5,1587531.0,173900050.0
02419.HK,20260624,43.02,1010668.0,43324705.2
06660.HK,20260624,1.72,250800.0,432088.0
00396.HK,20260624,0.26,2308000.0,579768.0
01361.HK,20260624,4.1,3339000.0,13726435.0
00712.HK,20260624,0.062,220000.0,13640.0
01628.HK,20260624,0.118,300084.0,35699.24
00846.HK,20260624,0.089,27000.0,2403.0
01908.HK,20260624,12.99,8144088.0,104325967.49
02236.HK,20260624,0.54,287000.0,157660.0
02078.HK,20260624,0.114,17000.0,1904.0
02033.HK,20260624,0.265,52000.0,14030.0
08072.HK,20260624,0.355,375.0,67.5
06881.HK,20260624,7.48,23543500.0,177883579.5
02386.HK,20260624,5.02,5941500.0,29480178.5
08162.HK,20260624,0.57,6640000.0,3669700.0
06118.HK,20260624,0.74,58000.0,41620.0
08268.HK,20260624,0.248,968000.0,239016.0
02212.HK,20260624,0.154,190000.0,28820.0
01993.HK,20260624,0.52,120000.0,63675.0
03708.HK,20260624,0.201,1740000.0,343720.0
08436.HK,20260624,0.39,140000.0,52200.0
01651.HK,20260624,58.8,1449000.0,85225750.0
02001.HK,20260624,0.59,1059347.0,626076.52
08400.HK,20260624,0.115,60000.0,6350.0
01630.HK,20260624,0.28,3456000.0,945810.0
02337.HK,20260624,1.31,375000.0,487900.0
02858.HK,20260624,1.18,12776500.0,15116190.0
01752.HK,20260624,0.108,22610000.0,2657080.0
02779.HK,20260624,0.31,194000.0,58060.0
02892.HK,20260624,0.85,152000.0,129200.0
01987.HK,20260624,0.219,1708000.0,365260.0
01762.HK,20260624,0.97,11041000.0,10461160.0
01521.HK,20260624,0.98,154000.0,152600.0
08418.HK,20260624,0.77,50000.0,39180.0
01490.HK,20260624,0.265,84000.0,21860.0
01691.HK,20260624,1.31,1837500.0,2443570.0
06110.HK,20260624,2.05,68068000.0,148418195.0
02400.HK,20260624,44.0,2139000.0,94122276.0
01937.HK,20260624,0.152,75000.0,11370.0
09616.HK,20260624,2.07,68800.0,141656.0
01950.HK,20260624,0.111,124000.0,13180.0
09911.HK,20260624,7.57,9474201.0,72786072.33
01740.HK,20260624,0.158,10000.0,1580.0
01473.HK,20260624,1.45,1472000.0,2078520.0
01542.HK,20260624,1.0,3000.0,3000.0
01466.HK,20260624,1.34,5172320.0,6204172.4
06893.HK,20260624,0.165,632000.0,105810.0
02633.HK,20260624,1.0,2020000.0,2058520.0
01591.HK,20260624,0.138,760000.0,104960.0
08423.HK,20260624,0.058,340000.0,20310.0
01749.HK,20260624,0.5,2000.0,1000.0
01933.HK,20260624,0.2,1456000.0,273184.0
03699.HK,20260624,0.38,2000.0,760.0
08527.HK,20260624,0.248,385000.0,94195.0
01587.HK,20260624,0.6,20000.0,11760.0
08482.HK,20260624,0.114,1680000.0,228570.0
01408.HK,20260624,0.31,956000.0,286260.0
02048.HK,20260624,0.031,142800.0,4637.4
01545.HK,20260624,0.138,10000.0,1380.0
01977.HK,20260624,0.98,42000.0,41160.0
01025.HK,20260624,0.203,368000.0,74504.0
01810.HK,20260624,22.96,219904218.0,5006908066.94
02161.HK,20260624,1.87,722000.0,1361760.0
02102.HK,20260624,0.27,320000.0,87250.0
01024.HK,20260624,42.92,41404970.0,1787485627.95
02160.HK,20260624,1.16,587000.0,699014.0
03658.HK,20260624,1.8,173000.0,309880.0
02501.HK,20260624,1.0,90000.0,89080.0
02250.HK,20260624,0.32,600000.0,191415.0
02245.HK,20260624,13.02,2547863.0,33422980.28
01407.HK,20260624,0.56,134000.0,73980.0
02149.HK,20260624,33.34,32400.0,1062894.0
02505.HK,20260624,0.7,62000.0,44190.0
02495.HK,20260624,42.38,63920.0,2696206.8
09678.HK,20260624,134.8,451296.0,61749938.88
03696.HK,20260624,42.2,5619584.0,243430250.16
06657.HK,20260624,11.97,100.0,1198.0
02567.HK,20260624,0.39,1553000.0,610410.0
02533.HK,20260624,11.4,5126483.0,60119954.42
02598.HK,20260624,4.11,1722000.0,7229050.5
02443.HK,20260624,1.49,389800.0,598566.0
02545.HK,20260624,0.395,590000.0,233000.0
02498.HK,20260624,22.08,5397450.0,119142715.9
08637.HK,20260624,3.71,172000.0,633490.0
01110.HK,20260624,0.385,1392000.0,549260.0
01117.HK,20260624,0.94,19693000.0,18446205.0
02099.HK,20260624,128.9,1871906.0,239732109.8
01831.HK,20260624,0.55,7310000.0,4061300.0
01555.HK,20260624,0.027,704000.0,18558.0
01397.HK,20260624,0.94,156000.0,143440.0
02111.HK,20260624,2.4,162000.0,387020.0
01811.HK,20260624,2.22,6788000.0,15095560.0
08222.HK,20260624,0.057,3988000.0,195024.0
03322.HK,20260624,0.181,296000.0,51816.0
03968.HK,20260624,45.74,18186498.0,836809874.44
03303.HK,20260624,0.55,35918333.0,20600469.83
03983.HK,20260624,2.07,3918000.0,8028460.0
00637.HK,20260624,0.186,2000.0,372.0
00320.HK,20260624,0.475,32000.0,15200.0
00337.HK,20260624,0.152,545025.0,82496.55
00558.HK,20260624,2.02,1795000.0,3632937.5
03918.HK,20260624,3.57,1902074.0,6769680.48
01398.HK,20260624,6.77,241678929.0,1648566697.39
02080.HK,20260624,0.295,94000.0,27030.0
01513.HK,20260624,24.0,663745.0,15897519.7
02226.HK,20260624,0.6,500.0,325.0
01622.HK,20260624,0.21,86000.0,16138.0
08311.HK,20260624,0.066,100000.0,7050.0
01340.HK,20260624,0.076,1804000.0,136340.0
02608.HK,20260624,0.01,11000.0,110.0
01771.HK,20260624,0.186,667000.0,117501.0
02255.HK,20260624,0.335,32752000.0,11064490.0
03626.HK,20260624,1.63,54000.0,92160.0
01585.HK,20260624,9.62,6459114.0,62224053.84
02588.HK,20260624,77.8,919320.0,71562312.1
02869.HK,20260624,3.91,3938000.0,15340630.0
08328.HK,20260624,0.495,48000.0,23760.0
08229.HK,20260624,0.75,105000.0,83400.0
08360.HK,20260624,0.395,6000.0,2400.0
01579.HK,20260624,13.27,1539370.0,20381490.1
01612.HK,20260624,0.76,139800.0,106008.0
01523.HK,20260624,8.3,870000.0,7190820.0
08281.HK,20260624,0.22,64000.0,14248.0
02136.HK,20260624,0.6,254000.0,147330.0
00410.HK,20260624,0.365,796500.0,291160.0
03883.HK,20260624,0.039,1663632.0,64441.696
03888.HK,20260624,21.78,13200590.0,286625997.38
03818.HK,20260624,0.29,13439000.0,3908192.0
03998.HK,20260624,3.73,21147006.0,78825742.2
03833.HK,20260624,1.48,2915000.0,4304360.0
00884.HK,20260624,0.042,47432780.0,2001757.92
02223.HK,20260624,0.85,28000.0,23800.0
01314.HK,20260624,0.134,328000.0,43980.0
01030.HK,20260624,1.39,23014000.0,32072260.0
00564.HK,20260624,13.0,1305400.0,17038732.0
01339.HK,20260624,4.86,56493975.0,275939499.35
01319.HK,20260624,0.285,8000.0,2280.0
01148.HK,20260624,0.227,93000.0,21150.0
02221.HK,20260624,0.72,122000.0,87760.0
01958.HK,20260624,0.89,3891320.0,3436622.0
08267.HK,20260624,0.223,31500.0,7004.0
08307.HK,20260624,0.122,84000.0,11396.0
08187.HK,20260624,0.465,44000.0,20380.0
01420.HK,20260624,0.196,204000.0,40084.0
01783.HK,20260624,4.65,13886000.0,64042830.0
00784.HK,20260624,0.55,1900000.0,992100.0
02863.HK,20260624,0.55,171000.0,94590.0
03738.HK,20260624,2.33,25605000.0,59334930.0
08065.HK,20260624,0.12,3885000.0,491530.0
01905.HK,20260624,0.74,1796000.0,1315320.0
02122.HK,20260624,0.128,646000.0,79624.0
02203.HK,20260624,0.177,140000.0,24660.0
01826.HK,20260624,0.118,480000.0,54670.0
06182.HK,20260624,0.59,480000.0,272080.0
01795.HK,20260624,0.54,66000.0,34080.0
01410.HK,20260624,0.82,1356000.0,1084480.0
09888.HK,20260624,107.1,10037466.0,1073479937.1
09899.HK,20260624,106.0,1078747.0,114042312.95
06680.HK,20260624,18.08,5312800.0,96371394.2
02617.HK,20260624,10.0,24914010.0,265290804.78
02246.HK,20260624,1.25,284600.0,355910.2
09955.HK,20260624,0.54,261600.0,137883.0
00020.HK,20260624,1.39,551575612.0,770686703.58
02315.HK,20260624,42.58,873500.0,37916596.0
02152.HK,20260624,4.27,2000.0,8540.0
06656.HK,20260624,347.2,276808.0,97043427.68
02631.HK,20260624,109.0,8673709.0,936375098.6
00470.HK,20260624,34.94,1588500.0,55788266.0
00600.HK,20260624,14.75,679100.0,9989405.0
03999.HK,20260624,0.52,65000.0,34030.0
00538.HK,20260624,0.93,98000.0,90840.0
01883.HK,20260624,2.49,6286262.0,15737560.9
00475.HK,20260624,0.47,58000.0,27370.0
02007.HK,20260624,0.184,211099225.0,39469265.908
00717.HK,20260624,0.066,3450000.0,225894.0
03993.HK,20260624,16.76,54034152.0,914182252.73
00998.HK,20260624,7.08,35974750.0,255102012.3
01313.HK,20260624,1.04,22298000.0,23432720.0
01128.HK,20260624,5.08,7009177.0,35484848.39
00893.HK,20260624,0.062,71000.0,4361.0
01717.HK,20260624,1.29,116000.0,149540.0
01238.HK,20260624,0.215,546000.0,115451.0
01069.HK,20260624,0.237,600000.0,137080.0
08491.HK,20260624,0.295,95000.0,27925.0
08526.HK,20260624,0.295,30000.0,8850.0
06033.HK,20260624,0.6,30000.0,18000.0
02232.HK,20260624,5.68,1586000.0,9019217.5
08275.HK,20260624,0.095,200000.0,19000.0
08373.HK,20260624,0.67,127000.0,85770.0
01927.HK,20260624,0.199,800000.0,160375.0
01427.HK,20260624,0.228,85000.0,18188.0
01640.HK,20260624,0.56,162000.0,87360.0
01876.HK,20260624,6.38,13159516.0,83809308.48
06918.HK,20260624,0.154,270000.0,39390.0
02473.HK,20260624,0.61,30837047.0,19160562.26
09939.HK,20260624,2.19,550000.0,1205975.0
01940.HK,20260624,1.0,522000.0,471480.0
06958.HK,20260624,0.094,42000.0,3793.0
02370.HK,20260624,1.05,119000.0,123060.0
02252.HK,20260624,23.36,3495000.0,82492465.0
02273.HK,20260624,26.42,1128500.0,29594646.1
01284.HK,20260624,0.44,155000.0,68850.0
02390.HK,20260624,7.58,49400.0,393539.0
02436.HK,20260624,24.9,595800.0,15288870.0
02550.HK,20260624,1.94,1524000.0,2943770.0
02516.HK,20260624,1.12,4000.0,4480.0
02565.HK,20260624,5.41,10513350.0,59472286.0
09606.HK,20260624,173.6,956887.0,172267717.1
06960.HK,20260624,9.79,253000.0,2436130.0
06693.HK,20260624,24.62,4593327.0,111173269.52
01609.HK,20260624,169.8,99320.0,16800279.0
06132.HK,20260624,35.5,3562940.0,131822373.0
00799.HK,20260624,3.14,1745000.0,5498460.0
02030.HK,20260624,1.29,5000.0,6530.0
06108.HK,20260624,0.202,34240.0,6768.0
01396.HK,20260624,12.51,4607370.0,57479486.0
06833.HK,20260624,0.155,68000.0,10540.0
02138.HK,20260624,0.375,401000.0,150660.0
01557.HK,20260624,0.465,216000.0,99900.0
01578.HK,20260624,2.16,24500.0,52495.0
02016.HK,20260624,2.23,8625680.0,19420938.8
02239.HK,20260624,1.39,24000.0,31740.0
01419.HK,20260624,0.73,48000.0,34500.0
08262.HK,20260624,0.048,430000.0,21930.0
01496.HK,20260624,0.17,4000.0,680.0
01570.HK,20260624,12.55,23000.0,289410.0
01243.HK,20260624,0.033,416000.0,13404.0
01982.HK,20260624,0.75,2556000.0,1897440.0
08217.HK,20260624,0.113,710000.0,81290.0
06820.HK,20260624,0.38,16000.0,6090.0
01920.HK,20260624,0.65,1040000.0,646900.0
01846.HK,20260624,2.4,1000.0,2400.0
01645.HK,20260624,2.57,4692000.0,12131760.0
02530.HK,20260624,0.79,352000.0,266800.0
06193.HK,20260624,0.34,56000.0,19060.0
01597.HK,20260624,6.9,11000.0,76420.0
09990.HK,20260624,2.0,558000.0,1119900.0
06609.HK,20260624,41.4,26750.0,1097364.0
09869.HK,20260624,1.44,987500.0,1487980.0
02192.HK,20260624,6.55,1553500.0,10297315.5
06831.HK,20260624,6.14,744004.0,4554398.48
02306.HK,20260624,1.9,309000.0,583620.0
06955.HK,20260624,4.6,4043800.0,18424835.4
02510.HK,20260624,7.64,1919657.0,14711992.91
02502.HK,20260624,0.495,2000.0,990.0
02621.HK,20260624,3.28,126400.0,413240.0
00999.HK,20260624,6.36,1012800.0,6515000.0
02661.HK,20260624,13.22,5575800.0,78174784.0
09893.HK,20260624,1.85,180000.0,334400.0
01641.HK,20260624,5.05,10500.0,53140.0
00638.HK,20260624,8.11,1042000.0,8611544.6
02676.HK,20260624,213.0,928300.0,196744900.0
06938.HK,20260624,48.8,89694.0,4468487.2
06166.HK,20260624,159.0,16289171.0,2650220319.4
02655.HK,20260624,18.09,2544300.0,46836794.0
09927.HK,20260624,48.98,995258.0,48678637.52
01768.HK,20260624,318.2,104600.0,33392649.6
00881.HK,20260624,5.2,6076242.0,31758926.32
00830.HK,20260624,0.73,34000.0,25240.0
01999.HK,20260624,3.1,7555600.0,23438900.0
00923.HK,20260624,0.021,3256000.0,62100.0
06889.HK,20260624,2.8,83200.0,235348.0
01468.HK,20260624,0.249,762600.0,194198.0
02196.HK,20260624,15.65,3197380.0,50529003.2
01348.HK,20260624,0.26,888000.0,224748.0
03638.HK,20260624,8.13,324000.0,2594840.0
08218.HK,20260624,0.152,60000.0,9120.0
03393.HK,20260624,20.86,8515727.0,177244555.35
03323.HK,20260624,5.3,136949019.0,740825733.33
02880.HK,20260624,0.78,1855451.0,1429591.78
02129.HK,20260624,0.197,60000.0,11970.0
01703.HK,20260624,0.72,14783500.0,10684320.0
01472.HK,20260624,0.101,155000.0,15735.0
02181.HK,20260624,0.44,406000.0,177050.0
01869.HK,20260624,0.116,1930000.0,223090.0
00302.HK,20260624,0.2,474000.0,93440.0
03692.HK,20260624,29.22,12737971.0,379326709.68
03928.HK,20260624,23.02,361500.0,8200990.0
06055.HK,20260624,19.21,2800980.0,53668471.0
03759.HK,20260624,16.28,9089050.0,148315780.9
09922.HK,20260624,1.21,2397001.0,2870055.16
01732.HK,20260624,0.201,620000.0,120380.0
06978.HK,20260624,0.55,64000.0,34180.0
06699.HK,20260624,67.05,452870.0,30347078.5
02276.HK,20260624,33.56,1570000.0,53223649.0
06628.HK,20260624,1.17,2163000.0,2517035.0
09961.HK,20260624,353.6,2544322.0,895200471.77
02162.HK,20260624,61.0,3956500.0,241880275.0
02137.HK,20260624,0.99,297500.0,294425.0
09890.HK,20260624,10.88,761400.0,8356351.0
02531.HK,20260624,3.01,2000.0,6435.0
02507.HK,20260624,33.96,744504.0,25414403.12
80016.HK,20260624,98.1,6000.0,587100.0
80020.HK,20260624,1.22,259000.0,308710.0
80175.HK,20260624,15.21,12000.0,182360.0
80883.HK,20260624,18.98,129000.0,2442880.0
80941.HK,20260624,67.75,77500.0,5230125.0
80992.HK,20260624,19.9,30000.0,602480.0
81024.HK,20260624,37.3,23700.0,887870.0
81211.HK,20260624,66.05,14000.0,910875.0
81299.HK,20260624,63.95,800.0,51200.0
81810.HK,20260624,19.89,22200.0,437512.0
82318.HK,20260624,45.9,31500.0,1445770.0
82331.HK,20260624,12.88,11000.0,140880.0
89988.HK,20260624,86.75,61600.0,5305190.0
89888.HK,20260624,93.0,6650.0,615605.0
82333.HK,20260624,8.31,500.0,4100.0
82388.HK,20260624,40.38,56000.0,2258670.0
89618.HK,20260624,87.65,20100.0,1744247.5
83690.HK,20260624,58.65,31900.0,1893070.0
86618.HK,20260624,29.0,450.0,13671.0
03383.HK,20260624,0.152,1836000.0,278318.0
03330.HK,20260624,12.87,10329220.0,132239317.0
08247.HK,20260624,2.86,32000.0,91580.0
02689.HK,20260624,6.7,15428030.0,102019742.3
00743.HK,20260624,1.78,61500.0,110355.0
08340.HK,20260624,0.54,10000.0,5600.0
02012.HK,20260624,0.247,337200.0,84956.4
