ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,quote_time,quote_source,financial_source,strict_net_cash,liquidity_bucket
01045.HK,20251231,2468680000.78,2468680000.78,703917281.24,74644810.46,1764762719.5400002,3.5070598017301777,0.8522473116898044,667562676.24,-0.0750200130024905,127708082.24,-0.14854942586040087,4,308799176.14,4,2.418008090981102,0.6782844856851873,,74120039.64,,74120039.64,,0.03579438970809467,105.26387155403502,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,亚太卫星,亚太卫星控股有限公司,主板,19961218,2.23,2070716674.9999998,2070716674.9999998,10380498.84,0.3367755102040816,14.645183673469386,14.645183673469386,13127343.4215,12724539.05,2026/06/25 15:10:56,tencent,cache,True,中
00887.HK,20251231,1454428972.6200001,1454428972.6200001,933227678.06,554100179.84,521201294.5600002,1.5584931810461056,0.2872935140451619,5207333362.78,0.16527227775554132,414068563.92,0.2779014322092872,4,990568599.76,4,2.392281583470757,-0.12323857637707336,,65543965.74,,65543965.74,,0.03612875953770788,105.0462299890506,现金类资产>总负债;近年盈利稳定;经营现金流稳定,英皇钟表珠宝,英皇钟表珠宝有限公司,主板,20080721,0.25,1814177031.7796612,1814177031.7796612,447050.0,0.3177966101694915,3.9618644067796613,3.9618644067796613,693946.5,536265.0,2026/06/25 15:08:21,tencent,cache,True,低
00316.HK,20251231,44177146665.6,43882077641.6,29912407929.6,8992984102.4,14264738736.0,1.476883665453233,0.18015865669503775,68337465827.2,-0.20892382092139306,10637969310.4,-0.46483029022685596,4,13992731204.8,4,1.3153573578295892,0.24705530223993266,,9477338710.4,,9477338710.4,,0.11969547025775581,104.93328079836307,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,东方海外国际,东方海外(国际)有限公司,主板,19920731,119.9,79178758310.49591,79178758310.49591,95088074.7,0.7542728758169934,6.719885620915033,6.719885620915033,201134525.3765,192627164.37,2026/06/25 15:08:57,tencent,cache,True,高
02192.HK,20251231,3720653000.0,2567134000.0,229909000.0,10109000.0,3490744000.0,16.183155074399,0.7256144968640387,642155000.0,0.26924417728277295,334341000.0,0.41776622800553787,4,134536000.0,4,0.4023915702830344,0.5786966001776629,,191136000.0,,191136000.0,,0.03973108668885627,103.80393131661381,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,医脉通,医脉通科技有限公司,主板,20210715,6.5,4810741812.748092,4810741812.748092,10070280.0,0.8931297709923665,13.0,13.0,8760301.5,7944968.25,2026/06/25 15:11:41,tencent,cache,True,中
01455.HK,20250930,243124748.04,243124748.04,48126827.72,,194997920.32,5.051750957999772,0.6748380750125127,71107447.3,-0.297067215481696,4332090.1,-0.5098648861166996,4,-1426074.76,3,-0.3291886195995785,0.5713382507903055,,40855855.0,,40855855.0,,0.1413916953367759,102.94135019071653,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,科利实业控股,科利实业控股集团有限公司,主板,20200915,0.226,288955125.0,288955125.0,57495.0,0.6916379310344827,12.293620689655171,12.293620689655171,209899.2105263158,91360.0,2026/06/25 13:48:32,tencent,cache,True,极低
06626.HK,20251231,3526298000.0,3526298000.0,3322353000.0,91048000.0,203945000.0,1.0613857106695164,0.08485194497686581,3901890000.0,0.16210676340964492,273690000.0,-0.13033080728180946,4,508724000.0,4,1.8587599108480397,0.38036829990134824,,247191000.0,24016000.0,271207000.0,,0.11283650710407632,102.012569585236,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,越秀服务,越秀服务集团有限公司,主板,20210628,1.6,2403539483.45679,2403539483.45679,352215.0,0.6222222222222222,7.930864197530863,7.930864197530863,2086484.8240000005,1495932.5,2026/06/25 15:10:23,tencent,cache,True,低
00366.HK,20251231,556187521.26,556187521.26,307783053.64,,248404467.62,1.8070764932709633,0.6348757341012697,310875678.92,-0.10952362323817177,16324798.28,-0.30093106986033147,3,79514972.7,4,4.870808896757774,-0.963926081664269,,18152915.56,474190.5,18627106.06,,0.047607427303262236,101.94899541826969,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,陆氏集团(越南),陆氏集团(越南控股)有限公司,主板,19870107,0.78,391264706.2682927,391264706.2682927,194228.0,0.17121951219512196,21.649756097560978,21.649756097560978,212049.41176470587,104920.0,2026/06/25 14:44:41,tencent,cache,True,极低
01126.HK,20251231,1623999495.42,1623999495.42,1212310916.2,109695165.78,411688579.22,1.3395899300407537,0.09731655895222831,5396160535.98,-0.01142988252724464,625844750.88,0.00651939610955643,4,776423266.74,4,1.2406004294967268,0.1654890143511944,,397382477.64,,397382477.64,,0.09393482662332962,101.91945485691872,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,德林国际,德林国际有限公司,主板,20020207,6.25,4230406249.9999995,4230406249.9999995,2128870.0,1.0077519379844961,6.104651162790697,6.104651162790697,4828273.675,3900757.0,2026/06/25 15:11:56,tencent,cache,True,中低
00640.HK,20260331,375564548.4,375564548.4,211334965.45,5343613.4,164229582.95,1.7771055896988106,0.22335593637204362,762477985.94,-0.007425455622491528,111559765.14,0.06766422886125123,4,126224962.88,3,1.1314559753832052,0.12971283134058414,,54004592.96,,54004592.96,,0.07344746428933116,101.4442132875343,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,星谦发展,星谦发展控股有限公司,主板,20100812,2.37,735281925.4216868,735281925.4216868,344620.0,1.0660240963855423,6.424698795180722,6.424698795180722,252526.66666666663,213110.0,2026/06/25 14:27:20,tencent,cache,True,低
02510.HK,20251231,3413789756.8,3413789756.8,2377554859.2,1052014553.5999999,1036234897.6000004,1.435840583694743,0.0815664108168601,9030342174.4,-0.19040651310647871,2311779348.8,-0.32400668144448075,4,3529476776.0,4,1.5267360087077873,0.3664202906041636,,1394422545.6,,1394422545.6,,0.10976086838044875,101.4151645472325,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,德翔海运,德翔海运有限公司,主板,20241101,7.63,12704186530.0,12704186530.0,11053320.0,0.7669329896907218,4.965399484536083,4.965399484536083,27015354.399,18957785.0,2026/06/25 15:09:55,tencent,cache,True,中
02156.HK,20251231,3414435000.0,3414435000.0,2511154000.0,121112000.0,903281000.0,1.3597075288891083,0.24575269295384597,3880549000.0,0.19212738634430715,358909000.0,0.13232631471392975,4,598938000.0,4,1.6687739789194476,0.023457199457244036,,209717000.0,,209717000.0,,0.05705701493577493,101.23911482014522,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,建发物业,建发物业管理集团有限公司,主板,20201231,2.61,3675569081.8396945,3675569081.8396945,1162476.06,1.6536641221374044,9.254541984732823,9.254541984732823,5511960.2125,3796194.62,2026/06/25 15:10:18,tencent,cache,True,中低
00667.HK,20251231,5255588000.0,2567734000.0,4070734000.0,1491851000.0,1184854000.0,1.291066426840958,0.14130561737799724,4615903000.0,0.06520902631230219,756091000.0,0.27182768077834796,4,1555813000.0,4,2.05770601686834,0.15326594285608477,,443322000.0,,443322000.0,,0.05287055528128233,100.95861444686385,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国东方教育,中国东方教育控股有限公司,主板,20190612,3.78,8385045279.767442,8385045279.767442,24407682.5,1.2306976744186047,10.021395348837208,10.021395348837208,22065121.994,15164877.685,2026/06/25 15:10:16,tencent,cache,True,中
01837.HK,20251231,1198555000.0,1196907000.0,382501000.0,11976000.0,816054000.0,3.133468932107367,0.2663431507798051,2525591000.0,0.13681418264813616,265685000.0,0.3164193699693625,4,235990000.0,4,0.8882323051734197,0.08285751924271223,,79864000.0,,79864000.0,,0.026065958127621885,100.52123346062552,现金类资产>总负债;近年盈利稳定;经营现金流稳定,五谷磨房,五谷磨房食品国际控股有限公司,主板,20181212,1.4,3063919600.0,3063919600.0,2182890.0,1.6281481481481481,10.41185185185185,10.41185185185185,2651931.261,1911987.56,2026/06/25 15:00:45,tencent,cache,True,中低
01970.HK,20251231,912766996.8,912766996.8,435089748.8,,477677247.99999994,2.0978821020662024,0.16770874195907573,719348478.4,0.12095235899315648,264852212.8,0.5233228704725903,4,406672310.4,4,1.5354688039064779,0.02937820121546668,,,10219875.2,10219875.2,,0.0035881181696364936,99.69098733890239,现金类资产>总负债;近年盈利稳定;经营现金流稳定,IMAX CHINA,"IMAX China Holding, Inc.",主板,20151008,8.38,2848254911.580952,2848254911.580952,431337.0,1.1572380952380952,9.716809523809523,9.716809523809523,1499223.65,451990.5,2026/06/25 15:09:13,tencent,cache,True,低
06603.HK,20251231,1151725110.4,1151725110.4,205880580.8,10128500.8,945844529.6000001,5.594141545184528,0.5670186054636728,1239873291.2,0.09409895634431109,160031718.4,-0.33177767713820283,2,86679161.6,2,0.541637385804638,0.037157413914265636,,295209600.0,,295209600.0,,0.17697341420611482,98.32395426412063,现金类资产>总负债;股东回报率较高,IFBH,IFBH Limited,主板,20250630,6.3,1668101400.0,1668101400.0,19377539.6,1.2617897727272727,9.414204545454545,9.414204545454545,22054249.9255,17362315.5,2026/06/25 15:11:28,tencent,cache,True,中
08017.HK,20260331,311768736.45,274327179.89,48685493.04,1517762.79,263083243.41,6.403729673515904,0.3958997573496075,67937883.89,0.27704885856406136,32548527.41,0.5687551652803311,4,9807516.01,3,0.30131980738971315,0.252337468191468,,,29049587.48,29049587.48,,0.04371515450915657,97.83145131116078,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,捷利交易宝,捷利交易宝金融科技有限公司,创业板,20180928,0.94,664519840.0,664519840.0,526040.0,1.674375,11.152708333333333,11.152708333333333,1652265.95,740480.0,2026/06/25 14:36:14,tencent,cache,True,低
01767.HK,20251231,421666369.48,421666369.48,64387423.95,8434634.18,357278945.53000003,6.548893302633829,1.1342188746984128,397378880.11,0.0082582336443906,16182379.97,-0.18724233515484312,4,13824428.53,4,0.8542889584615284,0.1213563804360478,,2050299.29,,2050299.29,,0.006508886634920635,97.7333563850136,现金类资产>总负债;近年盈利稳定;经营现金流稳定,TS WONDERS,TS Wonders Holding Limited,主板,20190114,0.315,315000000.0,315000000.0,59100.0,0.590625,17.5809375,17.5809375,70956.66666666667,41850.0,2026/06/25 14:25:45,tencent,cache,True,极低
01289.HK,20251231,349492000.0,349492000.0,195186000.0,,154306000.0,1.790558749090611,0.5504637557077625,184418000.0,-0.03939114092596563,33809000.0,0.1436215811053474,4,23582000.0,4,0.697506581087876,0.23990653376319915,,10240000.0,,10240000.0,,0.0365296803652968,97.5699875501958,现金类资产>总负债;近年盈利稳定;经营现金流稳定,盛力达科技,无锡盛力达科技股份有限公司,主板,20141111,2.19,280320000.0,70080000.0,166755.0,0.33929577464788735,7.485070422535212,7.485070422535212,115763.05555555556,63265.0,2026/06/25 13:53:20,tencent,cache,True,极低
00717.HK,20260331,4000504295.05,3421695252.05,1898657713.15,18117251.05,2101846581.9,2.107017113902482,4.79703920676378,95047676.4,0.5038229914697714,19248721.69,0.13461766982591472,2,56457009.69,2,2.933026441923687,0.09855052769480817,,,,0.0,,0.0,97.5097470641806,现金类资产>总负债,英皇资本,英皇资本集团有限公司,主板,20070424,0.065,438154972.53731346,438154972.53731346,216252.0,0.11641791044776119,3.3761194029850747,3.3761194029850747,809114.5063,499809.0,2026/06/25 15:04:13,tencent,cache,True,低
06896.HK,20251231,988281000.0,968281000.0,912377000.0,584266000.0,75904000.0,1.0831936798056068,0.03528172356797474,943258000.0,-0.016658808168389827,251198000.0,-0.03693037095757079,4,123309000.0,4,0.49088368537966065,0.14997332781311953,,338663000.0,,338663000.0,,0.1574174529497922,97.45077594371695,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,金嗓子,金嗓子控股集团有限公司,主板,20150715,2.91,2151368820.0,2151368820.0,590035.0,1.4123452768729643,7.734723127035831,7.734723127035831,1065591.307,1081618.825,2026/06/25 14:59:56,tencent,cache,True,低
02347.HK,20250930,188313993.74,188313993.74,77259106.54,18983593.14,111054887.2,2.4374342672795812,0.31862574343691413,337701259.22,-0.059063413622484684,7415223.56,1.0117391716519788,4,27466090.32,2,3.704013789706969,0.36296478699827633,,6748748.16,635434.08,7384182.24,,0.021185835357758646,97.09818505833891,现金类资产>总负债;近年盈利稳定,友和集团,友和集团控股有限公司,主板,20220610,0.72,348543360.0,348543360.0,134640.0,1.306046511627907,19.992558139534882,19.992558139534882,162154.0,151620.0,2026/06/25 15:04:49,tencent,cache,True,极低
01319.HK,20260228,333500620.2,333500620.2,72965676.08,55565297.48,260534944.12,4.570650723969829,0.49233261854604576,74763325.12,0.012734853883806574,34986968.17,-0.03332931078534951,4,87900871.96,2,2.5123889424454804,0.06073317526901331,,14208641.59,,14208641.59,,0.026850055540975512,96.53695424009425,现金类资产>总负债;近年盈利稳定,霭华押业信贷,霭华押业信贷控股有限公司,主板,20130312,0.275,529184811.8644068,529184811.8644068,629240.0,0.45677966101694917,6.404237288135594,6.404237288135594,32429.16866666667,28320.0,2026/06/25 14:47:00,tencent,cache,True,低
02391.HK,20251231,6694777366.4,6260608390.4,772528379.2,37351043.2,5922248987.2,8.666060104268075,0.6294179116153277,2261804580.8,0.15978867062752045,406897232.0,,2,569613952.0,3,1.399896355156331,0.17534980134738296,,490947622.4,168691.2,491116313.59999996,,0.052195948723945666,95.824444428111,现金类资产>总负债;经营现金流稳定;股东回报率较高,涂鸦智能-W,涂鸦智能,主板,20220705,15.34,9409088743.6,8332793953.768354,870914.0,1.1941898734177214,19.262379746835443,19.262379746835443,887128.8,732792.0,2026/06/25 14:57:10,tencent,cache,True,低
00236.HK,20251231,258061695.86,258061695.86,111015673.42,6276475.779999999,147046022.44,2.3245519115457527,0.33643004700324636,665963073.62,0.030557235808047256,68752203.18,0.3356050175008971,3,93717203.98,4,1.3631156478671553,0.8220680776153128,,16871246.38,,16871246.38,,0.03860012068631613,95.71512555951821,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,香港生力啤,香港生力啤酒厂有限公司,主板,19630722,1.17,437077555.2,437077555.2,516900.0,0.6045,5.742749999999999,5.742749999999999,43303.94235294118,16680.0,2026/06/25 14:52:44,tencent,cache,True,低
06049.HK,20251231,10813092000.0,10813092000.0,7514980000.0,101649000.0,3298112000.0,1.438871693603975,0.22526238304491136,17126068000.0,0.0775895569812104,1549450000.0,0.11661343454731754,4,1827154000.0,4,1.1792274678111587,0.06088289393010423,,737427000.0,,737427000.0,,0.0503665622458121,95.64935099360815,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,保利物业,保利物业服务股份有限公司,主板,20191219,26.46,14641201764.0,9181622381.4,30437486.2,1.2554014598540146,8.5367299270073,8.5367299270073,33851367.368,31070519.8,2026/06/25 15:12:00,tencent,cache,True,中
02116.HK,20251231,129566000.0,129566000.0,40594000.0,,88972000.0,3.1917524757353304,0.27258578431372543,203882000.0,-0.07449477329634258,15694000.0,0.11055893382274129,4,42104000.0,3,2.682808716707022,0.25544794188861986,,4428000.0,,4428000.0,,0.013566176470588233,94.57702886398745,现金类资产>总负债;近年盈利稳定;经营现金流稳定,江苏创新,江苏创新环保新材料有限公司,主板,20180328,0.68,326400000.00000006,326400000.00000006,63140.0,1.2142857142857144,18.787428571428574,18.787428571428574,88022.85714285714,59020.0,2026/06/25 14:27:20,tencent,cache,True,极低
01114.HK,20251231,5210758000.0,5208992000.0,1640216000.0,,3570542000.0,3.176873045989065,0.359239067063115,1181922000.0,0.01487045013798638,1985686000.0,-0.34747414546278843,4,-579337000.0,1,-0.29175660200051773,0.10522660682504686,,8423338000.0,,8423338000.0,,0.8474881641715137,94.53562288185351,现金类资产>总负债;近年盈利稳定;股东回报率较高,BRILLIANCE CHI,华晨中国汽车控股有限公司,主板,19991022,1.97,9939180694.322115,9939180694.322115,64439100.0,0.42620192307692306,4.517740384615384,4.517740384615384,71800554.0235,48455429.575,2026/06/25 15:11:02,tencent,cache,True,高
02549.HK,20251231,1035739000.0,1035739000.0,490885000.0,1050000.0,544854000.0,2.1099422471658333,0.2523476575245379,2156671000.0,0.4105334825010323,257806000.0,0.3333002606896731,4,-54492000.0,3,-0.2113682381325493,-0.02608162727011784,,71613000.0,18636000.0,90249000.0,,0.04179858043426684,94.24314186446612,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,卡罗特,卡罗特(商业)有限公司,主板,20241002,3.92,2159140312.0,2159140312.0,121285.0,1.390344827586207,7.5600000000000005,7.5600000000000005,740688.45,649825.0,2026/06/25 15:01:16,tencent,cache,True,极低
01712.HK,20251231,520604362.4,502738510.4,295771290.0,1594328.0,224833072.39999998,1.7601585414189456,0.2587562847755297,674133459.6,0.39647514525003014,282477408.0,1.887548075328874,4,344468632.0,4,1.2194555112881806,0.002905046480743692,,,,0.0,,0.0,93.54373783448602,现金类资产>总负债;近年盈利稳定;经营现金流稳定,龙资源,龙资源有限公司,主板,20181105,4.58,868898981.893491,868898981.893491,9658430.0,0.9123865877712031,2.78232741617357,2.78232741617357,10890220.06,8576315.0,2026/06/25 15:10:53,tencent,cache,True,中低
01789.HK,20251231,1466080000.0,614165000.0,749832000.0,86434000.0,716248000.0,1.9552113006646823,0.13074396507842873,1482439000.0,0.1211074275646149,339094000.0,0.1830865337084726,4,395981000.0,4,1.1677617415819803,0.08872171138386406,,73633000.0,,73633000.0,,0.013440973490494832,93.2571629705865,现金类资产>总负债;近年盈利稳定;经营现金流稳定,爱康医疗,爱康医疗控股有限公司,主板,20171220,4.93,5478249031.0,5478249031.0,26336100.0,1.7221880998080614,14.591285988483685,14.591285988483685,43667010.0775,43462915.0,2026/06/25 15:11:57,tencent,cache,True,中
09982.HK,20251231,2575888000.0,2575888000.0,548983000.0,821000.0,2026905000.0,4.69210886311598,4.946621748907861,187771000.0,-0.32319742712446753,47609000.0,-0.46092053776511854,4,32341000.0,4,0.6793043332143082,0.3704131571761642,,,,0.0,,0.0,92.9894767796005,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中原建业,中原建业有限公司,主板,20210531,0.106,409755405.38297874,409755405.38297874,665446.0,0.14659574468085107,7.769574468085105,7.769574468085105,620805.4762,456090.762,2026/06/25 15:11:15,tencent,cache,True,低
00113.HK,20260331,3801822003.1000004,3226620693.8,1247867054.35,816203394.7500001,2553954948.7500005,3.0466562842949063,1.0898594973816795,888652734.92,-0.008693155507125239,136978041.32,-0.00835690363899566,4,6493113.76,4,0.04740258874655078,0.09069944145993575,,,,0.0,,0.0,92.56144129778012,现金类资产>总负债;近年盈利稳定;经营现金流稳定,迪生创建,迪生创建(国际)有限公司,主板,19730315,6.07,2343379999.7942123,2343379999.7942123,396940.0,0.6343247588424439,9.417282958199358,9.417282958199358,841399.118,285412.5,2026/06/25 14:46:37,tencent,cache,True,低
00085.HK,20251231,1528033273.6399999,1528033273.6399999,1106163598.58,275361971.74,421869675.05999994,1.3813809056829938,0.19793397953875203,1970071851.3,-0.038754721706523276,212578246.32,-0.23493841550088757,4,275522744.9,4,1.2961003756012168,0.3767484151668112,,165007455.36,,165007455.36,,0.0774186537307349,92.40644980692464,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中电华大科技,中国电子华大科技有限公司,主板,19970725,1.05,2131365600.0,2131365600.0,1247580.0,0.828440366972477,9.055045871559633,9.055045871559633,3100911.612,2935479.5,2026/06/25 14:59:12,tencent,cache,True,中低
06038.HK,20251231,350920840.84,349816202.78,166650412.54,3720363.18,184270428.29999998,2.1057304058924595,0.5567250620864678,343604758.84,0.0016287736297648792,50192838.62,0.08987431580377292,4,45745383.34,4,0.9113926328480684,0.13910132983030718,,,,0.0,,0.0,92.3270124142798,现金类资产>总负债;近年盈利稳定;经营现金流稳定,信越控股,信越控股有限公司,主板,20170613,0.33,330990000.0,330990000.0,172300.0,1.1091666666666666,5.958333333333334,5.958333333333334,119017.5,69325.0,2026/06/25 14:35:51,tencent,cache,True,极低
00606.HK,20251231,1331659000.0,1331659000.0,735636000.0,2043000.0,596023000.0,1.8102145626369563,1.283425925925926,1192737000.0,0.0029138776619273,57916000.0,-0.3470743553629293,4,146504000.0,4,2.529594585261413,0.9036881000069066,,,,0.0,,0.0,91.33293263493857,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,中骏商管,中骏商管智慧服务控股有限公司,主板,20210702,0.24,464400000.0,464400000.0,1482255.0,0.15200000000000002,7.240000000000001,7.240000000000001,186885.58823529413,186225.0,2026/06/25 14:32:36,tencent,cache,True,中低
03339.HK,20251231,6554042000.0,6248065000.0,5433481000.0,20000000.0,1120561000.0,1.2062326158865744,0.10108386129974413,11215184000.0,0.0019379053838697313,1300528000.0,0.4808884876126718,4,1244557000.0,4,0.9569628643135711,0.15750372156539497,,506928000.0,,506928000.0,,0.045729094302725766,90.8139154132958,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国龙工,中国龙工控股有限公司,主板,20051117,2.59,11085458999.999998,11085458999.999998,13708129.99,0.8731439393939393,7.7013257575757565,7.7013257575757565,24047304.3465,22371396.5,2026/06/25 15:06:03,tencent,cache,True,中
00987.HK,20251231,387721636.52,387721636.52,251172836.92,184906295.18,136548799.6,1.5436447717612538,0.3026962405566398,155548935.52,-0.04059007369583989,17604661.02,-0.14116385109341723,4,145737256.66,4,8.278333589861987,0.2210250885023857,,11318249.82,,11318249.82,,0.025089870289821757,90.68012874365836,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中国再生能源投资,中国再生能源投资有限公司,主板,19940127,0.18,451108343.2978723,451108343.2978723,456446.0,0.23936170212765956,23.141489361702128,23.141489361702128,422297.6576,233406.0605,2026/06/25 14:11:39,tencent,cache,True,低
00050.HK,20251231,1906763355.06,1906763355.06,308380082.06,20134580.240000002,1598383273.0,6.183159892567284,0.9425187227869033,385902551.44,0.15465587588034357,302909278.52,-0.36091532502943924,4,63159464.94,3,0.20850950901403242,0.40045502525598903,,80447998.96,,80447998.96,,0.04743777447584771,89.95594117579638,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,香港小轮(集团),香港小轮(集团)有限公司,主板,19210101,4.76,1695863683.5073068,1695863683.5073068,66480.0,0.22855949895615865,5.058121085594989,5.058121085594989,539156.574,427795.0,2026/06/25 13:28:09,tencent,cache,True,极低
00811.HK,20251231,8813294996.91,8813294996.91,7793582360.02,278414242.75,1019712636.8899994,1.1308400411755426,0.09711561029841316,11731677466.92,0.023864875862536383,1568450497.66,0.039422275240895255,4,1508458892.06,4,0.9617510366508202,0.260547996139937,,790182397.07,,790182397.07,,0.07525556020621745,89.84151641214483,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,新华文轩,新华文轩出版传媒股份有限公司,主板,20070530,8.51,10499986910.0,3760884721.0,5784433.0,0.5955079006772009,6.012708803611738,6.012708803611738,10384035.752,8429729.5,2026/06/25 15:11:47,tencent,cache,True,中低
01475.HK,20251231,1472043569.06,1472043569.06,946519463.58,3093528.5,525524105.4799999,1.5552174315489735,0.0801790414215719,3613875348.44,-0.0018111923150684328,299346978.84,0.02327692115402158,4,483864889.42,4,1.6164014458907376,0.03583346911188756,,149132460.64,1626699.22,150759159.85999998,,0.02300127586356045,89.14390955055849,现金类资产>总负债;近年盈利稳定;经营现金流稳定,日清食品,日清食品有限公司,主板,20171211,6.28,6554382494.009332,6554382494.009332,1692470.0,1.6505754276827371,19.064634525660964,19.064634525660964,4831513.622,1024950.0,2026/06/25 15:11:27,tencent,cache,True,中低
00071.HK,20251231,6239379631.38,5760296388.64,1132138399.34,48305108.82,5107241232.04,5.511145664714983,0.7504079495155541,2331566688.68,0.2360275609778808,611898130.86,0.12578040327696183,4,229393493.06,4,0.374888370287381,0.3882337485589619,,,,0.0,,0.0,88.86243723737962,现金类资产>总负债;近年盈利稳定;经营现金流稳定,美丽华酒店,美丽华酒店企业有限公司,主板,19700725,9.85,6805952995.75,6805952995.75,275674.0,0.32505,10.046999999999999,10.046999999999999,610559.35,562686.25,2026/06/25 14:07:37,tencent,cache,True,低
02566.HK,20251231,650838000.0,650838000.0,469742000.0,161619000.0,181096000.0,1.3855222654137804,0.12709997518863847,1306301000.0,0.05094052645974778,138407000.0,0.32228027631659817,4,254839000.0,4,1.8412291285845368,0.1869992124675775,,13734000.0,,13734000.0,,0.009639037081110354,88.7961595101967,现金类资产>总负债;近年盈利稳定;经营现金流稳定,九源基因,杭州九源基因生物医药股份有限公司,主板,20241128,5.9,1424831120.0000002,1424831120.0000002,56624.0,0.7920826161790018,9.301893287435457,9.301893287435457,453180.2805,196746.0,2026/06/25 14:36:30,tencent,cache,True,极低
00696.HK,20251231,10059017494.73,10059017494.73,8565367659.21,1924567774.8,1493649835.5199995,1.1743824544313561,0.06179642038931899,8765840085.25,0.18936640675698135,2341561691.06,0.551436724251539,4,2923537577.24,4,1.2485417695386645,0.09831887539370444,,744218133.73,,744218133.73,,0.030790360337249013,88.17324265875307,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中国民航信息网络,中国民航信息网络股份有限公司,主板,20010207,8.26,24170491204.99162,7702962120.0,50030767.95,0.9100838323353294,9.318467065868264,9.318467065868264,45638517.6925,37090807.94,2026/06/25 15:11:53,tencent,cache,True,高
01513.HK,20251231,9305381624.06,9305381624.06,8438371286.52,2886680003.9,867010337.539999,1.102746170807276,0.04065216776095401,12020349219.61,-0.01634515242000323,2023249327.79,0.019491429820330808,4,3145038968.09,4,1.5544495307087702,0.09843049564609588,,1139017917.01,,1139017917.01,,0.0534059923396089,88.16592235491254,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,丽珠医药,丽珠医药集团股份有限公司,主板,20140116,24.02,21327530247.298485,7201366950.096966,20758739.0,1.2961888701517708,9.680910623946039,9.680910623946039,26554333.6955,22746639.16,2026/06/25 15:09:32,tencent,cache,True,中
00398.HK,20260331,848710081.9499999,841171454.8499999,420814852.95,185745308.55,427895228.99999994,2.0168253948271193,0.26686600068787814,1477631653.58,-0.00804879667440117,92011950.36,-0.12380996088631291,4,167214112.96,4,1.8173086463852672,0.3515111825524399,,,,0.0,,0.0,88.11399177373266,现金类资产>总负债;近年盈利稳定;经营现金流稳定,东方表行集团,东方表行集团有限公司,主板,19931012,3.29,1603408556.7177918,1603408556.7177918,708500.0,0.8880981595092026,8.901165644171781,8.901165644171781,1315386.556,969350.0,2026/06/25 15:10:59,tencent,cache,True,低
02648.HK,20251231,4980279916.72,4980279916.72,4863103097.46,938761253.7199999,117176819.26000023,1.0240950719965616,0.0052631330731202665,16192613033.59,0.10181832386658418,1359237139.62,0.07275042038415958,4,2316722978.59,4,1.704428838103764,0.11603239058350946,,1064864073.2,,1064864073.2,,0.047829607915886266,86.5648542253851,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,安井食品,安井食品集团股份有限公司,主板,20250704,66.8,22263700657.397884,2671645960.0000005,20536744.2,1.2228139183055977,12.975975794251136,12.975975794251136,49231229.435,39391513.0,2026/06/25 15:11:41,tencent,cache,True,中
