ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,source_batch,financial_source
01766.HK,20251231,67834624000.0,67834624000.0,334695934000.0,17252159000.0,-266861310000.0,0.20267537519592335,-1.8232689244530502,273063098000.0,0.06993950678924299,13181015000.0,0.04191303304732763,4,24185716000.0,4,1.8348902569339312,0.3860226242061025,,12271120000.0,,12271120000.0,,0.08383962352667126,63.68515503747277,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国中车,中国中车股份有限公司,主板,20080821,5.1,146364206849.0,22292436804.0,93854507.0,0.74,9.69,9.69,130003604.3835,122745074.295,补充宽筛,new
00136.HK,20251231,10839965000.0,7243784000.0,6414598000.0,2626004000.0,4425367000.0,1.6898899977831814,0.18292018465700438,3342975000.0,0.36309972131743606,1796636000.0,0.3153199392925634,3,594174000.0,3,0.33071473576172356,0.721751094823882,,,,0.0,,0.0,63.635846448667806,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,中国儒意,中国儒意控股有限公司,主板,19970925,1.44,24192885046.0,24192885046.0,32153500.0,0.92,12.16,12.16,209801137.0045,152192765.995,原始初筛,cache
01895.HK,20251231,238448000.0,238448000.0,665480000.0,30122000.0,-427032000.0,0.35830979142874314,-2.4002529351010686,904878000.0,0.09643675185919576,97765000.0,,3,31781000.0,4,0.3250754359944765,0.043287475067764536,,29726000.0,,29726000.0,,0.16708330698592697,63.53073003286001,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,鑫苑服务,鑫苑物业服务集团有限公司,主板,20191011,0.3,177911250.0,177911250.0,29850.0,0.25,1.64,1.64,106219.30555555556,31550.0,补充宽筛,new
09609.HK,20251231,442441000.0,442441000.0,37336000.0,5215000.0,405105000.0,11.850251767730876,0.301115974132297,334030000.0,,48008000.0,,1,85978000.0,1,1.790909848358607,0.135206632227962,,,,0.0,,0.0,63.522654786250065,现金类资产>总负债,海伟股份,河北海伟电子新材料科技股份有限公司,主板,20251128,8.36,1345345431.0,553717402.0,118612.0,1.04,25.31,25.31,3712467.4,1330425.0,补充宽筛,new
03718.HK,20251231,1320115000.0,1320115000.0,4625396000.0,2523449000.0,-3305281000.0,0.2854058333599977,-2.2666355257650865,6293469000.0,0.1395092495431589,221103000.0,-0.025038483183932647,4,897063000.0,4,4.057217676829351,0.4471626346092093,,117419000.0,,117419000.0,,0.08052146755444112,63.42702398782313,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,北控城市资源,北控城市资源集团有限公司,主板,20200115,0.41,1458232240.0,1458232240.0,49500.0,0.41,5.96,5.96,494432.63157894736,250400.0,补充宽筛,new
00548.HK,20251231,5152923237.15,5152923237.15,39236668403.08,14497826347.73,-34083745165.93,0.13132927556982654,-2.095184545891099,9264480541.03,-0.003859494780811601,1149351721.66,-0.17087790179840823,4,4623661085.18,4,4.022842614706385,0.8223427332191324,,1851731281.98,,1851731281.98,,0.11382900400938813,63.22695732847556,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,深圳高速公路股份,深圳高速公路集团股份有限公司,主板,19970312,6.41,16267657774.0,4791475000.0,5487660.0,0.61,12.22,12.22,7788265.3445,4736434.0,原始初筛,cache
09690.HK,20251231,4683217000.0,1923850000.0,8447511000.0,284570000.0,-3764294000.0,0.5543901629722648,-0.3864016772850721,16461611000.0,0.12547604995126815,420394000.0,,3,995887000.0,3,2.368937235069958,0.3674053388012198,,,575327000.0,575327000.0,,0.05905684247494714,63.104784773809115,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,途虎-W,途虎养车股份有限公司,主板,20230926,11.77,9741919410.0,8942514427.0,7815666.0,1.74,20.93,20.93,15638167.575,14772409.5,原始初筛,cache
01099.HK,20251231,61560546493.8,61560417493.8,255858905606.54,63819177670.31,-194298359112.74,0.24060349335061978,-3.8600136577551263,575167877000.0,0.013708662672339056,7155094000.0,-0.056744825335619975,4,14138206000.0,4,1.975963698031081,-0.08560390681100766,,3363664000.0,,3363664000.0,,0.06682397648332945,63.05086890284624,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,国药控股,国药控股股份有限公司,主板,20090923,16.13,50336184361.0,21643407236.0,37035310.0,0.52,6.34,6.34,121565885.5845,121907172.365,原始初筛,cache
01851.HK,20251231,250691000.0,243503000.0,494582000.0,180492000.0,-243891000.0,0.5068744919952607,-0.0716273127753304,400679000.0,0.11869713201800725,162570000.0,0.24125268913206654,4,211397000.0,4,1.3003444669988313,0.018939533739312297,,,,0.0,,0.0,62.97823896526964,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,银杏教育,中国银杏教育集团有限公司,主板,20190118,6.81,3405000000.0,3405000000.0,1083600.0,2.79,18.92,18.92,4085731.1,3561980.0,补充宽筛,new
00836.HK,20251231,10544701502.52,10544701502.52,249040026501.98,192243863880.58002,-238495324999.46002,0.04234139246863662,-2.509135903287607,92137362007.16,-0.0005131335086234756,13113806019.0,0.27743899480660916,4,40329574156.14,4,3.0753523498600104,0.15759032161416633,,5830381744.54,,5830381744.54,,0.061339651689738865,62.82173660811931,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,华润电力,华润电力控股有限公司,主板,20031112,18.36,95050780106.0,95050780106.0,247746749.0,0.85,6.55,6.55,469382239.433,438772691.465,补充宽筛,new
01071.HK,20251231,6982918000.0,6982918000.0,162142438000.0,83743735000.0,-155159520000.0,0.04306656595357226,-3.2511576121937895,126012591000.0,0.059473749670234,6070315000.0,,3,27220563000.0,4,4.484209303800544,0.7554006670164564,,8186634000.0,,8186634000.0,,0.17153982847681207,62.71039018296683,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,华电国际电力股份,华电国际电力股份有限公司,主板,19990630,4.11,47724391896.0,7057830096.0,8772280.0,0.9,7.1,7.1,59227508.7905,47539308.04,原始初筛,cache
00579.HK,20251231,8867110000.0,8530618000.0,64731314000.0,50444104000.0,-55864204000.0,0.1369833153703631,-3.3544204276856364,20877049000.0,0.013897431505087932,2947554000.0,0.012268058535503279,4,10783094000.0,4,3.658319406531653,0.12914843968931528,,1178965000.0,,1178965000.0,,0.07079209934731007,62.39890937529784,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,京能清洁能源,北京京能清洁能源电力股份有限公司,主板,20111222,2.02,16653906451.0,5715947136.0,7094000.0,0.41,5.44,5.44,16867385.663999997,13767240.31,原始初筛,cache
02543.HK,20251231,419298000.0,419298000.0,218228000.0,14518000.0,201070000.0,1.92137580878714,0.22364220308447166,641470000.0,,63509000.0,,1,37903000.0,1,0.5968130501188808,0.07394227589790424,,30998000.0,,30998000.0,,0.03447784856623292,62.39359146756614,现金类资产>总负债,大行科工,大行科工(深圳)股份有限公司,主板,20250909,27.42,899070020.0,247904220.0,451098.0,1.54,12.79,12.79,1910246.45,1056450.0,原始初筛,cache
01599.HK,20251231,2640047828.05,2640047828.05,15969442281.71,4764786812.49,-13329394453.66,0.1653187244412211,-9.323926852366503,7527306503.62,-0.10310410737517162,515193735.86,-0.18711959284823065,4,307663040.24,4,0.5971793110535899,0.1435112337237182,,338420448.73,,338420448.73,,0.23672549569100293,62.28864486672146,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,城建设计,北京城建设计发展集团股份有限公司,主板,20140708,1.06,1429590200.0,411213220.0,10600.0,0.16,2.51,2.51,450216.5,353915.0,补充宽筛,new
02386.HK,20251231,28963420000.0,28963420000.0,59403411000.0,587127000.0,-30439991000.0,0.4875716648661808,-1.3425559491744934,70074081000.0,0.09736307249919762,1797681000.0,-0.07685706716057872,4,8186346000.0,3,4.55383685982107,0.10513433695967193,,1577741000.0,27685000.0,1605426000.0,,0.07080732143644228,62.21973301179629,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中石化炼化工程,中石化炼化工程(集团)股份有限公司,主板,20130523,5.16,22673163840.0,8497508640.0,9524295.0,0.65,11.39,11.39,33751559.619,31222566.0,原始初筛,cache
01800.HK,20251231,140463000000.0,139830000000.0,1551245000000.0,687482000000.0,-1410782000000.0,0.09054855938294724,-21.563653937093573,726636000000.0,0.0034885657849859086,14995000000.0,-0.09493697584770189,4,15333000000.0,4,1.022540846948983,0.48096032010670225,,8006000000.0,257000000.0,8263000000.0,,0.12629908269470705,62.139937486250446,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,中国交通建设,中国交通建设股份有限公司,主板,20061215,4.02,65424069785.0,17762273520.0,17587029.0,0.2,4.27,4.27,54536259.9995,50631349.225,原始初筛,cache
00788.HK,20251231,12312000000.0,12312000000.0,132671000000.0,90460000000.0,-120359000000.0,0.09280098891242246,-0.7345059522026526,100411000000.0,0.028957021093203528,11630000000.0,0.09794275204873504,4,56116000000.0,4,4.825107480653482,0.0,,7700000000.0,,7700000000.0,,0.04699021952625416,61.974243464032114,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,中国铁塔,中国铁塔股份有限公司,主板,20180808,9.31,163863886520.0,43444049936.0,93667217.0,0.73,12.73,12.73,195651423.4235,151010271.325,补充宽筛,new
01177.HK,20251231,22546640000.0,12180729000.0,33923894000.0,16070011000.0,-11377254000.0,0.6646241731565368,-0.13761224247230397,31834488000.0,0.06945513258749747,2343348000.0,-0.026959243296683533,4,9291821000.0,4,3.96519040279122,0.8600724262892238,,1819854000.0,110000000.0,1929854000.0,,0.023342322900072873,61.904082125878304,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,中国生物制药,中国生物制药有限公司,主板,20031208,4.42,82676176157.0,82676176157.0,147040179.0,2.44,31.87,31.87,427296936.534,408970460.63,补充宽筛,new
01733.HK,20251231,1925517815.14,1869703335.24,7855546402.96,3045899902.96,-5930028587.82,0.24511570759921392,-3.7019417389382454,22798468663.28,-0.09483408959986628,285129392.82,-0.4234769882837156,4,275386358.68,4,0.9658294290755541,0.1923302321013935,,252846503.58,18857427.16,271703930.74,,0.1696167407870384,61.830755384173564,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,易大宗,易大宗控股有限公司,主板,20101011,0.6,1601869777.0,1601869777.0,60000.0,0.18,5.07,5.07,754286.525,592442.5,原始初筛,cache
00991.HK,20251231,9267252000.0,9267252000.0,234029771000.0,164080677000.0,-224762519000.0,0.039598603034141325,-4.400333342455295,121255419000.0,0.012475874873786763,5991446000.0,,2,36214637000.0,4,6.044390118846102,0.0,,5265819000.0,,5265819000.0,,0.10309262871820102,61.64056347007485,非严格净现金;经营现金流稳定;股东回报率较高,大唐发电,大唐国际发电股份有限公司,主板,19970321,2.76,51078520991.0,16865315058.0,107698680.0,1.22,6.82,6.82,284742090.4195,245027607.03,原始初筛,cache
00003.HK,20251231,5978413180.0,5978413180.0,83245993876.0,54528204298.0,-77267580696.0,0.07181622684336272,-0.6180361744289657,49068600686.0,-0.034080360871740045,5137696004.0,0.031019077532114414,4,9513616260.0,4,1.8517281389543265,0.07341514011462326,,6485661532.0,36309444.0,6521970976.0,,0.05216694964997728,61.60742316821168,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,香港中华煤气,香港中华煤气有限公司,主板,19600411,6.7,125021129657.0,125021129657.0,71973036.0,2.11,21.98,21.98,222168880.3265,189476955.985,补充宽筛,new
00780.HK,20251231,11854833000.0,6505907000.0,18372116000.0,5407126000.0,-6517283000.0,0.6452622550391038,-0.21180068087873422,19395959000.0,0.43348285248314755,2371234000.0,,3,4310911000.0,4,1.8180032000215922,-0.04934013260606081,,379774000.0,,379774000.0,,0.012342013041330322,61.47253920921596,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,同程旅行,同程旅行控股有限公司,主板,20181126,13.07,30770831203.0,30770831203.0,99421968.0,1.19,11.06,11.06,203876433.4055,188935763.59,原始初筛,cache
01052.HK,20251231,2966568000.0,2966568000.0,21575344000.0,14111586000.0,-18608776000.0,0.13749806260331238,-3.15068535077389,4331357000.0,0.09611660843594527,532947000.0,0.05558249677709415,4,3075834000.0,4,5.771369385698765,1.9371025636695582,,702641000.0,,702641000.0,,0.11896541210196292,61.276238692990376,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,越秀交通基建,越秀交通基建有限公司,主板,19970130,3.53,5906262901.0,5906262901.0,19171819.0,0.44,10.01,10.01,5660392.0805,4905352.775,原始初筛,cache
00613.HK,20251231,426968351.96,337912666.4,223940753.92,185260357.42,203027598.04,1.9066129969024264,0.061320161201354424,-16133315.64,,160448904.02,,1,360261038.86,3,2.245331877213031,0.8440393828001417,,,,0.0,,0.0,61.17168392986365,现金类资产>总负债;经营现金流稳定;一次性/其他收益占比较高,梧桐国际,梧桐国际发展有限公司,主板,19931112,2.88,3310943645.0,3310943645.0,128340.0,1.94,18.64,18.64,1294039.7,1272500.0,补充宽筛,new
03303.HK,20251231,1331362000.0,1331362000.0,788062000.0,212777000.0,543300000.0,1.6894127619400503,0.43658975957110424,799930000.0,-0.2298157232955197,45838000.0,,3,-52856000.0,2,-1.1531044111872246,0.6780400541035821,,28215000.0,,28215000.0,,0.022673256150006822,61.060362063817635,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,巨涛海洋石油服务,巨涛海洋石油服务有限公司,主板,20060921,0.5,1244417644.0,1244417644.0,496400.0,0.44,24.52,24.52,704013.3154999999,311230.0,原始初筛,cache
00297.HK,20251231,4224996000.0,4224996000.0,12133883000.0,1507279000.0,-7908887000.0,0.3481981819010452,-0.8529601848260008,23263105000.0,0.003759377243486295,1259377000.0,0.04073661164165476,4,1993785000.0,4,1.5831518282452355,0.17018970490964977,,525339000.0,,525339000.0,,0.05665692916541941,61.0549534665078,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中化化肥,中化化肥控股有限公司,主板,19960930,1.32,9272281568.0,9272281568.0,18278260.0,0.75,6.65,6.65,55432026.072500005,54570560.225,原始初筛,cache
01316.HK,20251231,3660226513.6000004,3519467764.8,11325997456.0,611695377.5999999,-7665770942.4,0.32317034573065156,-0.748604367397266,32221544449.6,0.0641042568589103,716965715.2,0.21066957521227114,4,2846193070.4,4,3.969775695070781,0.07035018234579035,,266180656.0,,266180656.0,,0.025993993702071626,61.0067837715129,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,耐世特,耐世特汽车系统集团有限公司,主板,20131007,4.08,10240083115.0,10240083115.0,23359570.0,0.62,12.9,12.9,74857206.9205,51719315.875,原始初筛,cache
00576.HK,20251231,85488747000.0,33920017000.0,200363575000.0,23918705000.0,-114874828000.0,0.4266681057173191,-2.9960550878766576,19755490000.0,0.08817423155654769,5324958000.0,0.009329023277772519,4,4203482000.0,4,0.7893925172743147,0.680099073081891,,3940654000.0,,3940654000.0,,0.10277635816143726,60.853465078110204,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,浙江沪杭甬,浙江沪杭甬高速公路股份有限公司,主板,19970515,6.35,38342027977.0,12848182597.0,18367150.0,0.65,6.64,6.64,40975486.646,35125788.254999995,原始初筛,cache
09916.HK,20251231,227577000.0,227577000.0,235820000.0,1595000.0,-8243000.0,0.9650453735900263,-0.05804929577464789,410587000.0,0.08543113039002148,45044000.0,-0.015290003023654797,4,25812000.0,4,0.5730396945209129,0.0014430334783766983,,,,0.0,,0.0,60.70322908617979,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,兴业物联,兴业物联服务集团有限公司,主板,20200309,0.355,142000000.0,142000000.0,128440.0,0.24,2.85,2.85,39349.41176470588,33610.0,补充宽筛,new
00006.HK,20251231,2286049820.0,2286049820.0,6864472000.0,2997787180.0,-4578422180.0,0.33302631578947367,-0.03826142993939567,696382620.0,-0.14900916439606282,5632479920.0,0.03732563260975863,4,798446480.0,4,0.14175753688261705,0.019403463758819756,,5428352200.0,,5428352200.0,,0.04536421265254843,60.63928598309499,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,电能实业,电能实业有限公司,主板,19760816,56.15,119661554397.0,119661554397.0,124163169.0,1.32,19.19,19.19,330075339.566,337934228.065,补充宽筛,new
02601.HK,20251231,250099000000.0,250099000000.0,2810543000000.0,154000000.0,-2560444000000.0,0.0889860073302561,-9.196578202875834,435156000000.0,0.09422827185546234,53505000000.0,0.1269755249672866,4,195523000000.0,4,3.6542939912157744,0.0,,15277000000.0,,15277000000.0,,0.05487178208362851,60.602793256378895,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国太保,中国太平洋保险(集团)股份有限公司,主板,20091223,28.94,278412681708.0,80317182000.0,221271655.0,0.77,4.63,4.63,447947957.201,390850040.37,补充宽筛,new
01286.HK,20251231,651171039.68,651171039.68,3402057613.36,2195514660.08,-2750886573.6800003,0.19140505943309963,-0.16034931479416303,4602348477.8,0.057659328125355014,655901202.82,0.08058245677949949,4,1136901981.62,4,1.7333433400212892,0.05999743865510113,,277626344.28,,277626344.28,,0.016182853375358727,60.492984637595896,非严格净现金;近年盈利稳定;经营现金流稳定,鹰普精密,鹰普精密工业有限公司,主板,20190628,8.81,17155586709.0,17155586709.0,53245627.0,2.97,23.62,23.62,104491551.6825,61485152.315,补充宽筛,new
01110.HK,20251231,274586000.0,264410000.0,753537000.0,433866000.0,-478951000.0,0.3643961743086272,-1.9234979919678714,917341000.0,-0.01424961690915394,11282000.0,-0.20836404250816154,4,84559000.0,4,7.495036341074278,1.6968622584648112,,40646000.0,,40646000.0,,0.16323694779116465,60.39185028739206,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,金活医药集团,金活医药集团有限公司,主板,20101125,0.4,249000000.0,249000000.0,203360.0,0.36,19.93,19.93,574258.48,576840.0,原始初筛,cache
00838.HK,20251231,1442831627.82,1442831627.82,3942511945.44,2044943369.9799998,-2499680317.62,0.36596759826912184,-1.6050403979463077,5444447580.4,-0.009291566008700736,220951998.94,0.06284689757141759,4,540688266.06,4,2.4470847453469973,0.15653627767989634,,67675564.94,7194147.3,74869712.24,,0.04807371241864663,60.38803311370778,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,亿和控股,亿和精密工业控股有限公司,主板,20050511,0.9,1557394020.0,1557394020.0,1387820.0,0.47,6.37,6.37,5593831.5,4291830.0,原始初筛,cache
00270.HK,20251231,13352601129.04,13352601129.04,39382193020.68,19750163485.46,-26029591891.64,0.3390517415327382,-0.510434124917745,17003033403.76,-0.06378549008826884,4205628060.42,-0.0038901759559842874,4,7953234162.06,3,1.8910930894982048,0.10025060880393087,,2312377779.78,,2312377779.78,,0.04534517995575368,60.38747322685026,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,粤海投资,粤海投资有限公司,主板,19730105,7.8,50995007232.0,50995007232.0,34030703.0,1.19,10.95,10.95,100252050.31,109159341.755,原始初筛,cache
03877.HK,20251231,5453713714.38,3428048672.08,25343421076.96,24189861912.1,-19889707362.579998,0.2151924832018056,-1.4189459929100665,3652794195.02,0.08423921719409488,1666654059.92,0.034575259456743446,4,3796511851.76,3,2.2779243413850585,0.021235766048353706,,979908797.32,,979908797.32,,0.0699073966261802,60.28235968204119,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,中国船舶租赁,中国船舶集团(香港)航运租赁有限公司,主板,20190617,2.26,14017240587.0,14017240587.0,18722958.0,0.93,7.6,7.6,51746345.2985,39350220.75,原始初筛,cache
08188.HK,20251231,16612925.46,16612925.46,145592741.46,78214335.9,-128979816.0,0.11410545122927174,-0.21802080237178845,850031180.64,0.2926854587956391,78827622.28,1.477361732503549,4,14021587.28,2,0.17787657263331574,0.0565345922038637,,39058845.68,6228605.12,45287450.8,,0.07655156184118678,60.27563131115447,非严格净现金;近年盈利稳定;股东回报率较高,骏杰集团控股,骏杰集团控股有限公司,创业板,20170222,1.24,591594080.0,591594080.0,693280.0,2.83,6.78,6.78,1213656.0,1132200.0,补充宽筛,new
00321.HK,20260331,1297318435.0,1296257129.1,1553003096.0,747206149.95,-255684661.0,0.8353611389065769,-0.16522437553581434,2475831945.72,-0.06951381747250596,102555043.4,0.0010978944113029243,4,427500146.06,4,4.168494614083504,0.7121516958960206,,,,0.0,,0.0,59.86904802921916,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,德永佳集团,德永佳集团有限公司,主板,19920806,1.12,1547499636.0,1547499636.0,661740.0,0.31,9.63,9.63,2703258.745,1762860.0,原始初筛,cache
03898.HK,20251231,6713862572.0,6713862572.0,26159454776.0,388387966.0,-19445592204.0,0.2566514718861662,-0.3612592523609951,28702700063.0,0.16755856306582873,4096540421.0,0.17029532159624927,4,3964724300.0,4,0.9678225752822371,0.1271993727509225,,2029782587.0,,2029782587.0,,0.037709200735174815,59.77443323789932,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,时代电气,株洲中车时代电气股份有限公司,主板,20061220,39.94,53827250311.0,19123084282.0,165501892.0,1.11,11.75,11.75,252070978.644,226926068.62,补充宽筛,new
03399.HK,20251231,1145373009.3,1145373009.3,4230558269.99,2207355223.49,-3085185260.6899996,0.270738029404972,-2.7356137667336595,7457852117.08,0.08619719686593652,235400418.66,,3,858907335.36,4,3.648707764621951,1.344875509534491,,201174281.07,,201174281.07,,0.17837993063818688,59.7347784148756,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,粤运交通,广东粤运交通股份有限公司,主板,20051026,1.41,1127785398.0,291870000.0,321220.0,0.45,4.33,4.33,335884.0,213990.0,原始初筛,cache
06979.HK,20251231,10681324000.0,10681324000.0,6524557000.0,978904000.0,4156767000.0,1.6370956679510962,0.16599229077690303,3650459000.0,-0.14575157352372825,538469000.0,-0.19438663641290665,4,-885612000.0,2,-1.644685209362099,0.531059355320362,,652134000.0,,652134000.0,,0.026041684932906962,59.6756591633198,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,珍酒李渡,珍酒李渡集团有限公司,主板,20230427,7.39,25041928035.0,25041928035.0,12952965.0,1.66,42.0,42.0,36513691.829500005,30143055.02,补充宽筛,new
02380.HK,20251231,6448151000.0,6378305000.0,249523715000.0,212124879000.0,-243075564000.0,0.02584183631603914,-6.775920529546462,49029459000.0,0.03918907306558439,2910226000.0,0.05465233918094348,4,18518055000.0,4,6.363098604713174,1.8842863062868658,,4349752000.0,,4349752000.0,,0.12125272236429237,59.55819983730758,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,中国电力,中国电力国际发展有限公司,主板,20041015,2.9,35873437851.0,35873437851.0,33983640.0,0.75,11.13,11.13,116968906.2455,103189738.235,原始初筛,cache
00916.HK,20251231,2198377000.0,2012139000.0,176655156000.0,154514977000.0,-174456779000.0,0.012444454211118524,-3.967394422543447,30252713000.0,-0.08784278817920743,4637935000.0,-0.018316416478627917,4,21832566000.0,4,4.707389387733981,0.2483982634512989,,3291311000.0,,3291311000.0,,0.07484907711299597,59.33161581871077,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,龙源电力,龙源电力集团股份有限公司,主板,20091210,5.26,43972633023.0,17452059320.0,167762126.0,0.53,8.95,8.95,194893141.683,162562223.775,补充宽筛,new
03899.HK,20251231,7758273000.0,7751634000.0,18395277000.0,3268344000.0,-10637004000.0,0.42175352945215233,-0.6542116600353961,26325942000.0,0.1033067541893693,1135214000.0,0.024707509702643682,4,1742844000.0,4,1.5352559076966985,0.22975844202062343,,655327000.0,,655327000.0,,0.04030482310019024,59.23472005100845,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中集安瑞科,中集安瑞科控股有限公司,主板,20060720,7.7,16259269973.0,16259269973.0,16456363.0,1.16,12.94,12.94,36103834.7525,33139030.5,原始初筛,cache
06963.HK,20251231,37277000000.0,37277000000.0,608602000000.0,,-571325000000.0,0.06125020949651825,-15.00720797453284,94021000000.0,0.5913431441711123,6307000000.0,0.11960093969593544,4,64316000000.0,4,10.197558268590456,0.0,,1993000000.0,,1993000000.0,,0.052350878209852444,59.199786027811776,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,阳光保险,阳光保险集团股份有限公司,主板,20221209,3.31,38070039475.0,11514723778.0,40619687.0,0.59,5.45,5.45,56355901.0615,48166346.73,原始初筛,cache
02155.HK,20251231,3284267000.0,3132067000.0,4268428000.0,416272000.0,-984161000.0,0.7694324467930582,-0.09475151020487872,6954932000.0,0.023526596159652247,599593000.0,-0.03598025214469747,4,425373000.0,4,0.7094362342455632,0.2554732960524889,,170474000.0,,170474000.0,,0.016412628574660543,59.14775372983585,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,森松国际,森松国际控股有限公司,主板,20210628,8.17,10386757930.0,10386757930.0,52619426.0,1.64,15.65,15.65,127329048.8975,116540610.5,原始初筛,cache
00257.HK,20251231,9356901267.46,9356901267.46,105613121699.3,79978787911.86,-96256220431.84,0.08859601076938924,-3.3127517764535566,24857074138.98,-0.0932161553994948,3545284821.64,-0.048133940245275286,4,10954508674.48,4,3.0898811310208343,-0.009013131177770521,,1791260484.68,,1791260484.68,,0.06164797792903842,59.12644276765503,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,光大环境,中国光大环境(集团)有限公司,主板,19730101,4.73,29056273131.0,29056273131.0,18280960.0,0.56,7.4,7.4,88382817.55649999,72372745.705,原始初筛,cache
00603.HK,20251231,4580119330.38,4580119330.38,12929291721.3,6074784044.339999,-8349172390.919999,0.3542436375563103,-10.35796572914799,13691543466.24,-0.03948899484453472,72907015.18,-0.5182822124464892,3,1320885185.96,4,18.117394913217456,0.8619284183401676,,566831065.74,,566831065.74,,0.7032094294203931,59.033244455931566,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,中油燃气,中油燃气集团有限公司,主板,19930528,0.143,806062948.0,806062948.0,216526.0,0.2,9.99,9.99,1135923.118,582700.0,原始初筛,cache
00636.HK,20251231,5730666256.54,5726121253.5,21344428978.48,10413597313.08,-15613762721.939999,0.26848533930412494,-1.5076190790917763,50883659211.24,-0.11553648618387691,1274376581.72,-0.2640583430478437,4,2636600340.64,4,2.0689334522150697,0.1390710781430068,,728663702.8,,728663702.8,,0.07035762744359458,58.99000454187967,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,KLN,KLN Logistics Group Limited,主板,20131219,5.73,10356570130.0,10356570130.0,2003940.0,0.58,7.34,7.34,5697301.5755,5549641.25,原始初筛,cache
00088.HK,20250930,699616574.0,645202966.0,282932502.0,89745934.0,416684072.0,2.472733139722491,0.1927879086840947,17255322.0,0.02338984093178631,23554884.0,,3,-155754388.0,1,-6.612403100775194,0.7906976744186046,0.11,67651818.0,,67651818.0,0.03142857142857143,0.03130057851334666,58.98640799992626,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,TAI CHEUNG HOLD,大昌集团有限公司,主板,19721211,3.5,2161359988.0,2161359988.0,388360.0,0.34,41.56,41.56,735894.5499999999,671840.0,补充宽筛,new
