end_date,revenue,profit_owner,cfo,dividend_paid,buyback,shareholder_return,cash_like,total_liabilities,cash_to_liab,cfo_to_profit,ts_code,name
20251231,2491532370.0,-1084676898.0,1227927590.0,,,0.0,225624356.0,14369507624.0,0.015701606617554622,-1.1320676159547007,00078.HK,REGAL INT'L
20251231,236507000.0,76317000.0,127394000.0,45320000.0,,45320000.0,93830000.0,363248000.0,0.25830837334273005,1.669274211512507,01641.HK,红星冷链
20211231,433205360.0,-114381422.4,2994051.2,866656.0,,866656.0,278380536.00000006,3723418260.8,0.07476477701438469,-0.02617602699090058,00227.HK,第一上海
20221231,305661808.41,-50062423.88,-59411387.7,960265.25,,960265.25,229441759.12,3145488623.13,0.07294312159733327,1.1867461280422524,00227.HK,第一上海
20231231,283533582.5,-9632212.38,5448194.64,132308.12,,132308.12,316876134.96,2886397697.12,0.10978256228383697,-0.5656223539373412,00227.HK,第一上海
20241231,361513051.44,72207042.96,-77187286.08,411161.76,,411161.76,276411827.52000004,2308130622.96,0.11975571259720263,-1.0689717085182242,00227.HK,第一上海
20251231,368155181.66,-84897260.68,-265082424.92,286320.74,,286320.74,258469951.3,3164313851.4,0.08168277972352335,3.1223907909015467,00227.HK,第一上海
20211231,1675769312.0,3378323.2,17189222.4,183942830.4,,183942830.4,493787067.2,732857395.2,0.6737832904930205,5.088092933204258,00771.HK,自动系统
20221231,1979027179.22,90742832.95,79245554.78,22344255.78,,22344255.78,489185916.45,868672917.28,0.5631416689975156,0.8732982231628685,00771.HK,自动系统
20231231,2139064343.5,119003904.18,62776578.06,22662749.76,,22662749.76,489013530.18,846027055.16,0.5780116926491413,0.527516962511137,00771.HK,自动系统
20241231,2197470695.04,138278144.88,105851928.24,23158408.32,,23158408.32,661556493.72,925589018.52,0.714741078905427,0.7655000602724313,00771.HK,自动系统
20251231,2353243968.68,74415392.58,-62820757.44,22587725.76,,22587725.76,572733608.44,880548274.78,0.6504284033525525,-0.8441903652186579,00771.HK,自动系统
20211231,4530568000.0,640203000.0,155680000.0,136233000.0,,136233000.0,2211436000.0,12802397000.0,0.17273608996815207,0.2431728686057391,00798.HK,中电光谷
20221231,5523204000.0,536091000.0,194790000.0,177268000.0,,177268000.0,2258259000.0,13502768000.0,0.16724415319881078,0.36335249052866025,00798.HK,中电光谷
20231231,5220556000.0,506710000.0,406683000.0,178355000.0,20710000.0,199065000.0,1916139000.0,14575212000.0,0.13146560063757562,0.8025951727812752,00798.HK,中电光谷
20241231,3588531000.0,95748000.0,29390000.0,183136000.0,1539000.0,184675000.0,1645021000.0,14470202000.0,0.11368334733682363,0.3069515812340728,00798.HK,中电光谷
20251231,3919525000.0,32594000.0,103741000.0,38981000.0,23870000.0,62851000.0,1580827000.0,13167047000.0,0.12005934208330843,3.182825059826962,00798.HK,中电光谷
20210331,1078640690.68,102702892.88,214648674.24,76111839.72,,76111839.72,1613353959.84,6916286272.98,0.23326882320399658,2.0899963790776526,00160.HK,汉国置业
20220331,897202520.78,74363939.93,322193186.74,73034694.54,,73034694.54,1522407696.75,6508690197.13,0.23390385018191587,4.332653528622687,00160.HK,汉国置业
20230331,918673637.61,134308028.43,143250341.58,78834172.14,,78834172.14,1540111439.23,7259429343.05,0.21215323773410164,1.066580630022878,00160.HK,汉国置业
20240331,984980173.25,4145653.15,78864410.7,81638453.7,,81638453.7,1179448746.5,7314034521.4,0.1612582963683139,19.02339820686639,00160.HK,汉国置业
20250331,934562860.62,-623195404.47,421870811.67,41552266.41,,41552266.41,969633169.11,7428944840.91,0.13052098109147167,-0.6769478860788173,00160.HK,汉国置业
20211231,1578866542.4,-82501563.2,1631313129.6,9510323.2,,9510323.2,7338081822.400001,12541067470.4,0.5851241801959584,-19.77311782136026,00256.HK,冠城钟表珠宝
20221231,1435831478.76,-99198526.77,-1749791765.47,2014323.85,,2014323.85,5547685492.72,10699929289.14,0.518478706055626,17.63929185689458,00256.HK,冠城钟表珠宝
20231231,1476285846.98,40870522.0,-165181250.5,1498887.88,,1498887.88,1702610667.1,11024811528.64,0.15443444658232908,-4.041574279379158,00256.HK,冠城钟表珠宝
20241231,1236840322.92,-235280834.88,432444011.28,361155.6,,361155.6,3252094127.16,13132895551.2,0.24762963464388812,-1.8379908057558487,00256.HK,冠城钟表珠宝
20251231,946719978.42,-192024572.0,61884118.3,3910039.38,,3910039.38,8788464276.56,14911625687.32,0.5893699627957542,-0.32227187206020697,00256.HK,冠城钟表珠宝
20210831,2258583000.0,824510000.0,2000019000.0,648116000.0,,648116000.0,1655884000.0,5127702000.0,0.3229290625703288,2.4257061770020982,06169.HK,宇华教育
20220831,2380372000.0,1125705000.0,2183244000.0,,,0.0,4240783000.0,5669746000.0,0.7479670165118508,1.9394459472064174,06169.HK,宇华教育
20230831,2380276000.0,1134726000.0,418865000.0,,,0.0,2370966000.0,4992800000.0,0.4748770229129947,0.36913316518701433,06169.HK,宇华教育
20240831,2485293000.0,398741000.0,1689450000.0,,,0.0,2090467000.0,5005731000.0,0.41761472999647803,4.236960834225726,06169.HK,宇华教育
20250831,2496819000.0,929876000.0,1632038000.0,,,0.0,1777088000.0,3468674000.0,0.5123248826496811,1.7551135850371447,06169.HK,宇华教育
20210331,1776207468.14,67000799.32,46762119.04,19167837.22,,19167837.22,108168671.94,443252960.64,0.2440337268899872,0.6979337487700885,00912.HK,信佳国际
20220331,1505133183.75,45793679.65,40529413.74,39264238.14,,39264238.14,114959045.47999999,424399099.97,0.27087485691681773,0.8850438324625876,00912.HK,信佳国际
20230331,1263638577.62,52358272.1,75666063.35,27423969.07,,27423969.07,121029809.55,373651250.3,0.3239111590094417,1.4451596722956026,00912.HK,信佳国际
20240331,1269435619.15,29063086.45,147248196.85,28399491.85,,28399491.85,146794015.29999998,268395006.1,0.5469327370618315,5.066502386225397,00912.HK,信佳国际
20250331,1280894499.81,31742583.51,174829220.67,21025758.72,,21025758.72,258687705.60000002,272519081.64,0.9492462107359098,5.507718696397941,00912.HK,信佳国际
20211231,1106540000.0,74054000.0,-190570000.0,,61930000.0,61930000.0,1182360000.0,839271000.0,1.4087940605597,-2.5733923893375104,01739.HK,齐屹科技
20221231,875735000.0,-126044000.0,-225709000.0,,5070000.0,5070000.0,911459000.0,641829000.0,1.4200963184898159,1.7907159404652344,01739.HK,齐屹科技
20231231,1186994000.0,-96869000.0,-247379000.0,29274000.0,,29274000.0,928043000.0,851848000.0,1.0894467088025093,2.553747845027821,01739.HK,齐屹科技
20241231,1055639000.0,-126957000.0,-66301000.0,25147000.0,,25147000.0,773565000.0,823621000.0,0.9392244733924948,0.5222319367974984,01739.HK,齐屹科技
20251231,946519000.0,-61716000.0,-176701000.0,30026000.0,,30026000.0,680092000.0,663082000.0,1.02565293583599,2.863131116728239,01739.HK,齐屹科技
20211231,2015028000.0,277300000.0,-103451000.0,,,0.0,219741000.0,1256357000.0,0.1749033117179273,-0.3730652722683015,06118.HK,奥星生命科技
20221231,2156869000.0,87461000.0,-37926000.0,,,0.0,148129000.0,1505182000.0,0.09841268364888764,-0.4336332765461177,06118.HK,奥星生命科技
20231231,1763734000.0,-113473000.0,-62649000.0,,,0.0,173765000.0,1383499000.0,0.12559821149129852,0.5521049060128841,06118.HK,奥星生命科技
20241231,1500402000.0,16079000.0,98805000.0,,,0.0,167805000.0,1290167000.0,0.13006455753402466,6.144971702220287,06118.HK,奥星生命科技
20251231,1530672000.0,33805000.0,132104000.0,,,0.0,227394000.0,1303918000.0,0.17439286826318834,3.9078242863481734,06118.HK,奥星生命科技
20211231,1126746000.0,-344996000.0,409163000.0,63362000.0,,63362000.0,547182000.0,496607000.0,1.1018410936615874,-1.1859934607937483,06698.HK,星空华文
20221231,873425000.0,86918000.0,326243000.0,,,0.0,587590000.0,519139000.0,1.1318548596811258,3.753457281575738,06698.HK,星空华文
20231231,426567000.0,-1604634000.0,67614000.0,,,0.0,353878000.0,345698000.0,1.0236622716937904,-0.0421367115491757,06698.HK,星空华文
20241231,163147000.0,-232541000.0,-33034000.0,,,0.0,425251000.0,251208000.0,1.6928242731123213,0.14205666957654778,06698.HK,星空华文
20251231,168276000.0,-118153000.0,-18354000.0,2514000.0,,2514000.0,427385000.0,185170000.0,2.308068261597451,0.1553409562177854,06698.HK,星空华文
20211231,2394012000.0,576886000.0,830467000.0,100108000.0,,100108000.0,2954627000.0,6648759000.0,0.444387742133532,1.4395686496118818,01569.HK,民生教育
20221231,2353965000.0,490066000.0,719839000.0,90111000.0,,90111000.0,3654843000.0,6919465000.0,0.5281973389561188,1.4688613370443981,01569.HK,民生教育
20231231,2352395000.0,138869000.0,552317000.0,89305000.0,,89305000.0,3298399000.0,5415429000.0,0.6090743688080852,3.977251942478163,01569.HK,民生教育
20241231,1947208000.0,1190000.0,166008000.0,21903000.0,,21903000.0,2627612000.0,5317434000.0,0.4941503740337915,139.50252100840336,01569.HK,民生教育
20251231,1649589000.0,-744274000.0,294047000.0,490000.0,,490000.0,2350901000.0,5547406000.0,0.42378383698615174,-0.39507896285507754,01569.HK,民生教育
20211231,1854650380.8,36034902.4,245934080.0,30727043.2,,30727043.2,854464766.4,937519027.2,0.9114105864623885,6.824885419975496,00560.HK,珠江船务
20221231,2590076562.15,83511812.3,270268664.47,20029793.21,,20029793.21,950057853.71,959794496.71,0.9898554919481457,3.2362926516204946,00560.HK,珠江船务
20231231,2314336353.7,103371609.18,198286373.32,60961419.4,,60961419.4,941415772.36,949994050.88,0.9909701765899969,1.9181898675363156,00560.HK,珠江船务
20241231,2515560804.84,108371683.08,-1623348.12,79057886.88,,79057886.88,782928852.36,1764537734.64,0.44370196057027517,-0.014979449186939768,00560.HK,珠江船务
20251231,2304255122.32,46963827.12,253422757.94,50633609.98,,50633609.98,870297631.0,2204531505.34,0.3947766810734582,5.39612662512501,00560.HK,珠江船务
20211231,1579769604.57,1431633.17,75664586.39,92006494.51,,92006494.51,1150947998.99,691715886.33,1.6639027984401562,52.85193719701256,01265.HK,天津津燃公用
20221231,1780358629.25,-68345251.96,30825598.57,,,0.0,1067256503.97,917826878.57,1.162808072948153,-0.45102765277741763,01265.HK,天津津燃公用
20231231,1780527288.76,-155172721.73,-62636209.61,,,0.0,789606526.8,747664956.61,1.0560967446972076,0.4036547719965033,01265.HK,天津津燃公用
20241231,1595299972.1,-46329130.88,-77186918.91,,,0.0,694923802.41,647107639.86,1.0738921310840108,1.6660558366598046,01265.HK,天津津燃公用
20251231,1592047662.05,-44264400.3,-75218113.53,,,0.0,519058229.61,689967519.12,0.7522937170607951,1.6992913723039869,01265.HK,天津津燃公用
20211231,4910826099.2,1146478782.4,-7884514153.6,21410491.2,,21410491.2,2116270116.8,30242800795.2,0.06997599630838043,-6.877156624821982,00124.HK,粤海置地
20221231,1230650039.57,350776409.76,-5950496666.52,198752575.0,,198752575.0,2376930727.64,36000884650.85,0.06602423109021793,-16.963788045471215,00124.HK,粤海置地
20231231,3513791927.52,-2215606403.36,3268609575.42,170613133.18,,170613133.18,3700916389.1,38517683077.16,0.09608356716799896,-1.4752663516692788,00124.HK,粤海置地
20241231,6259400692.8,-1280697577.32,1792802327.52,16757619.84,,16757619.84,1265145661.56,33535939452.12,0.03772506994671422,-1.3998639173438865,00124.HK,粤海置地
20251231,7741837327.5,-533124701.78,2773206946.32,24648873.8,,24648873.8,2860289096.18,26893122598.4,0.10635764165036647,-5.201797885299255,00124.HK,粤海置地
20211231,12319538000.0,274133000.0,36696526000.0,9020000.0,,9020000.0,0.0,582266344000.0,0.0,133.86394925091105,06138.HK,哈尔滨银行
20221231,12870549000.0,554769000.0,57851459000.0,1100000.0,,1100000.0,0.0,649412427000.0,0.0,104.28026620088721,06138.HK,哈尔滨银行
20231231,13241763000.0,739993000.0,46079208000.0,10575000.0,,10575000.0,0.0,749440524000.0,0.0,62.26978903854496,06138.HK,哈尔滨银行
20241231,14243260000.0,919666000.0,20676454000.0,12220000.0,,12220000.0,0.0,850635581000.0,0.0,22.48256867166993,06138.HK,哈尔滨银行
20251231,14545995000.0,1145550000.0,54767480000.0,574650000.0,,574650000.0,0.0,954557282000.0,0.0,47.808895290471824,06138.HK,哈尔滨银行
20211231,2916922000.0,44249000.0,453815000.0,,,0.0,628805000.0,4028979000.0,0.15607055782618873,10.255937987299149,01623.HK,海隆控股
20221231,3072915000.0,105616000.0,412235000.0,,,0.0,832542000.0,4574158000.0,0.18200989121932387,3.9031491440690806,01623.HK,海隆控股
20231231,4251531000.0,148665000.0,219719000.0,4500000.0,,4500000.0,958783000.0,4628918000.0,0.2071289662076537,1.4779470621867958,01623.HK,海隆控股
20241231,4668332000.0,28275000.0,421561000.0,,,0.0,934214000.0,4818597000.0,0.19387676537382148,14.909319186560566,01623.HK,海隆控股
20251231,4875156000.0,-323554000.0,577938000.0,,,0.0,803145000.0,4682028000.0,0.17153784642039732,-1.786218065608832,01623.HK,海隆控股
20211231,3255446000.0,674843000.0,274317000.0,133569000.0,2975000.0,136544000.0,1233598000.0,1486185000.0,0.8300433660681543,0.40649010214227604,03913.HK,合景悠活
20221231,4025711000.0,3412000.0,234006000.0,126758000.0,,126758000.0,1847501000.0,3516172000.0,0.5254296433735324,68.58323563892145,03913.HK,合景悠活
20231231,3848973000.0,30303000.0,-375771000.0,4979000.0,,4979000.0,1442889000.0,3184955000.0,0.453032774403406,-12.400455400455401,03913.HK,合景悠活
20241231,3573469000.0,-572282000.0,-30602000.0,105013000.0,,105013000.0,1145614000.0,3042413000.0,0.3765478256896746,0.053473637122956864,03913.HK,合景悠活
20251231,3329875000.0,-313764000.0,248972000.0,12482000.0,,12482000.0,1219248000.0,3182599000.0,0.38309821626915613,-0.7935008477709361,03913.HK,合景悠活
20211231,2067062702.08,164431614.92,-537896343.13,55602573.71,,55602573.71,702100943.55,3209434162.95,0.21876159718592056,-3.2712464898657094,00438.HK,彩虹新能源
20221231,2470277467.65,89230506.83,-89755364.93,78623565.92,,78623565.92,592484311.65,4456277635.26,0.13295498174575285,-1.005882047728362,00438.HK,彩虹新能源
20231231,3145385502.34,-230955487.8,276961588.15,113100514.53,,113100514.53,1035062400.56,7041121051.56,0.14700250045135582,-1.199198991928002,00438.HK,彩虹新能源
20241231,3276220087.81,-375953814.61,-513250678.11,151851150.54,,151851150.54,423462813.52,7298790640.87,0.05801821621636816,1.3651960910209848,00438.HK,彩虹新能源
20251231,2905052655.48,-560340048.06,-58350716.53,148622390.28,,148622390.28,322329129.16,7471653518.48,0.04314026719290019,0.10413447464985037,00438.HK,彩虹新能源
20211231,2731601000.0,167781000.0,163798000.0,42979000.0,,42979000.0,575164000.0,645701000.0,0.8907590355288284,0.9762607208205936,00681.HK,中民控股
20221231,2867697000.0,35655000.0,86469000.0,30780000.0,,30780000.0,555115000.0,620410000.0,0.8947550813171935,2.4251577618847286,00681.HK,中民控股
20231231,2513521000.0,-231749000.0,194920000.0,19274000.0,,19274000.0,604501000.0,634554000.0,0.9526391764924655,-0.8410823779174883,00681.HK,中民控股
20241231,2634675000.0,15317000.0,108859000.0,24550000.0,,24550000.0,699219000.0,622724000.0,1.1228393317103564,7.107070575177907,00681.HK,中民控股
20251231,2286332000.0,-163910000.0,196627000.0,24795000.0,,24795000.0,902183000.0,578440000.0,1.559682940322246,-1.1996034409126959,00681.HK,中民控股
20210331,,,41385929.06,4713568.86,,4713568.86,0.0,,,,01460.HK,扬科集团
20220331,577804074.5,6587023.22,-32368220.11,6556204.84,,6556204.84,87121127.23,180636257.3,0.4823014412068424,-4.9139374538291065,01460.HK,扬科集团
20230331,768016452.02,9599746.06,106278275.64,10040952.7,,10040952.7,189893937.2,275617586.04,0.6889761278601465,11.070946562101039,01460.HK,扬科集团
20240331,976159441.75,15131226.05,87414990.3,11215836.6,,11215836.6,277968174.1,352890905.4,0.7876886874852288,5.777125396920495,01460.HK,扬科集团
20250331,1052055730.56,23712116.85,81532030.5,25532860.44,,25532860.44,346956395.1,445414973.46,0.7789509014589922,3.4384121424401632,01460.HK,扬科集团
20260331,1054277618.0,25439555.4,,,,0.0,216312154.6,428949471.3,0.5042835323807053,,01460.HK,扬科集团
20211231,266863004.8,53570787.2,82581688.0,,,0.0,202635619.2,542691811.2,0.37338985961835713,1.5415432984341138,00201.HK,华大酒店
20221231,392576086.14,529529562.73,168804804.98,,,0.0,237527639.16,922519232.88,0.25747716762334133,0.31878258903945517,00201.HK,华大酒店
20231231,409440164.42,-29824606.42,84491421.7,,,0.0,280244003.9,966356759.2,0.2900005626617652,-2.832943392786606,00201.HK,华大酒店
20241231,486843305.04,-41463441.0,116406006.12,,,0.0,188114839.56,801363530.64,0.2347434495924268,-2.8074371859296483,00201.HK,华大酒店
20251231,504514305.06,7406404.0,170561355.14,,,0.0,419563754.4,684658824.4,0.6128070499459117,23.02890243902439,00201.HK,华大酒店
20211231,11639315000.0,345597000.0,1106803000.0,44941000.0,,44941000.0,1000977000.0,1227137000.0,0.8157010993882509,3.202582777049569,03838.HK,中国淀粉
20221231,11948852000.0,352009000.0,316827000.0,138364000.0,,138364000.0,1002985000.0,1284065000.0,0.7811014239933337,0.9000536918090163,03838.HK,中国淀粉
20231231,11797534000.0,107959000.0,413373000.0,66846000.0,3087000.0,69933000.0,899830000.0,1416073000.0,0.6354404045554148,3.8289813725581006,03838.HK,中国淀粉
20241231,11415755000.0,482253000.0,1316585000.0,67936000.0,551000.0,68487000.0,2209874000.0,2465234000.0,0.8964155126856111,2.730071145228749,03838.HK,中国淀粉
20251231,10058486000.0,184928000.0,298913000.0,80305000.0,,80305000.0,1858562000.0,2172074000.0,0.8556623761437225,1.6163750216300399,03838.HK,中国淀粉
20210331,,,584066710.08,,,0.0,0.0,,,,00970.HK,新耀莱
20220331,3507202201.87,27616512.52,-276019143.4,,,0.0,174574768.56,1623934794.61,0.1075010949574028,-9.994713966874192,00970.HK,新耀莱
20230331,3499588038.96,-46507907.07,243695760.39,,,0.0,172018065.0,1539005796.4,0.11177220086004869,-5.239878028121294,00970.HK,新耀莱
20240331,2959656392.85,-556099527.2,202436241.2,,,0.0,123670644.45,1143357177.9,0.10816448861338801,-0.3640287957432379,00970.HK,新耀莱
20250331,1907991629.52,-662757126.57,223260261.9,,,0.0,99438623.82000001,865207571.97,0.11493036704890039,-0.3368658788407904,00970.HK,新耀莱
20260331,2080699929.4,-80975344.5,,,,0.0,113140330.05,665485595.65,0.17001168889236798,,00970.HK,新耀莱
20211231,6949881000.0,276977000.0,99070000.0,,10726000.0,10726000.0,359916000.0,2004070000.0,0.17959252920307175,0.3576831289240623,00505.HK,兴业合金
20221231,6238504000.0,216607000.0,490746000.0,,9928000.0,9928000.0,628542000.0,2385955000.0,0.2634341385315314,2.265605451347371,00505.HK,兴业合金
20231231,6323174000.0,187447000.0,-127285000.0,,16130000.0,16130000.0,573856000.0,2674916000.0,0.21453234419323822,-0.6790452767982417,00505.HK,兴业合金
20241231,8053401000.0,241217000.0,225350000.0,650000.0,11092000.0,11742000.0,859235000.0,3490900000.0,0.2461356670199662,0.934221054071645,00505.HK,兴业合金
20251231,9259024000.0,132593000.0,-349414000.0,64000.0,12726000.0,12790000.0,631600000.0,4236211000.0,0.14909550067265298,-2.6352371542992468,00505.HK,兴业合金
20211231,167732275.2,47252374.4,-8821904.0,15727353.6,,15727353.6,922832478.4000001,886123873.6,1.0414260419944068,-0.18669758106377826,00111.HK,信达国际控股
20221231,121735728.87,-20016394.16,4444911.52,11455294.48,,11455294.48,653180462.48,641007872.19,1.0189897672370425,-0.22206354873259548,00111.HK,信达国际控股
20231231,127980013.28,-11644020.78,49893754.54,,,0.0,712001648.26,640094903.7,1.1123376301613257,-4.284924896879135,00111.HK,信达国际控股
20241231,177693185.4,9570623.4,-14868498.24,,,0.0,839220045.84,859733683.92,0.9761395436009126,-1.5535558780841798,00111.HK,信达国际控股
20251231,183756496.12,72645984.6,49127039.02,,,0.0,1456909214.74,1376082766.6,1.05873661824841,0.6762526420489868,00111.HK,信达国际控股
20210831,1497455000.0,567824000.0,728779000.0,149876000.0,,149876000.0,895877000.0,4739816000.0,0.18901092363079072,1.283459311335907,02001.HK,新高教集团
20220831,1921752000.0,620003000.0,1534190000.0,296623000.0,54499000.0,351122000.0,1103979000.0,5896421000.0,0.18722865955466883,2.474488026670839,02001.HK,新高教集团
20230831,2119140000.0,703289000.0,1422847000.0,145175000.0,21400000.0,166575000.0,903849000.0,5710188000.0,0.1582870826669805,2.023132737750768,02001.HK,新高教集团
20240831,2411710000.0,756074000.0,1542847000.0,185820000.0,18118000.0,203938000.0,1390275000.0,6905478000.0,0.20132929248344575,2.040603168472927,02001.HK,新高教集团
20250831,2599427000.0,829161000.0,1252685000.0,149304000.0,2291000.0,151595000.0,828766000.0,5814449000.0,0.14253560397554438,1.5107862043680298,02001.HK,新高教集团
20211231,11144423000.0,2070307000.0,-10216915000.0,307964000.0,,307964000.0,0.0,466926372000.0,0.0,-4.934975827256538,01916.HK,江西银行
20221231,12714037000.0,1549551000.0,-38603967000.0,303210000.0,,303210000.0,0.0,468757612000.0,0.0,-24.91300189538776,01916.HK,江西银行
20231231,11296638000.0,1036187000.0,-2772856000.0,346408000.0,,346408000.0,0.0,504812846000.0,0.0,-2.6760189039237128,01916.HK,江西银行
20241231,11559227000.0,1056922000.0,-21402213000.0,241116000.0,,241116000.0,0.0,525053824000.0,0.0,-20.24956713929694,01916.HK,江西银行
20251231,9028490000.0,964496000.0,3077139000.0,228953000.0,,228953000.0,0.0,540923759000.0,0.0,3.1904113651067503,01916.HK,江西银行
20211231,203074000.0,39000000.0,15106000.0,,,0.0,12930000.0,123383000.0,0.1047956363518475,0.3873333333333333,08646.HK,中国宏光
20221231,208656000.0,34560000.0,-56971000.0,,,0.0,13268000.0,138067000.0,0.09609827112923436,-1.6484664351851852,08646.HK,中国宏光
20231231,217142000.0,35728000.0,-10113000.0,,,0.0,1167000.0,121097000.0,0.009636902648290214,-0.2830553067622033,08646.HK,中国宏光
20241231,242203000.0,21141000.0,12211000.0,,,0.0,2528000.0,126900000.0,0.01992119779353822,0.5775980322595904,08646.HK,中国宏光
20251231,242579000.0,57040000.0,-10798000.0,,,0.0,34605000.0,98427000.0,0.35158035904782226,-0.18930575035063113,08646.HK,中国宏光
20211231,4187737000.0,-175979000.0,783724000.0,10859000.0,,10859000.0,1720773000.0,8261414000.0,0.20829037256818264,-4.453508657282971,03368.HK,百盛集团
20221231,3300608000.0,-383599000.0,136110000.0,2081000.0,,2081000.0,1581888000.0,8233571000.0,0.1921265997463312,-0.35482365699597757,03368.HK,百盛集团
20231231,3645382000.0,66413000.0,1015408000.0,27124000.0,,27124000.0,1657517000.0,7759636000.0,0.21360757128298286,15.289295770406396,03368.HK,百盛集团
20241231,3237153000.0,-174759000.0,565797000.0,53409000.0,,53409000.0,1542368000.0,8294927000.0,0.18594111798693347,-3.2375843304207508,03368.HK,百盛集团
20251231,3075959000.0,-185863000.0,583501000.0,52690000.0,,52690000.0,1556700000.0,8389171000.0,0.18556064717240833,-3.1394145149922252,03368.HK,百盛集团
20211231,26781555000.0,788477000.0,1345001000.0,,82371000.0,82371000.0,8613963000.0,37566498000.0,0.2292990685477257,1.7058214760861763,02355.HK,宝业集团
20221231,24425350000.0,704777000.0,1303545000.0,48580000.0,145644000.0,194224000.0,8180645000.0,36965889000.0,0.22130253650872564,1.8495850460500272,02355.HK,宝业集团
20231231,26479305000.0,889256000.0,1431117000.0,33780000.0,,33780000.0,9767654000.0,35510228000.0,0.2750659331165094,1.609341966767725,02355.HK,宝业集团
20241231,22338716000.0,409907000.0,-24485000.0,8000000.0,,8000000.0,8906522000.0,31655053000.0,0.28136177816540064,-0.05973306140173259,02355.HK,宝业集团
20251231,19946668000.0,289644000.0,-332041000.0,84119000.0,,84119000.0,8749971000.0,28589878000.0,0.306051358456304,-1.1463762411788265,02355.HK,宝业集团
20211231,684596000.0,326036000.0,522343000.0,149604000.0,,149604000.0,1277507000.0,578368000.0,2.2088134198295895,1.602102221840533,01935.HK,嘉宏教育
20221231,819358000.0,366727000.0,643539000.0,,,0.0,1500901000.0,606193000.0,2.475945779644437,1.754817616374033,01935.HK,嘉宏教育
20231231,873345000.0,388196000.0,733744000.0,21602000.0,,21602000.0,2102545000.0,760594000.0,2.7643460242915405,1.8901379715401498,01935.HK,嘉宏教育
20241231,980841000.0,312822000.0,658998000.0,,,0.0,2075221000.0,865233000.0,2.398453364585031,2.1066229357270267,01935.HK,嘉宏教育
20251231,952620000.0,225651000.0,527868000.0,,,0.0,1835985000.0,1781542000.0,1.03055948161761,2.339311591794408,01935.HK,嘉宏教育
20210331,313664046.78,100000852.42,84430946.46,,,0.0,169490706.84,305139561.3,0.5554530724168016,0.8443022675986105,01260.HK,皓天财经集团
20220331,246220202.97,-104557842.23,68264333.72,,,0.0,398220508.18,127841128.32,3.114963966707268,-0.6528858310774648,01260.HK,皓天财经集团
20230331,241619287.87,23830411.02,59135696.32,,,0.0,574355625.5899999,120018711.0,4.785550692924872,2.4815222981412095,01260.HK,皓天财经集团
20240331,216715310.25,-60285575.0,42649551.3,,,0.0,680344924.35,109362565.8,6.221003680493386,-0.7074586466165413,01260.HK,皓天财经集团
20250331,176109185.88,38039975.43,50067218.82,,,0.0,867443589.06,104041699.86,8.33746075109542,1.3161737949103613,01260.HK,皓天财经集团
20211231,1173931337.6,-76474216.0,-80656240.0,8931462.4,,8931462.4,218228886.4,526761692.8,0.414283896082126,1.0546854118779068,03828.HK,明辉国际
20221231,1601655441.75,67451710.97,115905355.58,6459235.37,1916064.15,8375299.52,285361354.39,552022994.6,0.5169374413411437,1.7183456714915708,03828.HK,明辉国际
20231231,1873404138.06,94410905.82,207212640.32,32768915.2,,32768915.2,348362748.85999995,699612714.64,0.4979365605715973,2.194795596125973,03828.HK,明辉国际
20241231,2140309950.0,132637635.24,104764757.28,53592712.92,,53592712.92,314334091.56,677859427.92,0.46371574785723463,0.7898569443765666,03828.HK,明辉国际
20251231,2022081065.34,90985866.7,185843837.54,65338934.8,,65338934.8,386467063.94,623299476.92,0.6200343145636921,2.0425572045465823,03828.HK,明辉国际
20211231,8343432000.0,1110447000.0,1208121000.0,213336000.0,66414000.0,279750000.0,9842099000.0,8933334000.0,1.101727417781536,1.0879591731978204,00873.HK,世茂服务
20221231,8636811000.0,-927120000.0,-1511825000.0,6339000.0,,6339000.0,4667301000.0,6232335000.0,0.7488848080213917,1.6306680904305808,00873.HK,世茂服务
20231231,8202668000.0,273245000.0,1030411000.0,57076000.0,14271000.0,71347000.0,4788300000.0,5593885000.0,0.8559882800593863,3.7710150231477244,00873.HK,世茂服务
20241231,7895536000.0,-272363000.0,201366000.0,76389000.0,,76389000.0,3902944000.0,4948435000.0,0.7887228992600691,-0.7393294977658492,00873.HK,世茂服务
20251231,7880037000.0,103300000.0,1021127000.0,14993000.0,,14993000.0,3105853000.0,4979469000.0,0.623731767383229,9.885062923523718,00873.HK,世茂服务
20211231,1168099000.0,122652000.0,179708000.0,161281000.0,,161281000.0,998897000.0,656482000.0,1.5215908433132972,1.4651860548543847,00829.HK,神冠控股
20221231,1032155000.0,23565000.0,106044000.0,165760000.0,,165760000.0,953950000.0,834969000.0,1.1424975058954285,4.500063653723743,00829.HK,神冠控股
20231231,1110412000.0,31242000.0,176447000.0,178706000.0,,178706000.0,824006000.0,581080000.0,1.4180594754594893,5.647749823954933,00829.HK,神冠控股
20241231,1016812000.0,26664000.0,-143254000.0,117450000.0,,117450000.0,504078000.0,536489000.0,0.9395868321624488,-5.372562256225622,00829.HK,神冠控股
20251231,1023274000.0,-69773000.0,-88461000.0,118328000.0,,118328000.0,534126000.0,638303000.0,0.8367906777815551,1.2678399954136987,00829.HK,神冠控股
