tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags
B,71.50328596176666,02167.HK,天润云,原始初筛,,589607600.0,57984.0,0.97,8.76,2.3587524708983088,0.3672340722880777,0.0277794926659697,1,0.2609253230738877,同比增长,稳定,0.4910007273604759,0.18457137220084838,78.58666046486749,现金流覆盖弱
B,71.45835002064423,01354.HK,经发物业,补充宽筛,地产链,124666916.0,89049.0,0.35,1.76,1.3841070712907646,1.983461273719164,0.0,0,,稳定,稳定,1.3531487070134212,0.23390880090073185,89.86686308682249,地产链折价
B,71.07709508003911,01456.HK,国联民生,原始初筛,,22949594936.0,8108360.0,0.38,9.65,0.7666793963167761,-1.528514650894926,0.0138613775488032,3,0.15835057314491996,同比增长,同比增长,4.804876986426038,0.004811052328718573,44.466355469792205,非严格净现金
B,70.95477375488952,01515.HK,华润医疗,原始初筛,医药,3124990404.0,5309630.0,0.43,5.69,0.186920572980128,-1.3079147362399388,0.0572872159129996,4,0.360972206539448,稳定,稳定,3.2176062428762338,0.5974444695368832,58.00165937477178,一次性占比高；非严格净现金
B,70.04034802739655,00398.HK,东方表行集团,原始初筛,,1588787810.0,936117.0,0.88,8.82,2.0168253948271198,0.269321822780098,0.0,1,,高点回落,稳定,1.7945772657132282,0.3515111825524399,88.15328492720818,一次性偏高；利润趋势弱
B,69.40327103188275,09982.HK,中原建业,原始初筛,,363368001.0,1512688.0,0.13,6.89,4.69210886311598,5.578105376428014,0.0,3,,同比下滑,同比下滑,0.7552360489758356,0.3704131571761642,92.9894767796005,一次性偏高；利润趋势弱
B,69.14557548667818,02457.HK,步阳国际,补充宽筛,,320000000.0,50325.0,0.7,26.12,2.371722279099893,0.410325,0.0,1,,同比下滑,稳定,1.5516124983452428,0.06579898770788142,84.77561214750543,利润趋势弱
B,69.08889359366049,02420.HK,子不语,补充宽筛,,1915000000.0,167245.0,2.11,6.42,0.878434843073422,-0.0401691906005221,0.0310835509138381,2,0.19881135895102428,同比增长,同比增长,0.7069195587278742,0.020203183329309288,70.52929916575847,非严格净现金
B,68.61301781078741,03933.HK,联邦制药,原始初筛,,15803942329.0,38813250.0,0.82,6.84,0.7900382565272965,-0.1783586614858495,0.0685935811098719,4,0.4997818689468633,同比下滑,稳定,1.2969711695178174,0.18109096208738473,86.08873330388137,非严格净现金；利润趋势弱
B,68.30960692572262,03816.HK,KFM金德,补充宽筛,,1122000000.0,297560.0,1.92,25.26,0.8611243951269726,-0.0278833205525846,0.0063469197860962,2,0.2612802733393629,同比增长,同比增长,1.1303122617291526,-0.02998023649214484,67.37098149269843,非严格净现金
B,67.7724206175659,01851.HK,银杏教育,补充宽筛,教育,3405000000.0,1083600.0,2.79,18.92,0.5068744919952607,-0.0716273127753304,0.0,0,,稳定,稳定,1.6850367551621988,0.018939533739312297,62.97823896526964,非严格净现金
B,67.68700217434429,01339.HK,中国人民保险集团,补充宽筛,金融口径,226426831785.0,295153968.0,0.63,4.8,0.0954417248213679,-6.421818423801871,0.058743038071697,4,0.28785681823100395,稳定,同比增长,2.654667773299133,,63.76151738068005,非严格净现金；金融口径另看
B,67.4892264962935,01895.HK,鑫苑服务,补充宽筛,,177911250.0,29850.0,0.25,1.64,0.3583097914287431,-2.4002529351010686,0.1670833069859269,3,0.3040556436352478,稳定,稳定,0.1175072616354386,0.043287475067764536,63.53073003286001,非严格净现金；现金流覆盖弱
B,67.32859702264204,00780.HK,同程旅行,原始初筛,,30770831203.0,99421968.0,1.19,11.06,0.6452622550391038,-0.2118006808787342,0.0123420130413303,3,0.16015880339097702,同比增长,稳定,0.9569262922023893,-0.04934013260606081,61.47253920921596,非严格净现金
B,67.19446737335218,02210.HK,京城佳业,原始初筛,,275734336.0,276728.0,0.28,4.79,0.7450392203673594,-1.514406968887618,0.0780280044629625,4,0.41394901394901396,同比下滑,同比增长,1.406799262856156,,67.1778929768292,非严格净现金；利润趋势弱
B,67.10067148461287,01070.HK,TCL电子,原始初筛,,32822575718.0,74191865.0,1.71,12.18,0.2210566390672946,-1.539884771150427,0.0343739601045773,4,0.3212905454663502,同比增长,稳定,2.169473705618625,0.5559114932242034,55.40323572067974,一次性占比高；非严格净现金
B,66.65343484632217,01919.HK,中远海控,补充宽筛,,206265892419.0,123990036.0,0.77,7.33,0.7575164555020943,-0.2355312469523677,0.1691860180601796,4,0.9182394188450155,同比下滑,高点回落,1.4061144896479099,0.06875132839318242,89.94993460438275,非严格净现金；利润趋势弱
B,66.56053612487655,09916.HK,兴业物联,补充宽筛,,142000000.0,128440.0,0.24,2.85,0.9650453735900264,-0.0580492957746478,0.0,1,,稳定,稳定,0.8452412830427093,0.0014430334783766983,60.70322908617979,非严格净现金
B,66.46586856987541,00874.HK,白云山,原始初筛,,23817837403.0,8126780.0,0.53,7.11,0.3362744603499574,-1.2380711933324304,0.0713180556336338,4,0.5694190982002761,稳定,稳定,0.9781202642993095,0.3043409997871261,40.98419588294284,非严格净现金
B,66.29157233212815,01450.HK,交个朋友控股,补充宽筛,,1123722530.0,141440.0,1.88,11.25,1.6157070894891643,0.2268958690362824,0.0,0,,稳定,同比增长,1.3468638832197255,0.24416735937932946,70.78305320283353,无明显硬伤
B,66.18920972490127,00552.HK,中国通信服务,原始初筛,,27981114336.0,19454683.0,0.53,7.0,0.209142035337087,-2.475752186569386,0.0572594779736366,4,0.4438159466750729,稳定,稳定,1.2350157209830155,0.4741440419011645,41.81585589574361,一次性偏高；非严格净现金
B,66.00719488213967,06963.HK,阳光保险,原始初筛,金融口径,38070039475.0,40619687.0,0.59,5.45,0.0612502094965182,-15.00720797453284,0.0523508782098524,4,0.3159980973521484,同比增长,同比增长,6.8469220092908625,,59.199786027811776,非严格净现金；金融口径另看
B,65.85880808955551,06896.HK,金嗓子,原始初筛,,2269657140.0,739690.0,1.49,8.16,1.0831936798056068,0.0334429366719239,0.1492132860208128,4,1.3481914664925676,同比下滑,同比下滑,0.975824249628005,0.14997332781311953,97.42135535338014,派息透支；利润趋势弱
B,65.72282141006276,08070.HK,侨洋国际控股,补充宽筛,,266000000.0,33250.0,2.11,6.49,0.4803769408590532,-0.2694312051127819,0.0,1,,同比增长,同比增长,2.418733770289081,0.11026736662190208,55.97628370202966,非严格净现金
B,65.37159818344612,00380.HK,中国管业,补充宽筛,,190514038.0,56628.0,0.22,3.4,2.4193614796595573,1.242084889303538,0.0,0,,同比下滑,同比下滑,1.6473640392776225,0.03989922452917843,112.34696368168323,利润趋势弱
B,65.09927748947507,03347.HK,泰格医药,补充宽筛,医药,26364617651.0,14843230.0,1.11,30.68,0.4332841312370785,-0.0881817514190962,0.0130348576652681,4,0.3870513339987079,同比增长,稳定,1.274340145160588,0.5952840083725206,48.44578958948591,一次性占比高；非严格净现金
Watch,96.12448996258493,06826.HK,昊海生物科技,原始初筛,,3608400243.0,1050070.0,0.59,13.7,2.260822367241565,0.3897912940030805,0.1194157995183352,4,1.1245692385531993,同比下滑,稳定,1.5762207277576776,0.8133493221358596,126.27418703596486,一次性占比高；派息偏激进；利润趋势弱
Watch,90.85404847076106,03315.HK,金邦达宝嘉,原始初筛,,556003380.0,207000.0,0.25,12.52,2.9941535901093674,1.5085178079313115,0.0778448505115202,4,1.0013959517399542,同比下滑,同比下滑,2.702393590462414,0.8738657892112872,121.82722062972272,一次性占比高；派息偏激进；利润趋势弱
Watch,83.32853396667313,01284.HK,新传企划,补充宽筛,,270000000.0,15750.0,1.46,21.19,2.0233829959292207,0.2497737825925926,0.0836983866666666,4,1.9634309032409947,高点回落,稳定,2.3727224698657094,0.4440869496978733,109.55248594976334,一次性偏高；派息透支；利润趋势弱
Watch,83.19347703702462,00538.HK,味千(中国),补充宽筛,消费,1015131103.0,724450.0,0.32,32.28,3.104648597337249,2.2365150602621227,0.0645158047137483,4,2.305406927626021,高点回落,稳定,-1.1536875976231271,,125.35474141412452,派息透支；现金流覆盖弱；利润趋势弱
Watch,80.6383532356823,03601.HK,鲁大师,补充宽筛,,212510000.0,24490.0,0.28,7.35,6.033664438317533,1.8814596960143053,0.1159710131287939,3,0.9441081826539994,同比下滑,同比下滑,0.3840329489241602,0.4416181428133619,127.84957262434496,一次性偏高；现金流覆盖弱；利润趋势弱
Watch,77.79207142739486,00623.HK,中视金桥,原始初筛,,897981464.0,148610.0,0.43,10.13,6.788816341759164,0.6911267380013537,0.1677506786487521,4,1.8729932661194608,同比下滑,同比下滑,0.2737978316211828,0.057144284946841074,126.23819698299953,派息透支；现金流覆盖弱；利润趋势弱
Watch,77.4458522663453,01412.HK,隽思集团,补充宽筛,,553280000.0,31200.0,0.62,9.32,0.4036130777706263,-0.2677385818030653,0.1129025,4,1.1644077784325282,同比下滑,稳定,1.6055783462210937,-0.06434885091337654,83.00723725834632,派息偏激进；非严格净现金；利润趋势弱
Watch,75.70373097696555,01833.HK,平安好医生,补充宽筛,,16059526840.0,43077811.0,1.46,38.22,1.893110518231256,0.1849331570966757,0.2432574159202314,1,10.29377014104993,同比增长,稳定,1.139832428017714,0.45858222818310934,97.03776560902578,一次性偏高；派息透支；回购多于现金分红
Watch,73.4874231215525,01114.HK,BRILLIANCE CHI,原始初筛,,10494160327.0,76942959.0,0.45,4.77,3.176873045989065,0.3402408471703541,0.8026690785662893,3,4.242029203005913,同比下滑,稳定,-0.07711668458802917,0.10522660682504686,94.23165136356934,派息透支；现金流覆盖弱；利润趋势弱
Watch,72.99595973873804,09909.HK,宝龙商业,原始初筛,地产链,1478670000.0,366115.0,0.39,5.72,1.9011892712550609,1.4355156999195222,0.0058295630532843,4,0.03691395878654996,高点回落,稳定,1.309863824100594,0.4068115246920982,104.76651129670492,一次性偏高；利润趋势弱；地产链折价
Watch,72.85322959895761,01180.HK,汇彩控股,原始初筛,,778617133.0,137160.0,1.74,5.5,3.095592659754315,0.5938743828540951,0.2304830763851172,2,1.4037615074290477,同比下滑,同比下滑,1.2608933237192608,0.18611124848981553,123.59561803034195,派息透支；利润趋势弱；回购多于现金分红
Watch,72.63452207432377,09979.HK,绿城管理控股,原始初筛,,3560000000.0,3345673.0,0.89,7.67,0.9975732591759912,-0.001913202247191,0.1753837078651685,4,1.490005631974341,同比下滑,稳定,0.8273068023387746,-0.1890147863190752,98.36555062997304,派息透支；非严格净现金；利润趋势弱
Watch,72.25205573994266,00083.HK,信和置业,补充宽筛,地产链,101229651568.0,53649994.0,0.59,27.12,3.511411719451212,0.3495204864577905,0.0062189717167712,4,0.4546640574037834,同比下滑,同比增长,0.5388677097675095,-0.2420091324200913,81.39790492073239,现金流覆盖弱；利润趋势弱；地产链折价
Watch,69.88724239779248,02602.HK,万物云,补充宽筛,,19931073909.0,16167360.0,1.23,25.92,0.5163468365187699,-0.5243719955943092,0.1155306538179171,4,3.122749831187847,同比下滑,稳定,1.812119511419044,0.11535233147939916,85.61222495069941,派息透支；非严格净现金；利润趋势弱
Watch,69.0138137669784,02101.HK,福禄控股,补充宽筛,,377599425.0,37185.0,0.28,12.49,0.9348514027221938,-0.0688057191824378,0.2746376004147782,4,3.635278174559572,同比增长,高点回落,4.671811519262856,0.41713364831703476,90.78857501067408,一次性偏高；派息透支；非严格净现金
Watch,68.7164597652083,00709.HK,佐丹奴国际,原始初筛,,2279090890.0,6503775.0,1.13,10.5,0.4911684782608695,-0.2968340503524193,0.089169107248724,4,1.0368663594470047,高点回落,稳定,2.8037437716801246,0.5391705069124424,79.08243652413788,一次性占比高；派息偏激进；非严格净现金；利润趋势弱
Watch,67.50845509745392,03838.HK,中国淀粉,原始初筛,,960283219.0,176045.0,0.2,4.69,0.8556623761437225,-0.3264786823271562,0.0836263702323428,4,0.4342500865201592,同比下滑,稳定,2.2688703078064765,0.6577208427063506,76.44239813441018,一次性占比高；非严格净现金；利润趋势弱
Watch,65.85322199578938,02529.HK,泓盈城市服务,补充宽筛,地产链,425600000.0,34850.0,0.93,5.17,0.6619749454214959,-0.4238298872180451,0.0864967105263157,4,0.49495805098418844,稳定,稳定,0.6842168340427204,0.003441970528127353,74.18031782981187,非严格净现金；现金流覆盖弱；地产链折价
Watch,65.64449948146549,00071.HK,美丽华酒店,原始初筛,,6909596950.0,273092.0,0.33,10.2,5.511145664714983,0.7391518302728207,0.0,0,,高点回落,稳定,0.47941236470344595,0.3882337485589619,88.68233932949589,一次性偏高；现金流覆盖弱；利润趋势弱
Watch,64.91896844892776,00730.HK,首惠产业金融,补充宽筛,金融口径,506104154.0,12925.0,0.35,17.3,2.9952346867738044,0.3631553503510663,0.0456888864421373,3,0.8715354909264892,稳定,同比下滑,4.410449051669775,0.39663716209288813,81.10964627135084,一次性偏高；金融口径另看
Watch,64.88598013655279,00232.HK,大陆航空科技控股,补充宽筛,,3674833039.0,4004500.0,1.19,39.07,0.9305963141213758,-0.0174384681752612,0.0114331955476902,2,0.4945144898262922,同比增长,稳定,2.410835689330249,0.859077668870793,70.23793009532588,一次性占比高；非严格净现金
Watch,64.52991110863479,03969.HK,中国通号,原始初筛,,35158199080.0,8961210.0,0.65,8.65,0.3399518477634036,-1.236261403428517,0.069151891277703,4,0.659518497163356,稳定,稳定,0.5780284994918882,0.1901547613402724,43.67919664930826,非严格净现金；现金流覆盖弱
Watch,64.20142374968174,01289.HK,盛力达科技,补充宽筛,,272640000.0,19080.0,0.33,7.28,1.790558749090611,0.5659697769953052,0.0375586854460093,3,0.30287793191162116,同比下滑,同比下滑,1.4232288931672135,0.23990653376319915,98.12678541501026,利润趋势弱
Watch,64.00348296144652,06178.HK,光大证券,原始初筛,金融口径,36010251461.0,15675946.0,0.51,7.9,0.3493639846838256,-4.43230517767586,0.0403716980864323,4,0.39036542174271455,同比增长,稳定,4.593635851670523,0.07605465886541772,50.60842248453174,非严格净现金；金融口径另看
Watch,63.72363788807476,01302.HK,先健科技,补充宽筛,,6762300104.0,14240070.0,1.74,41.32,0.7481188041526813,-0.0572618774743452,0.0587273551738838,0,,同比下滑,稳定,1.9857129919966334,0.11208371948290907,80.19891647062073,非严格净现金；利润趋势弱；回购多于现金分红
Watch,63.47290814580953,06127.HK,昭衍新药,原始初筛,,12109467235.0,38407576.0,1.25,21.81,2.5223739216265884,0.1705431758410468,0.0026749318835743,4,0.07515755050513528,同比增长,同比下滑,2.111343386941456,1.5757702935458853,66.12170232162605,一次性占比高
Watch,63.15449309642486,06669.HK,先瑞达医疗-B,原始初筛,医药,2563523419.0,1098210.0,1.57,19.43,2.4182040345703704,0.2168706538350528,0.0,0,,同比增长,同比增长,0.33938124906669664,0.44334810041616324,78.10237655546189,一次性偏高；现金流覆盖弱
Watch,63.05835915831797,01690.HK,立基工程控股,补充宽筛,,158975300.0,35580.0,1.06,10.14,0.5654937346659861,-0.2998474525287891,0.0906996500714261,1,0.9247688874721072,同比增长,同比下滑,3.1753733098547356,0.20095632770162578,81.63379610335943,非严格净现金；回购多于现金分红
Watch,62.86896514413661,00318.HK,黄河实业,原始初筛,,242137457.0,55250.0,0.44,21.9,1.3719144915554506,0.0830485619992284,0.0,0,,稳定,稳定,0.7651291507325084,0.2540058143465621,67.82212785583837,无明显硬伤
Watch,62.81632577716007,02172.HK,微创脑科学,补充宽筛,,5852420042.0,9445470.0,2.97,28.65,3.233215929265372,0.1201496124600962,0.0194422135088436,2,0.4554983469730638,同比下滑,稳定,-1.7530032930688417,0.2573844236084765,84.42577488632173,现金流覆盖弱；利润趋势弱
Watch,62.79701762279869,06169.HK,宇华教育,原始初筛,教育,1479879331.0,204790.0,0.14,1.67,0.5677368591923463,-0.9006051858967412,0.0,0,,同比增长,稳定,2.0751633829140754,0.03358297235330302,48.21313766534749,非严格净现金
Watch,62.78422894498169,00291.HK,华润啤酒,补充宽筛,,69879570534.0,102460956.0,1.96,18.72,0.3048761823135082,-0.3249733767174614,0.0395537634086513,4,0.8199347374666272,同比下滑,稳定,1.4893125303744958,-0.2468110353010976,66.53323161799891,非严格净现金；利润趋势弱
Watch,62.62058456564725,01157.HK,中联重科,原始初筛,,68669369774.0,31209471.0,1.04,14.41,0.2163654609905302,-0.8361163122420124,0.0449982286158967,4,0.6264908976773383,同比增长,稳定,0.7131083970391828,0.3536304666248169,52.77738985424101,一次性偏高；非严格净现金
Watch,62.533543321667494,01876.HK,百威亚太,补充宽筛,,85287476680.0,52016622.0,1.07,22.71,0.652193475815523,-0.1274105557228686,0.0637052778614343,4,1.5807770961145193,同比下滑,稳定,1.8399070822202053,0.1738241308793456,78.57676302066648,派息透支；非严格净现金；利润趋势弱
Watch,62.47887800402387,06098.HK,碧桂园服务,补充宽筛,,17041089377.0,29549421.0,0.44,25.59,0.4951384261439582,-0.99217242665366,0.0838158857336764,4,1.745953845156335,同比下滑,稳定,5.951542072536305,-0.021998447207550495,67.71107540160003,派息透支；非严格净现金；利润趋势弱
Watch,62.212701161250564,00013.HK,和黄医药,原始初筛,医药,13826511652.0,28741784.0,1.44,3.89,2.7245508982035926,0.4399522327180837,0.0,3,,同比增长,稳定,0.6979138334148659,1.043743940259439,55.51430844037607,一次性占比高；现金流覆盖弱
Watch,62.17956497439775,03908.HK,中金公司,补充宽筛,,101275849091.0,219456629.0,0.87,7.99,0.8431292129146567,-1.019884212041417,0.0,1,,同比增长,同比增长,3.936526167946221,0.025703124041795925,51.63204412373992,非严格净现金
Watch,62.127212236691534,01612.HK,永胜医疗,补充宽筛,医药,514472269.0,35100.0,0.77,4.93,0.5034234205308911,-0.4344467810372885,0.0467347179795224,4,0.2550345858322635,同比增长,稳定,0.12269403047428912,0.0029220717009331466,63.90426983070509,非严格净现金；现金流覆盖弱
Watch,62.065534218535646,01133.HK,哈尔滨电气,补充宽筛,,36227671200.0,65386805.0,1.84,12.27,0.2533113036892099,-1.2405048717475935,0.0178669020207404,4,0.24280642379364634,同比增长,同比增长,13.423240237679885,0.4041670297973149,45.960398965410064,一次性偏高；非严格净现金
Watch,61.97360123041432,01675.HK,亚信科技,补充宽筛,,4887942488.0,115440112.0,0.68,38.82,0.5025280725095315,-0.3257280550883601,0.1061497759586569,4,3.575629956566847,同比下滑,稳定,1.285770649031715,-0.03399919112345918,78.67878921135488,派息透支；非严格净现金；利润趋势弱
Watch,61.83536430659616,08436.HK,德宝集团控股,补充宽筛,,160000000.0,25200.0,0.64,24.35,7.357304354168186,0.98411464125,0.0,0,,高点回落,同比下滑,11.387424686236407,0.4548082775410834,99.84017388264152,一次性偏高；利润趋势弱
Watch,61.68265698101001,00057.HK,震雄集团,原始初筛,,1027815408.0,61940.0,0.33,6.86,0.4973865565802177,-0.5364099021173655,0.0448071217667521,4,0.8317888002110679,稳定,稳定,1.896703891506792,0.9889519161005211,56.62748819598837,一次性占比高；非严格净现金
Watch,61.657278477070335,02618.HK,京东物流,补充宽筛,,80257320899.0,105582531.0,1.32,10.2,0.4296041111209288,-0.460644731046095,0.0003733864981328,2,0.004508564647960494,稳定,同比增长,5.79583542422743,0.28432964231933433,48.06261854504704,非严格净现金
Watch,61.655922548913495,01375.HK,中州证券,原始初筛,金融口径,8403621307.0,18412675.0,0.51,14.39,0.4416710341563228,-2.9126468582635288,0.0451466966299365,4,0.8323391637000197,同比增长,同比增长,12.431823609149477,0.03680540831468691,64.05242270401854,非严格净现金；金融口径另看
Watch,61.631104430867595,06603.HK,IFBH,原始初筛,,1864037120.0,8924354.0,1.41,10.52,5.594141545184528,0.507417217957548,0.158371095099222,2,1.8446943078004217,样本不足,样本不足,0.8974395357405949,0.037157413914265636,97.37033206402263,派息透支；利润趋势弱；回购多于现金分红
Watch,61.49752567621857,01786.HK,铁建装备,补充宽筛,,1109515320.0,11050.0,0.16,6.96,0.5584965879621865,-1.2510912921598956,0.0384411874276778,4,0.29640667666185216,稳定,稳定,0.8220335682814198,0.2567201792901014,46.32442879397379,非严格净现金
Watch,61.47165910854282,02386.HK,中石化炼化工程,原始初筛,,22673163840.0,9524295.0,0.65,11.39,0.4875716648661808,-1.3425559491744934,0.0708073214364422,4,0.8776534880215121,同比下滑,稳定,1.9306430486708877,0.10513433695967193,62.21973301179629,非严格净现金；利润趋势弱
Watch,61.395585888198596,06099.HK,招商证券,补充宽筛,金融口径,151754392765.0,98399995.0,1.08,10.2,0.7546629383707848,-0.9949488034046108,0.0321948967076412,4,0.39561989560244554,同比增长,稳定,2.023045874701886,0.03523213001830111,44.94761767444143,非严格净现金；金融口径另看
Watch,61.35977344638192,01809.HK,浦林成山,原始初筛,,4285307950.0,804900.0,0.54,3.56,0.2608574912765777,-0.7857054940473998,0.07291214625544,4,0.26206670166859913,同比下滑,稳定,1.2668517269836503,0.07178277224500004,69.97197888189022,非严格净现金；利润趋势弱
Watch,61.35766608305593,00697.HK,首程控股,补充宽筛,,13419674327.0,38063539.0,1.25,43.27,2.2773458476865143,0.3802271569984278,0.0922008082976036,4,3.7215029080639135,同比下滑,同比增长,0.7512678424477202,1.2936467508350207,103.06012622803767,一次性占比高；派息透支；利润趋势弱
Watch,61.17944811826135,03958.HK,东方证券,原始初筛,金融口径,50555039487.0,44594763.0,0.55,7.8,0.5578886761576695,-3.534676724635153,0.0463541325213009,4,0.37158209018808713,同比增长,同比增长,3.8728465892103996,0.11279865662210041,46.24039819208755,非严格净现金；金融口径另看
Watch,60.9642967979392,02460.HK,华润饮料,原始初筛,消费,17650726976.0,6674828.0,1.49,16.18,1.5686178374599369,0.1312806550773084,0.2158401750352925,2,3.8664137592975427,同比下滑,同比下滑,1.1327068398643727,0.392023675052596,113.8697278543902,一次性偏高；派息透支；利润趋势弱；回购多于现金分红
Watch,60.78935012177902,02378.HK,保诚,补充宽筛,,262018247559.0,5791961.0,1.7,8.46,0.0403804333586606,-4.912547607624769,0.0519612115829233,4,0.17219708396178984,同比增长,同比增长,0.40348401066666073,,40.24231032007901,非严格净现金；现金流覆盖弱
Watch,60.22399235166026,06886.HK,HTSC,补充宽筛,,157428504428.0,83308593.0,0.78,8.02,0.7435258488299178,-1.4179301579650785,0.0362475018150847,4,0.3481177431167473,稳定,稳定,0.6301335161702278,-0.005318583694311416,41.06074525639933,非严格净现金；现金流覆盖弱
Watch,59.710510816795576,01896.HK,猫眼娱乐,原始初筛,,5601756460.0,11139002.0,0.54,8.98,0.7249656600811337,-0.1684973287824797,0.0470227511461646,1,0.4673298453470156,同比增长,稳定,-0.042602493751505155,0.034056655826587116,83.05157009487107,非严格净现金；现金流覆盖弱；回购多于现金分红
Watch,59.65644568807048,06608.HK,百融云-W,补充宽筛,,2123401362.0,3703925.0,0.43,28.66,3.991785456420836,1.0244893117856066,0.0386931088348807,0,,同比下滑,稳定,1.1899068626540654,1.6947898607042506,89.98278539945234,一次性占比高；利润趋势弱
Watch,59.554738510776104,01853.HK,春城热力,原始初筛,,616044000.0,57000.0,0.51,6.81,0.4353176606850896,-2.197519818990202,0.0770879257001123,4,0.5812162740850623,同比下滑,稳定,2.458873513960461,0.31305211039678765,65.06908678383799,非严格净现金；利润趋势弱
Watch,59.32012308070276,00833.HK,华讯,原始初筛,,515633416.0,1811840.0,0.74,10.93,0.7949554712924221,-0.1977793987269436,0.0497194240801492,4,0.6017256365139599,同比下滑,高点回落,2.135198287472114,,77.10527590967381,非严格净现金；利润趋势弱
Watch,59.212903545127034,01093.HK,石药集团,补充宽筛,,77891773708.0,238322901.0,2.12,21.22,0.729801461120893,-0.0421394563732072,0.0375228969744184,4,0.6450825170242559,高点回落,稳定,1.128380574720991,0.2610434846222722,69.81531750797197,非严格净现金；利润趋势弱
Watch,59.15531012734846,08030.HK,丰银禾控股,原始初筛,,321399332.0,1202820.0,1.2,6.11,1.7338811251724344,0.2284261125968986,0.0,0,,稳定,稳定,-1.206346200463004,-0.0003578721343915121,83.8646780546542,现金流覆盖弱
Watch,59.00696618051781,00340.HK,潼关黄金,补充宽筛,,9405235231.0,11685142.0,2.31,11.33,0.2710831122393309,-0.1648747737992646,0.0050678930052589,1,0.06354787706113346,同比增长,同比增长,1.1372112559438845,-0.02897056822437559,56.21690343218502,非严格净现金
Watch,59.00374941054493,02611.HK,国泰海通,补充宽筛,,265139044468.0,138686306.0,0.72,10.71,0.6714649441462892,-2.1909047065307234,0.0373367868918105,4,0.31171278316971723,同比增长,同比增长,1.3483758613257077,0.3666282669127626,39.7258389021969,一次性偏高；非严格净现金
Watch,58.91996577377826,02451.HK,绿源集团控股,补充宽筛,,3736648700.0,2689575.0,2.01,19.27,0.5503372268787257,-0.4110346257597081,0.0150691179505314,1,0.3215744056287514,同比增长,同比增长,2.161850057913313,0.48579962421688055,55.83083717436754,一次性偏高；非严格净现金
Watch,58.42641034897787,01283.HK,高升集团控股,补充宽筛,,1445197250.0,105300.0,3.03,29.42,0.851382497072403,-0.0125872966475683,0.0,1,,同比增长,稳定,0.8379066251151366,0.11990195055804737,46.80107276345623,非严格净现金
Watch,58.418750192949716,00525.HK,广深铁路股份,原始初筛,公用/基建,14946263070.0,5519000.0,0.46,8.65,0.4769152126228956,-0.3041791481059486,0.0214005173401514,3,0.22433737247371616,同比增长,稳定,1.5340357837607748,0.42742053088250115,51.008716288972366,一次性偏高；非严格净现金
Watch,58.349568751113296,01416.HK,CTR HOLDINGS,补充宽筛,,277200000.0,21910.0,0.61,3.12,0.8664615384615385,-0.2772558585858586,0.0,0,,同比增长,同比增长,1.8637439637574493,0.15668202764976957,68.28002962313671,非严格净现金
Watch,57.70431088701166,00719.HK,山东新华制药股份,原始初筛,,3769057383.0,2817840.0,0.65,12.8,0.3743952904260597,-0.6191166919413282,0.0580415816423243,4,0.7546411255099821,同比下滑,稳定,1.2505323056798048,0.1988252515951329,64.39110639583902,非严格净现金；利润趋势弱
Watch,57.49574614147606,01522.HK,京投交通科技,原始初筛,,566229616.0,286200.0,0.19,4.23,0.8328919224084341,-0.5252806182783628,0.0865894150969312,4,0.4051756310926,同比下滑,稳定,0.518580459033252,0.14318449848478065,76.30902937147016,非严格净现金；现金流覆盖弱；利润趋势弱
Watch,57.47636426958677,01696.HK,复锐医疗科技,原始初筛,医药,1063138819.0,305080.0,0.28,7.18,0.4621390200227901,-0.5461120666688778,0.0687515965871245,4,0.546855279764409,同比下滑,稳定,0.9385951270299826,0.23958771560790915,56.91984295850767,非严格净现金；利润趋势弱
Watch,57.42874670019515,01763.HK,中国同辐,原始初筛,,6048834359.0,1541522.0,1.05,16.69,0.7070677538125474,-0.3672185198285407,0.0542683070022549,4,1.002550202336413,同比下滑,稳定,1.1059641933500761,0.34337634572802933,70.99594531291743,派息偏激进；非严格净现金；利润趋势弱
Watch,57.36330804618203,00321.HK,德永佳集团,原始初筛,,1547499636.0,661740.0,0.31,9.63,0.8353611389065769,-0.1652243755358143,0.0,0,,稳定,稳定,3.029314503319106,0.7121516958960206,59.86904802921916,一次性占比高；非严格净现金
Watch,57.10917837056199,02571.HK,赛目科技,补充宽筛,,1986667660.0,197724.0,1.99,31.89,2.9043821911733816,0.1232188981220945,0.0,0,,稳定,同比增长,0.7873016903942274,1.2832311383631032,70.58898106811169,一次性占比高
Watch,56.967814798048806,06969.HK,思摩尔国际,补充宽筛,,47892064465.0,52035170.0,1.98,40.66,1.61762387199756,0.0859142124267162,0.0328838611906349,4,1.3097717983523156,同比下滑,同比增长,0.9827676283404427,0.6315656385246795,71.46211955537902,一次性占比高；派息透支；利润趋势弱
Watch,56.74568294631422,01898.HK,中煤能源,补充宽筛,,146640817204.0,88955264.0,0.79,9.11,0.838743564488061,-0.186546184899833,0.0383363452767682,4,0.38777935602533253,同比下滑,同比下滑,2.0686964097668454,0.024218167340043093,77.36789366192608,非严格净现金；利润趋势弱
