year,date_text,title,url,codes,kind
2022,13 Oct 2022,Announcement – In relation to the matter of Evershine Group Holdings Limited (incorporated in Hong Kong with limited liability) (Stock Code: 8022) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221013news?sc_lang=en,08022,cancellation
2022,05 Oct 2022,Exchange’s Disciplinary Action against Good Resources Holdings Limited (Delisted) (Previous Stock Code: 109) and a Former Director,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221005news?sc_lang=en,00109,disciplinary
2022,26 Sep 2022,Exchange’s Disciplinary Action against Four Current and Former Directors of National Investments Fund Limited (Delisted) (Previous Stock Code: 1227),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220926news?sc_lang=en,01227,disciplinary
2022,15 Sep 2022,Announcement – In relation to the matter of SFund International Holdings Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 1367) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2209152news?sc_lang=en,01367,cancellation
2022,15 Sep 2022,Announcement – In relation to the matter of National Investments Fund Limited (Incorporated in Cayman Islands with limited liability) (In Liquidation) (Stock Code: 1227) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220915news?sc_lang=en,01227,cancellation
2022,07 Sep 2022,Announcement – In relation to the matter of Sound Global Ltd. (Incorporated in the Republic of Singapore with limited liability) (Stock Code: 967) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220907news?sc_lang=en,00967,cancellation
2022,18 Aug 2022,Announcement – In relation to the matter of Huiyin Holdings Group Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 1178) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220818news?sc_lang=en,01178,cancellation
2022,17 Aug 2022,Announcement – In relation to the matter of 8088 Investment Holdings Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8088) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2208174news?sc_lang=en,08088,cancellation
2022,10 Aug 2022,Exchange’s Disciplinary Action against Ping An Securities Group (Holdings) Limited (In Liquidation) (Stock Code: 231) and Two Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220810news?sc_lang=en,00231,disciplinary
2022,10 Aug 2022,Announcement – In relation to the matter of Lerthai Group Limited (incorporated in Hong Kong with limited liability) (Stock Code: 112) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2208102news?sc_lang=en,00112,cancellation
2022,05 Aug 2022,Exchange’s Disciplinary Action against Three Directors of Inno-Tech Holdings Limited (Delisted) (Previous Stock Code: 8202),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220805news?sc_lang=en,08202,disciplinary
2022,03 Aug 2022,Announcement – In relation to the matter of China Solar Energy Holdings Limited (Incorporated in Bermuda with limited liability) (In Provisional Liquidation) (Stock Code: 155) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220803news?sc_lang=en,00155,cancellation
2022,29 Jul 2022,Exchange Publishes Conclusions on Proposed Amendments to Listing Rules Relating to Share Schemes of Listed Issuers,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220729news?sc_lang=en,,other
2022,21 Jul 2022,Announcement – In relation to the matter of China Creative Global Holdings Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 1678) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220721news?sc_lang=en,01678,cancellation
2022,20 Jul 2022,Announcement – In relation to the matter of Global Brands Group Holding Limited (In Liquidation) (incorporated in Bermuda with limited liability) (Stock Code: 787) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2207202news?sc_lang=en,00787,cancellation
2022,20 Jul 2022,Announcement – In relation to the matter of Yin He Holdings Limited (In Liquidation) (incorporated in the Cayman Islands with limited liability) (Stock Code: 8260) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220720news?sc_lang=en,08260,cancellation
2022,18 Jul 2022,Exchange’s Disciplinary Action against Enterprise Development Holdings Limited (Stock Code: 1808) and a former executive director,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220718news?sc_lang=en,01808,disciplinary
2022,14 Jul 2022,Exchange’s Disciplinary Action against Six Former Directors of China Creative Global Holdings Limited (Stock Code: 1678),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220714news?sc_lang=en,01678,disciplinary
2022,08 Jul 2022,Appointment of Listing Review Committee Members,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2207082news?sc_lang=en,,listing_review
2022,08 Jul 2022,Appointment of Listing Committee Members,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220708news?sc_lang=en,,other
2022,27 Jun 2022,Exchange’s Disciplinary Action against Mingfa Group (International) Company Limited (Stock Code: 846) and Four Former Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220627news?sc_lang=en,00846,disciplinary
2022,20 Jun 2022,Announcement – In relation to the matter of Hon Corporation Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8259) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220620news?sc_lang=en,08259,cancellation
2022,16 Jun 2022,Exchange’s Disciplinary Action against Five Former Directors of Amber Hill Financial Holdings Limited (Stock Code: 33),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220616news?sc_lang=en,00033,disciplinary
2022,15 Jun 2022,Exchange’s Disciplinary Action Against Great Wall Terroir Holdings Limited (Stock Code: 524) and Eleven Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220615news?sc_lang=en,00524,disciplinary
2022,01 Jun 2022,Announcement – In relation to the matter of S&S Intervalue China Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8506) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220601news?sc_lang=en,08506,cancellation
2022,30 May 2022,Announcement – In relation to the matter of China Lumena New Materials Corp. (Incorporated in Cayman Islands with limited liability) (In Provisional Liquidation) (Stock Code: 67) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220530news?sc_lang=en,00067,cancellation
2022,25 May 2022,Announcement – In relation to the matter of Rentian Technology Holdings Limited (In Liquidation) (incorporated in Cayman Islands with limited liability) (Stock Code: 885) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2205252news?sc_lang=en,00885,cancellation
2022,25 May 2022,"Exchange’s Disciplinary Action against CR Construction Group Holdings Limited (Stock Code: 1582), Six Directors and Zhejiang State-owned Capital Operation Company Limited",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220525news?sc_lang=en,01582,disciplinary
2022,19 May 2022,Announcement – In relation to the matter of Sun Cheong Creative Development Holdings Limited (Provisional Liquidators Appointed) (For Restructuring Purposes) (incorporated in the Cayman Islands with limited liability) (Stock Code: 1781) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220519news?sc_lang=en,01781,cancellation
2022,18 May 2022,Exchange’s Disciplinary Action against Prosper One International Holdings Company Limited (Stock Code: 1470) and Nine Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220518news?sc_lang=en,01470,disciplinary
2022,17 May 2022,Exchange’s Disciplinary Action against two Directors of CIL Holdings Limited (Stock Code: 479),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220517news?sc_lang=en,00479,disciplinary
2022,06 May 2022,Main Board and GEM websites to be unified with effect from 28 May 2022,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220506news?sc_lang=en,,other
2022,05 May 2022,"Exchange’s Disciplinary Action against Wuzhou International Holdings Limited (Delisted, Previous Stock Code: 1369) and nine directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220505news?sc_lang=en,01369,disciplinary
2022,29 Apr 2022,Exchange Launches Board Diversity Repository and Enhances ESG Academy,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220429news?sc_lang=en,,other
2022,28 Apr 2022,Announcement – In relation to the matter of GSN Corporations Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8242) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2204284news?sc_lang=en,08242,cancellation
2022,28 Apr 2022,Announcement – In relation to the matter of Good Resources Holdings Limited (incorporated in Bermuda with limited liability) (Stock Code: 109) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2204282news?sc_lang=en,00109,cancellation
2022,28 Apr 2022,Announcement – In relation to the matter of Chinese Strategic Holdings Limited (incorporated in Bermuda with limited liability) (Stock Code: 8089) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2204283news?sc_lang=en,08089,cancellation
2022,22 Apr 2022,Exchange Publishes Information Paper on Consequential Rule Amendments to Reflect New Code of Conduct Provisions and Housekeeping Rule Amendments,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220422news?sc_lang=en,,other
2022,20 Apr 2022,Announcement – In relation to the matter of Lamtex Holdings Limited (In Liquidation) (incorporated in Bermuda with limited liability) (Stock Code: 1041) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220420news?sc_lang=en,01041,cancellation
2022,11 Apr 2022,"Exchange’s Disciplinary Action against Hsin Chong Group Holdings Limited (delisted, previous Stock Code: 404) and its former Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220411news?sc_lang=en,00404,disciplinary
2022,31 Mar 2022,Announcement – In relation to the matter of Chigo Holding Limited (a limited company incorporated in the Cayman Islands with limited liability) (Stock Code: 449) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2203312news?sc_lang=en,00449,cancellation
2022,30 Mar 2022,Announcement – In relation to the matter of Coslight Technology International Group Limited (incorporated in Bermuda with limited liability) (Stock Code: 1043) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2203302news?sc_lang=en,01043,cancellation
2022,30 Mar 2022,"Announcement – In relation to the matter of China Greenfresh Group Co., Ltd. (In Liquidation and Liquidators Appointed) (incorporated in the Cayman Island with limited liability) (Stock Code: 6183) Cancellation of listing",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220330news?sc_lang=en,06183,cancellation
2022,23 Mar 2022,Announcement – In relation to the matter of Sino Energy International Holdings Group Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 1096) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2203233news?sc_lang=en,01096,cancellation
2022,23 Mar 2022,Announcement – In relation to the matter of Beautiful China Holdings Company Limited (incorporated in Bermuda with limited liability) (Stock Code: 706) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2203232news?sc_lang=en,00706,cancellation
2022,17 Mar 2022,Exchange’s Disciplinary Action against Six Former Directors of National Investments Fund Limited (Stock Code: 1227),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220317news?sc_lang=en,01227,disciplinary
2022,16 Mar 2022,Announcement – In relation to the matter of SMI Culture & Travel Group Holdings Limited (Incorporated in the Cayman Islands and continued in Bermuda with limited liability) (Stock Code: 2366) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2203162news?sc_lang=en,02366,cancellation
2022,16 Mar 2022,Announcement – In relation to the matter of Yi Hua Holdings Limited (In Liquidation) (incorporated in the Cayman Islands with limited liability) (Stock Code: 2213) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220316news?sc_lang=en,02213,cancellation
2022,14 Mar 2022,Exchange Publishes Listing Committee Report 2021,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220314news?sc_lang=en,,other
2022,10 Mar 2022,Reminder of Deadline for Applications to the Listing Committee and Listing Review Committee,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220310news?sc_lang=en,,listing_review
2022,02 Mar 2022,Announcement – In relation to the matter of South China Assets Holdings Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8155) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220302news?sc_lang=en,08155,cancellation
2022,28 Feb 2022,"Exchange’s Disciplinary Action against Fantasia Holdings Group Co., Limited (Stock Code: 1777), Colour Life Services Group Co., Limited (Stock Code 1778) and four directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220228news?sc_lang=en,01777;01778,disciplinary
2022,23 Feb 2022,Announcement – In relation to the matter of Shaanxi Northwest New Technology Industry Company Limited (a joint stock limited company incorporated in the People’s Republic of China with limited liability) (Stock Code: 8258) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220223news?sc_lang=en,08258,cancellation
2022,10 Feb 2022,Exchange’s Disciplinary Action against Beijing Media Corporation Limited (Stock Code: 1000) and 22 Directors and Supervisors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2202102news?sc_lang=en,01000,disciplinary
2022,10 Feb 2022,Announcement – In relation to the matter of CECEP COSTIN New Materials Group Limited (In Provisional Liquidation) (Incorporated in the Cayman Islands with limited liability) (Stock Code: 2228) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220210news?sc_lang=en,02228,cancellation
2022,07 Feb 2022,Announcement – In relation to the matter of Victory Group Limited (Incorporated in Bermuda with limited liability) (Stock Code: 1139) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2202072news?sc_lang=en,01139,cancellation
2022,07 Feb 2022,Announcement – In relation to the matter of Evergreen International Holdings Limited (incorporated in Cayman Islands with limited liability) (Stock Code: 238) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220207news?sc_lang=en,00238,cancellation
2022,28 Jan 2022,Exchange Publishes Results of Review of Issuers’ 2020 Annual Reports,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220128news?sc_lang=en,,other
2022,26 Jan 2022,Announcement – In relation to the matter of Agritrade Resources Limited (Provisional Liquidators Appointed) (For Restructuring Purposes) (Incorporated in Bermuda with limited liability) (Stock code: 1131) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220126news?sc_lang=en,01131,cancellation
2022,26 Jan 2022,Announcement – In relation to the matter of FDG Electric Vehicles Limited (Incorporated in Bermuda with limited liability) (Stock code: 729) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2201262news?sc_lang=en,00729,cancellation
2022,19 Jan 2022,"Exchange’s Disciplinary Action against Yihua Overseas Investment Ltd (delisted, previous debt Stock Code: 5293) and its Authorised Representative",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220119news?sc_lang=en,05293,disciplinary
2022,12 Jan 2022,"Exchange’s Disciplinary Action against TANSH Global Food Group Co., Ltd (Stock Code: 3666) and Two Former Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220112news?sc_lang=en,03666,disciplinary
2022,10 Jan 2022,"Exchange’s Disciplinary Action against Samson Holding Ltd. (Stock Code: 531) and Ms Liu Yi-Mei, Executive Director and Deputy Chairman",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220110news?sc_lang=en,00531,disciplinary
2022,05 Jan 2022,Listing Nominating Committee Seeks Candidates for Listing Review Committee,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2201053news?sc_lang=en,,listing_review
2022,05 Jan 2022,Listing Nominating Committee Seeks Listing Committee Candidates,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2201052news?sc_lang=en,,other
2022,05 Jan 2022,Exchange’s Disciplinary Action against Enviro Energy International Holdings Limited (Stock Code: 1102) and Two Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/220105news?sc_lang=en,01102,disciplinary
2022,04 Jan 2022,Exchange’s Disciplinary Action against China Properties Investment Holdings Limited (Stock Code: 736) and Five Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2201042news?sc_lang=en,00736,disciplinary
2022,03 Jan 2022,Announcement – Up Energy Development Group Limited (the Company) (In Provisional Liquidation (For Restructuring Purposes)) (Incorporated in Bermuda with limited liability) (Stock code: 307) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2201032news?sc_lang=en,00307,cancellation
2023,27 Dec 2023,Announcement – In relation to the matter of Chinese Energy Holdings Limited (Incorporated in Hong Kong with limited liability) (Stock Code: 8009) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231227news?sc_lang=en,08009,cancellation
2023,20 Dec 2023,Announcement – In relation to the matter of Sansheng Holdings (Group) Co. Ltd. (Incorporated in the Cayman Islands with limited liability) (Stock Code: 2183) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231220news?sc_lang=en,02183,cancellation
2023,19 Dec 2023,Exchange’s Disciplinary Action against a Former Director of Brilliance China Automotive Holdings Limited (Stock Code: 1114),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231219news?sc_lang=en,01114,disciplinary
2023,15 Dec 2023,Exchange Publishes Consultation Conclusions on GEM Listing Reforms,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2312152news?sc_lang=en,,other
2023,12 Dec 2023,"Exchange’s Disciplinary Action against a Former Director of Xinjiang La Chapelle Fashion Co., Ltd. (In Reorganisation) (Stock Code: 6116)",https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231212news?sc_lang=en,06116,disciplinary
2023,05 Dec 2023,Announcement – In relation to the matter of Carnival Group International Holdings Limited (In Liquidation) (incorporated in Bermuda with limited liability) (Stock Code: 996) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231205news?sc_lang=en,00996,cancellation
2023,04 Dec 2023,Exchange’s Disciplinary Action against Hong Kong Resources Holdings Company Limited (Stock Code: 2882) and Eight Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2312042news?sc_lang=en,02882,disciplinary
2023,04 Dec 2023,Announcement – In relation to the matter of Target Insurance (Holdings) Limited (incorporated in Hong Kong with limited liability) (Stock Code: 6161) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231204news?sc_lang=en,06161,cancellation
2023,29 Nov 2023,Announcement – In relation to the matter of Metaverse Yunji Technology Group Company Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8287) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2311292news?sc_lang=en,08287,cancellation
2023,29 Nov 2023,Announcement – In relation to the matter of Silver Base Group Holdings Limited (In Liquidation) (incorporated in the Cayman Islands with limited liability) (Stock Code: 886) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2311293news?sc_lang=en,00886,cancellation
2023,29 Nov 2023,Exchange Publishes the Guide for New Listing Applicants,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2311294news?sc_lang=en,,other
2023,21 Nov 2023,Exchange Implements IPO “Double Dipping” Reforms,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2311212news?sc_lang=en,,other
2023,21 Nov 2023,"Exchange’s Disciplinary Action against Sun Cheong Creative Development Holdings Limited (Delisted, Previous Stock Code: 1781) and Eight Former Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231121news?sc_lang=en,01781,disciplinary
2023,17 Nov 2023,Exchange Publishes its Latest Review of Issuers’ Corporate Governance Practices and New INED Guide,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231127news?sc_lang=en,,other
2023,13 Nov 2023,Announcement – In relation to the matter of Nan Hai Corporation Limited (incorporated in Bermuda with limited liability) (Stock Code: 680) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231113news?sc_lang=en,00680,cancellation
2023,09 Nov 2023,"Exchange’s Disciplinary Action against a Director of China Fortune Investments (Holding) Limited (Delisted, Previous Stock Code: 8116)",https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231109news?sc_lang=en,08116,disciplinary
2023,03 Nov 2023,Update on Consultation on Enhancement of Climate Disclosures under ESG Framework,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231103news?sc_lang=en,,other
2023,31 Oct 2023,Exchange’s Disciplinary Action against China Fortune Holdings Limited (Stock Code: 110) and Eight Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231031news?sc_lang=en,00110,disciplinary
2023,27 Oct 2023,Exchange Publishes Consultation Paper on Proposed Amendments to Listing Rules Relating to Treasury Shares and Guidance Letter on Issuers' Automatic Share Buy-back Programs,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231027news?sc_lang=en,,other
2023,26 Oct 2023,Announcement – In relation to the matter of China Creative Digital Entertainment Limited (In liquidation) (Incorporated in Bermuda with limited liability) (Stock Code: 8078) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2310267news?sc_lang=en,08078,cancellation
2023,26 Oct 2023,Announcement – In relation to the matter of Tian Shan Development (Holding) Limited (In Liquidation) (Incorporated in the Cayman Islands with limited liability) (Stock Code: 2118) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2310266news?sc_lang=en,02118,cancellation
2023,26 Oct 2023,Announcement – In relation to the matter of Goldin Financial Holdings Limited (In liquidation) (Incorporated in the Bermuda with limited liability) (Stock Code: 530) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2310265news?sc_lang=en,00530,cancellation
2023,26 Oct 2023,"Announcement – In relation to the matter of China Haisheng Juice Holdings Co., Ltd. (Incorporated in the Cayman Islands with limited liability) (Stock Code: 359) Cancellation of listing",https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2310264news?sc_lang=en,00359,cancellation
2023,26 Oct 2023,Announcement – In relation to the matter of NewOcean Energy Holdings Limited (incorporated in Bermuda with limited liability) (Stock Code: 342) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2310263news?sc_lang=en,00342,cancellation
2023,26 Oct 2023,Announcement – In relation to the matter of Sino-i Technology Limited (incorporated in Hong Kong with limited liability) (Stock Code: 250) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2310262news?sc_lang=en,00250,cancellation
2023,26 Oct 2023,Exchange’s Disciplinary Action against a Former Director of China Tian Yuan Healthcare Group Limited (Stock Code: 557),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231026news?sc_lang=en,00557,disciplinary
2023,05 Oct 2023,Exchange’s Disciplinary Action against C-Link Squared Limited (Stock Code: 1463) and Two Former Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/231005news?sc_lang=en,01463,disciplinary
2023,28 Sep 2023,HKEX Adds Saudi Exchange as Recognised Stock Exchange,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230928news?sc_lang=en,,other
2023,26 Sep 2023,Exchange Publishes Consultation Paper on GEM Listing Reforms,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230926news?sc_lang=en,,other
2023,15 Sep 2023,Announcement – In relation to the matter of Huarchi Global Group Holdings Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 2296) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230915news?sc_lang=en,02296,cancellation
2023,08 Sep 2023,Announcement – In relation to the matter of China Clean Energy Technology Group Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 2379) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2309084news?sc_lang=en,02379,cancellation
2023,05 Sep 2023,Exchange’s Disciplinary Action against Two Former Directors of Hope Life International Holdings Limited (Stock Code: 1683),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230905news?sc_lang=en,01683,disciplinary
2023,01 Sep 2023,Announcement – In relation to the matter of GTI Holdings Limited (In liquidation) (incorporated in the Cayman Islands with limited liability) (Stock Code: 3344) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2309013news?sc_lang=en,03344,cancellation
2023,30 Aug 2023,Exchange’s Disciplinary Action against a Former Director of Global Mastermind Holdings Limited (Stock Code: 8063),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230830news?sc_lang=en,08063,disciplinary
2023,24 Aug 2023,"Exchange’s Disciplinary Action against China Saite Group Company Limited (Delisted, Previous Stock Code: 153) and Ten Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230824news?sc_lang=en,00153,disciplinary
2023,23 Aug 2023,Announcement – In relation to the matter of National Arts Group Holdings Limited (In liquidation) (Incorporated in the Cayman Islands and continued in Bermuda with limited liability) (Stock Code: 8228) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230823news?sc_lang=en,08228,cancellation
2023,21 Aug 2023,Announcement – In relation to the matter of Titan Petrochemicals Group Limited (incorporated in Bermuda with limited liability) (Stock Code: 1192) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230821news?sc_lang=en,01192,cancellation
2023,17 Aug 2023,Exchange’s Disciplinary Action against Two Former Directors of Ourgame International Holdings Limited (Stock Code: 6899),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230817news?sc_lang=en,06899,disciplinary
2023,03 Aug 2023,Announcement – In relation to the matter of Asian Capital Resources (Holdings) Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 8025) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230803news?sc_lang=en,08025,cancellation
2023,02 Aug 2023,Announcement – In relation to the matter of China Properties Group Limited (In liquidation) (incorporated in Cayman Islands with limited liability) (Stock Code: 1838) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2308023news?sc_lang=en,01838,cancellation
2023,02 Aug 2023,Announcement – In relation to the matter of China Ocean Industry Group Limited (incorporated in Bermuda with limited liability) (Stock Code: 651) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2308022news?sc_lang=en,00651,cancellation
2023,21 Jul 2023,Exchange Publishes Conclusions on Rule Amendments Following Mainland China Regulation Updates and Other Proposed Rule Amendments Relating to PRC Issuers,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230721news?sc_lang=en,,other
2023,19 Jul 2023,Exchange’s Disciplinary Action against Lisi Group (Holdings) Limited (Stock Code: 526),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230719news?sc_lang=en,00526,disciplinary
2023,07 Jul 2023,Appointment of Listing Review Committee Members,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2307072news?sc_lang=en,,listing_review
2023,07 Jul 2023,Appointment of Listing Committee Members,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230707news?sc_lang=en,,other
2023,05 Jul 2023,Exchange’s Disciplinary Action against E&P Global Holdings Limited (Stock Code: 1142),https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230705news?sc_lang=en,01142,disciplinary
2023,03 Jul 2023,Announcement – In relation to the matter of CIL Holdings Limited (incorporated in Bermuda with limited liability) (Stock Code: 479) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230703news?sc_lang=en,00479,cancellation
2023,30 Jun 2023,Exchange Publishes Conclusions on Proposals to Expand Paperless Listing Regime,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2306302news?sc_lang=en,,other
2023,30 Jun 2023,Announcement – In relation to the matter of Sino Vision Worldwide Holdings Limited (Incorporated in Cayman Islands and continued in Bermuda with limited liability) (Stock Code: 8086) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230630news?sc_lang=en,08086,cancellation
2023,28 Jun 2023,SFC and Exchange sign second addendum to MoU governing listing matters,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/2306282news?sc_lang=en,,other
2023,27 Jun 2023,Exchange’s Disciplinary Action against Optima Automobile Group Holdings Limited (Stock Code: 8418) and Three Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2023/230627news?sc_lang=en,08418,disciplinary
