tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence,final_score_after_governance
B+,81.14827067541638,00966.HK,中国太平,补充宽筛,,72383533355.0,166320231.0,0.76,2.67,0.0687484094796209,-21.169957637141103,0.0481740154526337,4,0.1426733506092309,同比增长,同比增长,14.77571264168535,,63.6896760064233,非严格净现金,Clean,12,暂未命中明显治理红旗,关联交易 1 次；审计/核数师风险 1 次,0,0,0,0,1,0,1,0,0,0,3,0,connected: DISCLOSEABLE AND CONNECTED TRANSACTION RELATING TO THE CAPITAL INCREASE OF TPP - DEEMED DISPOSAL OF EQUITY INTERESTS IN TPP AND GRANT OF SHAREHOLDER'S RIGHT TO INCREASE HOLDINGS || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || director_auditor_change: RESIGNATION OF DIRECTOR,,,81.14827067541638
B+,90.99739474855798,02232.HK,晶苑国际,原始初筛,,15975803200.0,11175723.0,1.28,9.14,0.6668794764182374,-0.0840210646560793,0.0658905321517731,4,0.6666266057741099,稳定,稳定,1.412039873798208,0.0960793739817856,80.65937292561703,非严格净现金,Watch,28,保留但加治理折价,关联交易 2 次；延迟刊发/停复牌相关 2 次,0,0,0,0,2,2,0,0,0,0,0,0,connected: SUPPLEMENTAL ANNOUNCEMENT - CONNECTED TRANSACTION - ACQUISITION OF 71.9% EQUITY INTEREST IN MASTERKNIT LIMITED || connected: CONNECTED TRANSACTION ACQUISITION OF 71.9% EQUITY INTEREST IN MASTERKNIT LIMITED || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO MAJOR TRANSACTIONS IN RELATION TO FACTORING PROGRAMMES FOR CUSTOMERS' RECEIVABLES || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO MAJOR TRANSACTIONS IN RELATION TO FACTORING PROGRAMMES FOR CUSTOMERS' RECEIVABLES,,,80.99739474855798
B+,80.88506619767756,02306.HK,乐华娱乐,原始初筛,,1578062100.0,68400.0,1.01,22.21,1.764497020832427,0.2784757329892151,0.043875966604863,1,,同比增长,同比增长,1.152707572689916,0.1907025308565016,83.12881822515023,回购多于现金分红,Clean,14,暂未命中明显治理红旗,关联交易 6 次；盈利警告 2 次,0,0,0,0,6,0,0,0,0,0,0,2,connected: CONTINUING CONNECTED TRANSACTION - SECOND BUSINESS COOPERATION FRAMEWORK AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION - BUSINESS COOPERATION FRAMEWORK AGREEMENT || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,80.88506619767756
B+,90.84848061040962,01184.HK,S.A.S. DRAGON,原始初筛,,3980326118.0,743340.0,1.25,7.15,0.5277409627964741,-0.7864341189743691,0.0702057590749402,4,0.5557313885920085,稳定,稳定,1.9045627101294675,-0.069809507557727,72.02116761074518,非严格净现金,Watch,44,保留但加治理折价,关联交易 1 次；延迟刊发/停复牌相关 4 次；盈利警告 1 次,0,0,0,0,1,4,0,0,0,0,1,1,connected: EXCEEDED ANNUAL CAP OF CONTINUING CONNECTED TRANSACTION IN RELATION TO SALE TRANSACTIONS || delay_suspend: ANNOUNCEMENT - FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO CONTINUING CONNECTED TRANSACTIONS || delay_suspend: ANNOUNCEMENT - FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO CONTINUING CONNECTED TRANSACTIONS || director_auditor_change: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND (2) RE-DESIGNATION OF DIRECTOR || profit_warning: PROFIT WARNING,,,80.84848061040962
B+,90.83695181814728,01882.HK,海天国际,原始初筛,,30882600000.0,18660244.0,1.21,8.45,1.1371862345653776,0.0562827287857887,0.0348584639894309,4,0.3261058235389806,稳定,稳定,0.8325892514767259,0.2190054517579852,80.3092330417752,无明显硬伤,Watch,28,保留但加治理折价,关联交易频繁 12 次；审计/核数师风险 1 次,0,0,0,0,12,0,1,0,0,0,1,0,"connected: CONNECTED TRANSACTION PURCHASE OF AUTOMATIC PROCESSING LINE, CNC TURNING MACHINES, MACHINING CENTRES AND RELATED EQUIPMENT || connected: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO CONNECTED TRANSACTION DISPOSAL OF EQUITY INTEREST IN GUOHUA MACHINERY || audit: CHANGE OF AUDITOR || director_auditor_change: CHANGE OF AUDITOR",,,80.83695181814728
B+,80.67630406703621,00690.HK,联康生物科技集团,补充宽筛,,507554392.0,36420.0,1.23,5.44,1.013605033742405,0.0040324673616458,0.0294338085444052,1,0.1772263117854426,稳定,稳定,1.1038671788141168,0.0903168429286273,80.62999118791105,无明显硬伤,Clean,18,暂未命中明显治理红旗,关联交易频繁 9 次,0,0,0,0,9,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION - EXTENSION OF LOANS || connected: CONNECTED TRANSACTION - EXTENSION OF LOANS,,,80.67630406703621
B+,80.60430423083466,06806.HK,申万宏源,原始初筛,,65855054193.0,18915064.0,0.51,5.96,0.7457212210991923,-2.3220048296202616,0.046244985101291,4,0.3203317140036431,同比增长,同比增长,6.3412324457373295,0.0243346481928587,54.00446173185847,非严格净现金,Clean,4,暂未命中明显治理红旗,关联交易 2 次,0,0,0,0,2,0,0,0,0,0,0,0,"connected: CONTINUING CONNECTED TRANSACTION || connected: CONTINUING CONNECTED TRANSACTION - RENEWAL OF THE SECURITIES AND FINANCIAL PRODUCTS, TRANSACTIONS AND SERVICES FRAMEWORK AGREEMENT",,,80.60430423083466
B+,80.50937421661664,06690.HK,海尔智家,补充宽筛,,186989935221.0,194988588.0,1.32,8.92,0.3552332497144001,-0.5855555801470931,0.0685277524956376,4,0.5922364854498031,稳定,稳定,1.4304473942103848,0.2662507032168976,67.0168648481852,非严格净现金,Clean,18,暂未命中明显治理红旗,关联交易频繁 13 次,0,0,0,0,13,0,0,0,0,0,0,0,connected: Continuing Connected Transaction || connected: CONNECTED TRANSACTION ACQUISITION OF EQUITY INTEREST IN THE TARGET COMPANY,,,80.50937421661664
B+,80.50286481764654,02566.HK,九源基因,补充宽筛,,1403096408.0,34500.0,0.78,9.16,1.3855222654137804,0.129068821620132,0.0097883509085285,2,0.0992290852341283,稳定,稳定,1.0088543952545417,0.1869992124675775,88.87245520132606,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,80.50286481764654
B+,89.1929151073617,00564.HK,中创智领,原始初筛,,23977921060.0,9346760.0,0.85,5.21,0.5121120612815602,-0.5378606194364542,0.1088187334285935,4,0.4665962251882471,稳定,稳定,1.0229617566572615,0.1679597322449738,79.8105216840906,非严格净现金,Watch,38,保留但加治理折价,关联交易频繁 12 次；审计/核数师风险 2 次,0,0,0,0,12,0,2,0,0,0,3,0,connected: CONNECTED TRANSACTION ANNOUNCEMENT IN RELATION TO THE PROGRESS OF FUND SHARES TRANSFER || connected: CONNECTED TRANSACTION ANNOUNCEMENT IN RELATION TO THE PROGRESS OF FUND SHARES TRANSFER || audit: FURTHER INFORMATION ON THE CHANGE OF AUDITOR || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || director_auditor_change: FURTHER INFORMATION ON THE CHANGE OF AUDITOR,,,79.1929151073617
B+,102.83934875604304,03983.HK,中海石油化学,原始初筛,,9634900000.0,12658300.0,0.46,8.93,2.875374645888279,0.9479026248326397,0.0686450300470165,4,0.678735808530224,高点回落,稳定,1.1971525708524058,0.3052775899207853,116.22080915824542,利润趋势弱,Amber,50,降权，需逐条公告复核,关联交易 7 次；延迟刊发/停复牌相关 4 次,0,0,0,0,7,4,0,0,0,0,1,0,"connected: CONNECTED TRANSACTION EARLY REDEMPTION OF THE INVESTMENT IN THE TRUST SCHEME AND TERMINATION OF TRUST SCHEME AGREEMENTS || connected: CONNECTED TRANSACTION INVESTMENTS IN THE TRUST SCHEME || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || director_auditor_change: RESULTS OF 2023 ANNUAL GENERAL MEETING, H SHAREHOLDERS' CLASS MEETING AND DOMESTIC SHAREHOLDERS' CLASS MEETING FURTHER INFORMATION ON THE PAYMENT OF FINAL DIVIDENDS APPOINTMENT OF DIRECTORS AND SUPERVISORS RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGES IN MEMBERS OF COMMITTEES OF THE BOARD",,,77.83934875604304
B+,87.6221894715744,06693.HK,赤峰黄金,补充宽筛,,48840567275.0,78465210.0,3.02,12.19,0.8052678492988438,-0.0337712284047175,0.0080986280813012,4,0.1283239432710318,同比增长,同比增长,2.203137875174697,0.0119972371207021,78.65912044267913,非严格净现金,Watch,36,保留但加治理折价,稀释融资/配股供股 2 次；延迟刊发/停复牌相关 2 次,0,0,2,0,0,2,0,0,0,0,0,0,dilution: ADJUSTMENT TO THE SUBSCRIPTION PRICE OF NEW H SHARES UNDER THE SPECIFIC MANDATE || dilution: (1) INSIDE INFORMATION: SHARE TRANSFER BY THE SINGLE LARGEST SHAREHOLDER GROUP; (2) ISSUE OF NEW H SHARES UNDER SPECIFIC MANDATE (3) CHANGE OF SINGLE LARGEST SHAREHOLDER GROUP; AND (4) RESUMPTION OF TRADING OF H SHARES || delay_suspend: Trading Halt || delay_suspend: EXCHANGE NOTICE - TRADING HALT,,,77.6221894715744
B+,87.489041373623,00345.HK,VITASOY INT'L,补充宽筛,,6037315738.0,4113386.0,2.08,25.6,0.5077838172651392,-0.1867452298185568,0.0468613856915362,4,0.6431605133911666,稳定,稳定,3.221624365962021,0.2279673508386593,74.85655463183429,非严格净现金,Watch,20,保留但加治理折价,稀释融资/配股供股 2 次；关联交易 2 次；盈利警告 2 次,0,0,2,0,2,0,0,0,0,0,0,2,"dilution: ISSUE OF NEW SHARES UNDER GENERAL MANDATES PURSUANT TO THE SHARE AWARD SCHEME || dilution: ISSUE OF NEW SHARES UNDER GENERAL MANDAE PURSUANT TO THE SHARE AWARD SCHEME || connected: UPDATE ANNOUNCEMENT, INSIDE INFORMATION, CONNECTED TRANSACTION IN RELATION TO DETERMINATION OF FAIR VALUE FOR THE ACQUISITION || connected: UPDATE ANNOUNCEMENT, INSIDE INFORMATION, CONNECTED TRANSACTION IN RELATION TO EXERCISE OF CALL OPTION || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING",,,77.489041373623
B+,87.47563091349853,03606.HK,福耀玻璃,补充宽筛,,130226202247.0,69103273.0,2.94,12.96,0.6830954162809288,-0.0791133382701202,0.0534921842133385,4,0.7480861532275888,同比增长,同比增长,1.2417192337370406,0.0628850862887534,81.70182869255947,非严格净现金,Watch,36,保留但加治理折价,稀释融资/配股供股 7 次；关联交易 3 次,0,0,7,0,3,0,0,0,0,0,0,0,dilution: COMPLETION OF PLACING OF NEW H SHARES UNDER SPECIFIC MANDATE || dilution: PLACING OF NEW H SHARES UNDER SPECIFIC MANDATE || connected: CONNECTED TRANSACTION UNDER THE 2024 LEASE CONTRACT || connected: THE CONNECTED TRANSACTION UNDER THE NEW LEASE CONTRACT,,,77.47563091349853
B+,102.01454123618892,03658.HK,新希望服务,原始初筛,地产链,1481709320.0,95340.0,1.02,6.19,1.375692472534496,0.1765332757709859,0.112154926581686,4,0.769089436538239,稳定,稳定,1.0569584850232172,,109.492136414252,地产链折价,Amber,54,降权，需逐条公告复核,关联交易频繁 10 次；延迟刊发/停复牌相关 3 次,0,0,0,0,10,3,0,0,0,0,0,0,connected: SUPPLEMENTAL ANNOUNCEMENT OF DISCLOSEABLE AND CONNECTED TRANSACTION || connected: DISCLOSEABLE AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF 45.5% EQUITY INTEREST IN THE TARGET COMPANY || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR,,,77.01454123618892
B+,84.81334796077262,01051.HK,国际资源,原始初筛,,3714708011.0,74740.0,0.29,4.84,19.110912247896355,1.2828464222460256,0.013125873004181,4,0.070304344741616,同比增长,同比下滑,2.5905526067972726,0.904673105573066,85.31098026603223,一次性占比高,Watch,36,保留但加治理折价,合股/股本重组 2 次；盈利警告 2 次,0,0,0,2,0,0,0,0,0,0,0,2,"capital_reorg: Supplemental Circular to the Circular to Shareholders Dated 18 May 2021 in relation to (1) Proposed Capital Reorganisation, (2) Proposed Change in Board Lot Size, and (3) Supplemental Notice of Annual General Meeting || capital_reorg: Proposed Capital Reorganisation and Change in Board Lot Size; Change of Date of Annual General Meeting and Book Closure Period || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING",,,74.81334796077262
B+,82.78368011704032,02601.HK,中国太保,补充宽筛,,278412681708.0,221271655.0,0.77,4.63,0.0889860073302561,-9.196578202875834,0.0548717820836285,4,0.2855247173161386,同比增长,稳定,4.0308584263302665,,60.602793256378895,非严格净现金,Watch,20,保留但加治理折价,关联交易 5 次；董事/核数师变动较多 6 次,0,0,0,0,5,0,0,0,0,0,6,0,connected: CONNECTED TRANSACTION - PARTICIPATION IN THE ESTABLISHMENT OF SHANGHAI SCI-TECH INNOVATION FUND III || connected: CONNECTED TRANSACTION - PARTICIPATION IN THE ESTABLISHMENT OF PUDONG LEADING AREA SCI-TECH INNOVATION NO.1 FUND || director_auditor_change: RESIGNATION OF DIRECTOR || director_auditor_change: RESIGNATION OF DIRECTOR,,,72.78368011704032
B+,81.57483446205907,01538.HK,中奥到家,原始初筛,,666549000.0,232820.0,0.54,6.13,0.7519381414566343,-0.3124616494811334,0.0476349075611845,4,0.3233793349289606,稳定,稳定,1.1827202455487966,0.1646789224423282,74.01537212812764,非严格净现金,Watch,32,保留但加治理折价,稀释融资/配股供股 1 次；关联交易频繁 8 次；盈利警告 4 次,0,0,1,0,8,0,0,0,0,0,0,4,dilution: FORMATION OF JOINT VENTURE COMPANY AND PROPOSED ISSUE OF UNLISTED WARRANTS UNDER SPECIFIC MANDATE || connected: DISCLOSEABLE TRANSACTION AND CONNECTED TRANSACTION IN RELATION TO EXERCISE OF PUT OPTION || connected: DISCLOSEABLE TRANSACTIONS AND CONNECTED TRANSACTION AT SUBSIDIARY LEVEL || profit_warning: INSIDE INFORMATION PROFIT WARNING || profit_warning: INSIDE INFORMATION PROFIT WARNING,,,71.57483446205907
B+,81.33760492005024,00241.HK,阿里健康,补充宽筛,,52569728136.0,140042238.0,2.6,23.97,1.941248228792294,0.0937589783087479,0.0,0,,同比增长,同比增长,1.5812201008046052,0.4064623500646203,83.12395887441774,一次性偏高,Watch,30,保留但加治理折价,稀释融资/配股供股 3 次；关联交易 7 次；盈利警告 1 次,0,0,3,0,7,0,0,0,0,0,0,1,"dilution: COMPLETION OF THE PROPOSED ACQUISITION AND COMPLETION OF THE ISSUE OF CONSIDERATION SHARES UNDER THE SPECIFIC MANDATE || dilution: PROPOSALS INVOLVING GRANTING OF GENERAL MANDATES TO ISSUE AND REPURCHASE SHARES, A SPECIFIC MANDATE TO GRANT SHARE AWARDS, RE-ELECTION OF RETIRING DIRECTORS, AMENDMENTS TO THE BYE-LAWS AND NOTICE OF ANNUAL GENERAL MEETING || connected: CONTINUING CONNECTED TRANSACTION - REVISION OF ANNUAL CAPS FOR 2025-2027 MARKETING AND PROMOTION SERVICES FRAMEWORK AGREEMENT AND NOTICE OF SPECIAL GENERAL MEETING || connected: CONTINUING CONNECTED TRANSACTION - REVISION OF ANNUAL CAPS FOR 2025-2027 MARKETING AND PROMOTION SERVICES FRAMEWORK AGREEMENT || profit_warning: PROFIT WARNING",,,71.33760492005024
B+,81.05636064532774,02099.HK,中国黄金国际,补充宽筛,,55299718544.0,174186119.0,3.0,11.51,0.6917898713988792,-0.0399389125397209,0.0041883218160633,4,0.0705672232465805,同比增长,同比增长,2.0897355561948148,,65.90858741464034,非严格净现金,Watch,22,保留但加治理折价,关联交易 5 次；审计/核数师风险 1 次；盈利警告 1 次,0,0,0,0,5,0,1,0,0,0,1,1,connected: CONTINUING CONNECTED TRANSACTION AND MAJOR TRANSACTION || connected: CONTINUING CONNECTED TRANSACTION AND MAJOR TRANSACTION || audit: Proposed Change of Auditor || director_auditor_change: Proposed Change of Auditor || profit_warning: PROFIT WARNING,,,71.05636064532774
B+,80.89300298919937,09919.HK,艾德韦宣集团,原始初筛,,580898760.0,250020.0,1.53,6.9,0.9952714413087688,-0.0024376020358521,0.1219317459035374,4,0.9319614215602426,稳定,同比下滑,1.4243987889871812,0.3040354732174576,93.22745863237472,非严格净现金,Watch,40,保留但加治理折价,延迟刊发/停复牌相关 3 次；盈利警告 2 次,0,0,0,0,0,3,0,0,0,0,0,2,delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,70.89300298919937
B+,95.54142563576158,02156.HK,建发物业,原始初筛,地产链,3689651722.0,1708310.0,1.66,9.29,1.3597075288891085,0.2448147055761595,0.0568392400696078,4,0.5843180304756916,稳定,同比增长,1.2227043921632772,0.023457199457244,101.15877456225212,地产链折价,Amber,63,降权，需逐条公告复核,稀释融资/配股供股 5 次；关联交易频繁 16 次；调查/内控/违规关键词 1 次,0,0,5,0,16,0,0,1,0,0,1,0,dilution: COMPLETION OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || dilution: EXTENSION OF PLACING PERIOD OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || connected: SUPPLEMENTAL ANNOUNCEMENT CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF 25% EQUITY INTEREST IN XIAMEN ZHAOHUI || connected: CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF 25% EQUITY INTEREST IN XIAMEN ZHAOHUI || investigation: INSIDE INFORMATION INVESTIGATION ON CHAIRMAN OF BOARD AND NON-EXECUTIVE DIRECTOR || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR,,,70.54142563576158
B+,95.4412284224844,02488.HK,元征科技,补充宽筛,,2883393868.0,2666565.0,2.13,7.57,0.5841327513815813,-0.1343404862994596,0.113862876245806,4,0.953682276709123,稳定,稳定,0.9351333356163136,0.104072493446095,92.81102148715688,非严格净现金,Amber,62,降权，需逐条公告复核,合股/股本重组 1 次；关联交易 2 次；延迟刊发/停复牌相关 11 次；盈利警告 1 次,0,0,0,1,2,11,0,0,0,0,1,1,capital_reorg: (1) PROPOSED AMENDMENTS TO THE ARTICLES OF ASSOCIATION (INCLUDING ABOLITION OF SUPERVISORY COMMITTEE AND SUPERVISORS AND ESTABLISHMENT OF EMPLOYEE DIRECTOR) (2) PROPOSED CAPITAL REDUCTION; AND (3) NOTICE OF SPECIAL GENERAL MEETING || connected: DELAY IN DESPATCH OF CIRCULAR IN RELATION TO DISCLOSEABLE AND CONNECTED TRANSACTION || connected: DISCLOSEABLE AND CONNECTED TRANSACTION EQUITY TRANSFER AGREEMENT IN RELATION TO THE ACQUISITION OF 20% EQUITY INTERESTS IN THE TARGET COMPANY || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO MAJOR TRANSACTION || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO DISCLOSEABLE AND CONNECTED TRANSACTIONS || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || profit_warning: PROFIT WARNING,,,70.4412284224844
B+,80.30352578824791,01999.HK,敏华控股,原始初筛,,12254742912.0,16556874.0,0.86,6.76,0.4610598122704877,-0.2797504380441139,0.0351554216529614,4,0.4119178266342405,稳定,稳定,1.5441936768878668,0.1710717210002287,64.47477777724369,非严格净现金,Watch,22,保留但加治理折价,稀释融资/配股供股 2 次；审计/核数师风险 1 次,0,0,2,0,0,0,1,0,0,0,1,0,dilution: COMPLETION OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF NEW SHARES UNDER GENERAL MANDATE || audit: CHANGE OF AUDITOR || director_auditor_change: CHANGE OF AUDITOR,,,70.30352578824791
B+,80.22390717130219,03899.HK,中集安瑞科,原始初筛,,16259269973.0,16456363.0,1.16,12.94,0.4217535294521523,-0.6542116600353961,0.0403048231001902,4,0.5772717743086325,稳定,稳定,1.9579620178450816,0.2297584420206234,59.23472005100845,非严格净现金,Watch,40,保留但加治理折价,稀释融资/配股供股 2 次；关联交易 4 次；审计/核数师风险 2 次,0,0,2,0,4,0,2,0,0,0,2,0,"dilution: COMPLETION OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION - DISPOSAL OF APPROXIMATELY 5.63% EQUITY INTERESTS IN SHENZHEN CIMC TONGCHUANG || connected: ADOPTION OF EQUITY INCENTIVE SCHEME OF A SUBSIDIARY AND CONNECTED TRANSACTION IN RELATION TO THE CAPITAL INCREASE OF A SUBSIDIARY || audit: PROPOSALS FOR GENERAL MANDATES TO ISSUE SHARES AND TO REPURCHASE SHARES, RE-ELECTION OF THE RETIRING DIRECTORS, PROPOSED FINAL DIVIDEND, CHANGE OF AUDITOR, PROPOSED ADOPTION OF THE NEW ARTICLES OF ASSOCIATION AND NOTICE OF ANNUAL GENERAL MEETING || audit: ANNOUNCEMENT OF ANNUAL RESULTS FOR THE YEAR ENDED 31 DECEMBER 2023, THE 2023 FINAL DIVIDEND, CLOSURE OF REGISTER OF MEMBERS, WITHHOLDING AND PAYMENT OF ENTERPRISE INCOME TAX FOR NON-RESIDENT ENTERPRISES ON DISTRIBUTION OF THE 2023 FINAL DIVIDEND, PROPOSED CHANGE OF AUDITOR AND PROPOSED ADOPTION OF THE NEW ARTICLES OF ASSOCIATION || director_auditor_change: PROPOSALS FOR GENERAL MANDATES TO ISSUE SHARES AND TO REPURCHASE SHARES, RE-ELECTION OF THE RETIRING DIRECTORS, PROPOSED FINAL DIVIDEND, CHANGE OF AUDITOR, PROPOSED ADOPTION OF THE NEW ARTICLES OF ASSOCIATION AND NOTICE OF ANNUAL GENERAL MEETING || director_auditor_change: ANNOUNCEMENT OF ANNUAL RESULTS FOR THE YEAR ENDED 31 DECEMBER 2023, THE 2023 FINAL DIVIDEND, CLOSURE OF REGISTER OF MEMBERS, WITHHOLDING AND PAYMENT OF ENTERPRISE INCOME TAX FOR NON-RESIDENT ENTERPRISES ON DISTRIBUTION OF THE 2023 FINAL DIVIDEND, PROPOSED CHANGE OF AUDITOR AND PROPOSED ADOPTION OF THE NEW ARTICLES OF ASSOCIATION",,,70.22390717130219
B+,95.05987636186264,08480.HK,飞霓控股,补充宽筛,,184664320.0,231960.0,0.46,3.55,1.0741189130363993,0.0568449690768633,0.0473629919412694,1,0.1860516524142704,同比增长,同比增长,1.9503853847048465,0.2284198503329519,87.08562859056792,回购多于现金分红,Amber,50,降权，需逐条公告复核,稀释融资/配股供股 10 次；关联交易频繁 15 次；盈利警告 1 次,0,0,10,0,15,0,0,0,0,0,0,1,dilution: COMPLETION OF MAJOR AND CONNECTED TRANSACTION: PURCHASE OF THE PROPERTIES INVOLVING ISSUE OF THE CONSIDERATION SHARES UNDER SPECIFIC MANDATE || dilution: (1) MAJOR AND CONNECTED TRANSACTION: PURCHASE OF THE PROPERTIES INVOLVING ISSUE OF THE CONSIDERATION SHARES UNDER SPECIFIC MANDATE AND (2) NOTICE OF EGM || connected: COMPLETION OF MAJOR AND CONNECTED TRANSACTION: PURCHASE OF THE PROPERTIES INVOLVING ISSUE OF THE CONSIDERATION SHARES UNDER SPECIFIC MANDATE || connected: DISCLOSEABLE AND CONNECTED TRANSACTION: LOAN EXTENSION AGREEMENT || profit_warning: PROFIT WARNING,,,70.05987636186264
B+,91.69954076700358,01858.HK,春立医疗,原始初筛,医药,3275674990.0,4456347.0,0.95,10.61,2.090242334837384,0.2243746971490599,0.0057171089492001,4,0.068713691525739,同比增长,同比增长,0.8613371634530218,0.0971491130245606,86.22956571689532,无明显硬伤,Amber,75,降权，需逐条公告复核,关联交易 3 次；延迟刊发/停复牌相关 2 次；调查/内控/违规关键词 3 次,0,0,0,0,3,2,0,3,0,0,0,0,connected: CONNECTED TRANSACTION STRATEGIC ALLOTMENT TO COLLECTIVE ASSETS MANAGEMENT PLAN UNDER THE A SHARE OFFERING AND NOTICE OF EGM || connected: CONNECTED TRANSACTION STRATEGIC ALLOTMENT TO COLLECTIVE ASSETS MANAGEMENT PLAN UNDER THE A SHARE OFFERING AND NOTICE OF EGM || delay_suspend: TRADING HALT || delay_suspend: EXCHANGE NOTICE - TRADING HALT || investigation: ANNUAL REPORT FOR THE YEAR 2025 AND ITS SUMMARY; 2025 PROFIT DISTRIBUTION PLAN; 2025 PERFORMANCE REPORT OF THE INDEPENDENT NON-EXECUTIVE DIRECTORS; REPORT OF BOARD OF DIRECTORS FOR THE YEAR 2025; FINANCIAL REPORT FOR THE YEAR 2025; REMUNERATION FOR DIRECTORS OF THE COMPANY FOR 2026; APPOINTMENT OF AUDITORS (DOMESTIC AND OVERSEAS) AND INTERNAL CONTROL AUDITOR FOR 2026; GRANTING THE GENERAL MANDATE TO THE BOARD TO REPURCHASE H SHARES; NOTICE OF THE 2025 AGM AND NOTICE OF H CLASS MEETING || investigation: 2022 PROFIT DISTRIBUTION PLAN APPOINTMENT OF AUDITORS (DOMESTIC AND OVERSEAS) AND INTERNAL CONTROL AUDITOR FOR 2023 REMUNERATION FOR DIRECTORS OF THE COMPANY FOR 2023 ANNUAL REPORT FOR THE YEAR 2022 AND ITS SUMMARY FINANCIAL REPORT FOR THE YEAR 2022 2022 PERFORMANCE REPORT OF THE INDEPENDENT NON-EXECUTIVE DIRECTORS REPORT OF BOARD OF DIRECTORS FOR THE YEAR 2022 REMUNERATION FOR SUPERVISORS OF THE COMPANY FOR 2023 REPORT OF SUPERVISORS FOR THE YEAR 2022,,,66.69954076700358
